Journal Code,Unified Command,Region,Province,Type of Engagement,Reference,Report RN,Date,Summary Report,Enemy Side,Government Side,Civilian Side,Firearms Gained,Firearms Losses,Items Recovered / Loss,Other Details,Action Taken
15102,EASTMINCOM ,REGION XII,SULTAN KUDARAT ,SIGHTINGS,EASTMINCOM ,EMCOC-1607-321-11 ,16 Jul 2011,"On 132000 Jul 2011, MOL sixty (60) armed men led by CMDR KADOH TONG under 105™ Base Command onboard a watercraft (Fuso Canter) docked in vic of Brgy Kiponget Palimbang, Sultan Kudarat. Said armed men emanated from Brgy Dapiawan, Datu Salibo, Maguindanao. Their purpose in the area is to help in settling down the land dispute between the group of Ustadz Usop Pagabangan and the MILF members under the 104™ BC.Other Details:",,,,,,,a. Some MILF members under 104™ bc are claiming the coconut farmland owned by the Pagabangan Family . b. Some members of the Pagabangan family are MILF members under 105™ BC.,"Operative of MBLT1 was instructed to continuously monitor the activities, movements and plans of above mentioned MILF members ."
15104,EASTMINCOM ,REGION XII,SULTAN KUDARAT ,SIGHTINGS,EASTMINCOM ,EMCO-1607-322-11 ,16 Jul 2011,"On 130001 Jul 2011, MOL twenty five (25) armed MILF members led by a certain Cmdr Esmael Saapar AKA Cmdr Tigre from the MILF Central Committee were sighted conducting dialogue with MILF Cmdrs of 104th Base Command at Brgy Kidayan, Palimbang, Sultan Kudarat. Accordingly, The highlight of said dialogue was the reminder from the MILF Central Committe that MILF  members under 104th BC should observe MILF Unity and Integrity at all times and personal grudges against some members of the 105th BC should set aside for the good of the Bangsamoro Islamic Armed Forces (BIAF) as well as the Bangsamoro people.  Other Details:",,,,,,,"On 140730 July 2011, Cmdr Tigre and his followers left Brgy Kidayan and proceeded to Brgy Kiponget, all of Palimbang Municipality to meet Cmdr Tatu Musa AKA Cmdr Paradise of the 105TH BC purposely to hand-over the letter order from the MILF Central Committee for the pull-out of Cmdr Paradise and his followers from Palimbang Mun. After they monitored that Cmdr Paradise is planning to attack the RMG pers in Palimbang Mun to avenge the death of his son who was also an MILF memeber involved in the clash against RMG pers and MILF memebers under 104th BC in the 3rd week of Jun 2011. Allegedly, Cmdr Tigre told Cmdr Paradise that his plan to attack RMG pers in Palimbang is premature and it will only compromise the projected large scale attack designed by the MILF Central Committee against Govt Forces on Aug 2011. ","Operative of MBLT-1 instructed to continuously monitor the activities, movements and plans of above mentioned MILF members. "
14425,WESTMINCOM ,REGION IX,PAGADIAN ,EXPLOSION (GENERAL,WMC ,WMC 0107 04 ,08 Jul 2011,"On 292223 Jun 2011, an explosion at vic Jamisala Street beside Land Bank Pagadian City. Initial Post Blast Investigation (IPBI) conducted by the 35EOD tm lead by Cpl L Matunhay PA, Sr EOD Technician together with AFP K9 disclosed that the explosion was caused by MK2 Hand grenade based on the metal fragments and sfety lever recovered from the crime scene. Accordingly the said hand grenade was allegedly thrown by two (2) unidentified person riding in tandem a colored black XRM motorcycle with unknown PN. A blast seat of explosion measured 7.5 Inches diameter width and 4.5 inches depth.Other Details:",,,,,,,"The possible motive of incident is to intimidate the investigator headed by COL GARIL (Ret) who is conducting investigation ICOW the armored van robbery along the national hi-way of Brgy Lapuyan, Tigbao, ZDS on 27 Jun 11.",The recovered pieces of evidence were brought to PNP SOCO further examination / evaluation.
14458,WESTMINCOM ,REGION IX,ZAMBOANGA DEL NORTE ,ABDUCTION,WESTMINCOM ,WMC-0407--02 ,04 Jul 2011,"On 021500 Jul 2011, One Squad from Intel Section led by 1LT MICHAEL PASCUAL (INF) PA> Bn S2 jumped-off Bn Hqs and proceeded towards Sitio Quarry, Brgy Doña Cecilia, Sirawai, ZDN. Upon reaching the area, three (3) unidentified armed men run towards Sitio, Sambulalao, Brgy Pulang Lupa, Sirawai. ZDN. When the troops scoured the area, they recovered one (1) RPG Launcher w/o triggger mechanism and one (1) black MILF sweat shirt. Said troops returned at the Bn Hqs at about 0845H same day with no untoward incident happened.Firearms Gains:",,,,Recovered 1 - RPL Launcher (sn: ),,1 - Black sweat shirt with MILF logo,,The recovered one (1) RPG Launcher w/o trigger mechanism and one (1) black MILF sweat shirt is now at Bn Hqs Supply room for safe keeping and proper disposition.
15090,WESTMINCOM ,ARMM,BASILAN ,RELEASE OF HOSTAGES/KIDNAP VICTIMS,WESTMINCOM ,WMC-1507-04 ,15 Jul 2011,"On 131800 Jul 2011, join elements of PCTC, ATCC and PNP-SAF Seaborne in coordination with AFP units in Basilan Province safety rescued kidnapped victim identified as Nico Sebastian from the group of MILF/KFRG Geon Arasad at vic of Sitio Kanas, Brgy Semut, Akbar, Basilan Province.Other Details:",,,,,,,"Kidnapped victim is an elemetary school student, a resident of Brgy Lumoton, Lamitan, Basilan Province and has been missing since 191600 May 2011. The victim was monitored to be in the custody of MILF/KFRG leader Geon Arased in the areas of Muhammad Adjul Municipality, Basilan Province. WESTMINCOM (ARMM) BASILAN (RELEASED OF HOSTAGES) Ref: WESTMINCOM Report RN: WMC-1507-04 dtd 15 Jul 2011 On 131800 Jul 2011, join elements of PCTC, ATCC and PNP-SAF Seaborne in coordination with AFP units in Basilan Province safety rescued kidnapped victim identified as Nico Sebastian from the group of MILF/KFRG Geon Arasad at vic of Sitio Kanas, Brgy Semut, Akbar, Basilan Province. Other Details: Kidnapped victim is an elemetary school student, a resident of Brgy Lumoton, Lamitan, Basilan Province and has been missing since 191600 May 2011. The victim was monitored to be in the custody of MILF/KFRG leader Geon Arased in the areas of Muhammad Adjul Municipality, Basilan Province.",
15146,WESTMINCOM ,ARMM,BASILAN ,RECOVERY OF FA,WESTMINCOM ,WMC-2607-02 ,20 Jul 2011,"On 192145 Jul 2011, joint effort conducted by elements of 32IB, 9ISU and 3EOD Team recovered one (1) Rocket launcher and one (1) Rocket Propelled Grenade at vic Brgy Sinultan, Tuburan, Basilan Province.Firearms Gains:",,,,Recovered 1 - Rocket Launcher (sn: Not yet reported) 1 - Rocket Propelled Grenade (sn: Not yet reported),,,"Said HPFAs were left by the group of MILF Sub-leader Hud Limaya at isolated place in Brgy Sinulatan, Tuburan BP. Accordingly, Hud Limaya attenpted to reinforce KFRG/LLEs Hadjarun Jamin during an encounter with the govt troops last 13 July 2011.",Recovered HPFAs were brought to HQS 32IB for proper disposition.
15170,WESTMINCOM ,ARMM,LANAO DEL SUR ,SURRENDER,WESTMINCOM ,WMC-2207-01 ,22 Jul 2011,"On 210800 Jul 2011, twenty (20) members of 1st Bn, 302nd Bde, 101st BC, NMF, BIAF, MILF under Punder Balindong @ABU ASRAF operating in the municipalities of Pualas, Calanugas, part of Picong, all of Lanao del Sur and 304th Bde, 115th Base Command, Central Mindanao Front Command (CMFC), BIAF, MILF under a certain @ALEEM SALIC operating in the municipalities of Marogong, Kapatagan and Balabagan, all of Lanao del Sur voluntarily surrendered with FAs to LTC CEASAR MARLON M YADAO INF (GSC) PA, CO, 51IB and  LTC BAGNUS P GAERLAN JR INF (GSC) PA, CO, 5IB at Headquarters, 51IB, 1ID, PA, Barangay Matling, Malabang, Lanao del Sur thru the joint efforts of the Intelligence personnel of 51IB under 2LT ARMANDO A GABIA (INF) PA and personnel of Echo Company, 5IB, 1ID, PA under CPT ZAINNUDIN S PIANG (INF) PA.      Enemy Side:",Surrendered  Johari Aquino   Yasig Liwalug   Taha Alim   Haroun Alim   Norodin Usman   Abdulla Imba   Jamel Esmael   Matho Dimatingal   Mama Saad   Nashruddin Imam Ampa   Akol Imam Saper   Busran Tomambid Nori   Sansawi Macarampat Lida   Amirusin Montaner   Jubair M Boloto   Almojib Macapodi Batua   Hadji Latip Imam Binal   Ibra M Binal   Acmalic L Abba   Mamay R  Salem ,,,"Surrendered 1 - M16 (sn: 106108) 6 - Garand rifles (sn: 4302588, 267281, 344139, 3352660, 2644016, 1074244) 2 - M203 (sn: 132157, 091472) 2 - Rocket Propelled Grenade (sn: ) 1 - 9mm Ingram (sn: 357128) 2 - Cal. 45 (sn: 847316, 457184) 1 - Cal. 38 (sn: )",,1 - M16 mag 30 rds -  M16 ammo 8   rds  - Cal .30 ammo 1 - Rocket Propelled Grenade Ammo 1 - 9mm magazine 2 rds - 9mm ammo 1 rnd - cal.45 magazine,,The surrenderors were brought to headquarters 51IB to undergo custodial debriefing and the firearms temporarily deposited at 51IB Supply room for safekeeping.
15205,WESTMINCOM ,ARMM,LANAO DEL SUR ,SURRENDER,WESTMINCOM ,WMC-2507--02 ,25 Jul 2011,"On 231300 Jul 2011, A certain Norodin Sarip Aquino, Samer Saad Hji Samer and Monrik Sarip Utonga, all members of 304th Bde, 116th Base Command, Central Minadanao Front Command (CMFC), BIAF, MILF operating in the municipalities of Marogong, Kapatagan and Balagbagan both of Lanao Del Sur, voluntarily surrendered to LTC CEASAR MARLON M YADAO, Commanding Officer, 5IB at Brgy Matling, Malabang, LDS thru the joint efforts made by the Intelligence personnel of 51IB led by 2LT ARMANDO A GABIA (INF) PA and personnel of ECoy, 5IB led by CPT ZAINNUDIN S PIANG (INF) PA.Enemy Side:",Surrendered MILF membe Norodin Sarip  Aquino  MILF membe Samer Saad Hji  Samer  MILF membe Monrik Sarip Utonga ,,,Surrendered 2 - Garand rifles (sn: 578544 and 1485014) 1 - M79 GL (sn: (not reported)),,,,"Said personalities were brought to Hqs 51IB, Brgy Matling, Malabang, LDS for custodial debriefing while the surrendered FAs were temporarily deposited to Bn supply room for safekeeping.  LAWLESS ELEMENTS:"
14427,SOLCOM ,REGION IV-A,RIZAL ,RECOVERY OF IED,SOLCOM ,SLCOC 3006 469 11 ,30 Jun 2011,"On 291300 Jun 2011, joint intel opns was conducted by 2MIB, 2ID, PA under LTC TOLENTINO PA and Tanay MPS under P/CINSP AQUINO PNP at a farm in So Masalat, Brgy Sampaloc, Tanay, Rizal.Items Recovered / Loss: ",,,,,,240 cartridges - 60 mm mortar 3 cartridges - 81MM Mortar 1 ammo - 90RR,,"According to the lawful occupant/caretaker who voluntarily gave his consent to surrender the said cartridges, the farm lot is allegedly owned by deceased COL BILLY BIBIT PA. However the caretaker also stated that said farm lot was already sold to a certain COL LUCAS PA."
15075,CENTCOM ,REGION VIII,SAMAR ,CT RAID,8ID ,8D3–OPN-  840    -1407-11 ,14 Jul 2011,"On 132130 Jul 2011, MOL ten (10) fully armed men raided BJMP detention cell, manned by five (5) Jail guards at Brgy Lagundi, Catbalogan City, Samar, shot thrice one (1) BJMP personnel in the person of JO2 Roberto Lim and carted away three(3) LPFAs two (2) notebook laptops, cash amounting to P11,500.00 and personal belongings. The group withdrew northwards the general direction of Sitio Peña, Brgy San Andres, Catbalogan City, Samar after the incident.  Government Side:",,WIA JO2 Roberto Lim  PNP,,,,,"a. Initial investigation conducted by the PNP disclosed that one (1) of the suspects was identified by one of the inmates as certain GABEN (FNU) alias “Manok”,  resident of Brgy Libas, Catbalogan City and a former inmate who managed to escape from said detention cell on 10 November 2010. b. Based from the accounts of witnesses and other jail guards, it appeared that the armed men targeted one (1) of the jail guards and the manner in which the raid was executed, it is believed that the armed men were not CTs but ordinary lawless elements or members of PAGs. Furthermore, the suspect GABEN (FNU) alias “Manok”, and JO2 Roberto Lim, the victim has a long standing personal grudge.","One platoon (-) of C Co, 34IB under 2LT MADARANG (INF) PA conducted pursuit operation at VGL 08-11 HGL 01-10 Catbalogan complex and one platoon (-) of A Co, 34IB under 2LT SAMOSA (INF) PA conducted blocking position within Catbalogan-Jiabong complex.    "
15162,CENTCOM ,REGION VI,NEGROS OCCIDENTAL ,RANSACK,CENTCOM ,COC-2011-142 ,20 Jul 2011,"On 191800 Jul 2011, the residence of Mrs Angelina A Cutanda in Sitio Tayap, Brgy Patag, NOC was ransacked by undetermined number of armed men and withdrew towards unknown direction.Action Taken:",,,,,,,,"191900 Jul 11, one (1)squad of CAA from Patag Detachment led by Cpl Suerte conducted pursuit operation against the perpetrators as of this report."
14429,EASTMINCOM ,ARMM,MAGUINDANAO ,RECOVERY OF IED,6ID ,6DTOC-0107-388-2011 ,01 Jul 2011,"On 011000 Jul 2011, one (1) round 81MM mortar ammo was discovered at repair shop located at Townsite Pob 1, Parang, Mag, owned by Mr Aquilino Juruena. Action taken: AA 011010H same day, 1LT SERFINO of 37IB together with PI SANGIL with escorts proceeded to the area to investigate. Investigation revealed that said ammo was sold by two (2) unidentified person MOL 10 years old. Said ammo was placed in a sack together with scrap metals weighing twenty (20) kilos. Mr Juruena paid the sellers phP 200 pesos and left the place riding a tricycle going to Poblacion Market, Parang, Mag. Mr Juruena while inspecting the scrap metals, found one (1) round 81MM mortar ammo and report the item to Parang PNP and 37IB. Recovered item was brought to H37IB, So Bliss, Parang, Mag for proper disposition.",,,,,,,,
14430,EASTMINCOM ,ARMM,MAGUINDANAO ,EXPLOSION (GENERAL,6ID ,6DTOC-0207-389-2011 ,02 Jul 2011,"On 012150 Jul 2011, an explosion occurred at vicinity 51NXH 595585 Poblacion Mother, Shariff Aguak, Maguindanao.Civilian Side:",,,Killed  name not reported,,,,,Scout Platoon of 45IB currently conducting mobile patrol along the MSR in Shariff Aguak and responded to the incident area to conduct perimeter security and investigation
14473,EASTMINCOM ,REGION XII,NORTH COTABATO ,STRAFING,EASTMINCOM ,EMCOC-0407-259-11 ,04 Jul 2011,"On 040620 Jul 2011, Strafing incident transpired at vicinity Sitio Maligaya, Brgy Lower Malamote, Matalam, NCotabato targeting civilian farmers namely, Ronilo Dublico, 28 yrs old, Adan Paguntayao, 25 yrs old and Lodovico Arroyo of legal age and resident of Brgy Sitio Maligaya, Brgy Lower Malamote, Matalam, NCotabato.Action Taken:",,,,,,,,"One (1) tea, of CAA led by Cpl Madriaga (Inf) PA, Detachment Commander of 42NC CAA, 38IB, 6ID, PA based at Sitio Malligaya, of same brgy responded in the area of incident. Information revealed that undet number of fully armed group under unknown leader positioned at the forested aea of Sitio Maligaya, Brgy Lower Malamote, Matalam, NCotabato boundary of Brgy Cuyapon, Kabacan, NCotabato fired towards the direction of the farmers while working on their rice field. Said strafing lasted for about five (5) minutes. Afterwhich, said armed group withdrew towards unknown directio of marshy area."
15078,EASTMINCOM ,REGION X,BUKIDNON ,ENCOUNTER,4ID ,OPNS-1151-2011 ,14 Jul 2011,"On 141145 Jul 2011, one (1) squad from Namnam Patrol Base, FCoy, 23IB led by Sgt Rey B Parantar (FA) PA while conducting combat patrol at vic Purok 6, Brgy Iglusad, San Fernando, Bukidnon encountered MOL five (5) fully armed bandits in the area under @ TARUK. Firefight lasted for about four(4) minutes. Afterwhich, the bandits withdrew towards southeast direction. No casualty resultedd from the incident.Action Taken:",,,,,,,,Troops cleared the area and returned to base at about 1300H with no furhter untoward incident.
15118,EASTMINCOM ,REGION X,BUKIDNON ,HOSTAGE TAKING,EASTMINCOM ,EMCOC 1807 334 11 ,18 Jul 2011,"On 171130 Jul 2011, a certain Faustino Baclurin, former brgy captain of Brgy Dao, San Fernando, Bukidnon were held hostage by MOL ten (10) fully armed men by a certain Enting (Pinlayon) who introduced themselves as a member of ALAMARA. The victims was released through the negotiation effort of the negotiating Team from the LGU of said Municipality led by SB member Hon, Lincuran and a certain Datu Roberto maned while the perpetrators withdrew towards unknown direction.",,,,,,,,
15165,EASTMINCOM ,ARMM,SURIGAO DEL NORTE ,AMBUSH,"4ID, PA ",CN 2107-1187-2011 ,21 Jul 2011,"On 201730 Jul 2011, CAA Santos Lunay SN G04-000082 of Sico-Sico PB togetehr with his wife Angela Lunay onboard one (1) red motorcycle (Honda TMX) while on their way home from a meeting in Pobalacion, Gigaguit, Surigao del Norte were ambushed by five (5) unidentified men armed with cal .45 pistols and a shotgun at vic Campana, Brgy Sico-Sico, gigaguit, Surigao del Norte, CAA Lunay was shit at a close range by shotgun on his chest that resulted to his instantaneous death and wounding of his wife on her left palm and thigh.Result: Death of CAA Santos Lunay SN G04-000082",,,,,,,"Accordingly, the victims were riding on the last motorcycle of the convoy that attended a meeting with other Barangay Officials of Brgy Sico-Sico, Gigaguit, Surigao del Norte in Poblacion, Gigaguit, SDN. ","a. At about 1745H same day, one (1) squad of Alfa Coy, 30IB led by Cpl Abani (Inf) PA and one (1) squad of CAAs from Sico-Sico PB, Echo Coy, 23IB led by Cpl Hasan B Musal (Inf) PA jumped off from Sico-Sico PB and conducted combat clearing operations towards Sitio Campana and arrived thereat at about 2030H same day. b. Troops recovered the cadaver of CAA Santos Lunay and his wife Angela and were brought to Brgy Sico-Sico proper for initial medical treatment of the surviving victim and arrived thereat at about 2200H same day. Progress report to follow."
15178,EASTMINCOM ,ARMM,MAGUINDANAO ,ARMED CLASH,6ID ,6DTOC-2307-427-2011 ,23 Jul 2011,"On 230730 Jul 2011, ALG under @Mamas Boy (TNU) from Brgy Ahan, Guindulungan, Mag composed of MOL 40 armed men with assorted HFAs attacked the house of a certain Ungaw (TNU) a resident of Brgy Bobugueron, Talayan, Mag (GS4061). At about 0800H, undetermined number of families from said barangay including @ Ungaw (TNU) displace to vicinity 51N XH 398598 So Mahantaw, Brgy Kigan, South Upi, Mag. Six (6) houses at Brgy Bobuguiron, South Upi, Mag were burned and no casualties reported as of the period. Mamas Boy group motive were retaliation and to recover missing HFAs w/c they lost during an incident last 212330 June 2011 at Brgy Bobuguiron, Talayan, Maguindanao. Action Taken:",,,,,,,,"One (1) section under 2LT COSMIANO (INF) PA with CAA of 38IB conducted patrol at vic Brgy Kigan, South Upi, Mag. Likewise, one (1) Squad under Cpl Guiabel (Inf) PA conducted patrol at vicinity Brgy Bongo, South Upi, Mag."
15195,EASTMINCOM ,CARAGA,SURIGAO DEL NORTE ,AMBUSH,EASTMINCOM ,EMCOC 2407-369-11 ,24 Jul 2011,"Progress Report from Journal Nr. 15165 dtd 7/24/2011CAA Santos Lunay SN G04-000082 of Sico-Sico PB togetehr with his wife Angela Lunay onboard one (1) red motorcycle (Honda TMX) while on their way home from a meeting in Pobalacion, Gigaguit, Surigao del Norte were ambushed by five (5) unidentified men armed with cal .45 pistols and a shotgun at vic Campana, Brgy Sico-Sico, gigaguit, Surigao del Norte, CAA Lunay was shit at a close range by shotgun on his chest that resulted to his instantaneous death and wounding of his wife on her left palm and thigh.",,,,,,,"  a.   Mrs Angela Lunay was brought to Gigaquit District Hospital for medical treatment.   b.   Possible perpetrators were members of SPARU, GF 16, NEMRC aided by the mass based in Brgy Lahi, Gigaquit, Surigao del Norte.   c.   The victim aside from being a CAA member is believed to have a land dispute with the Baradillo family who was known to be CNN supporters in Brgy Lahi, Gigaquit, SDN. Assessment: The incident could possibly be a part of the CNN's campaign of targeting unwary troops/CAAs and other military assets/information to negate the gains of the compound in the area and to demoralize by instilling fear among troops/CAAs.",
15213,EASTMINCOM ,REGION X,BUKIDNON ,AMBUSH,"4ID,PA ","4ID,2507-1212-2011 ",19 Jul 2011,"On 231300 Jul 2011, A certain Fernando A Nool, 69 years old widow and the incumbent Bgy Captain of Bgy Dominorog,Talakag, Bukidnon together with three(3) commpanions identified as a certain Anecito E Aranas, LGU employee, David G Palacio Bgy Kagawad and Editha E Aranas, Bgy Treasurer of Bgy Dominorog Talacag Bukidnon respectively onboard an Izuzu Fuego pick-up owned in driven by Bgy Captain Fernando E Nool were ambushed by three (3) unindified fully armed men at vicinity Purok 1,Dominorog Talakag, Bukidnon. Afterwich, the perpetrators withdrew towards unknown derection.Civilian Side:",,,Killed Brgy Cpt Fernando A Nool Mr Anecito E Aranas Wounded Brgy Kagaw David G Palacio Brgy Treas Editha Aranas,,,,"The responding PNP, Talakag Bukidnon found two dead bodies at the crime scene and noticed one (1) being identified as Brgy Captain Fernando Nool suffered third degree burns aside from gunshot wounds at different parts of his body.",a.The two (2) wounded Bgy officials were immediately brought to the nearest hospital for medication. b. Operatives of 8IB were dipatched to investigate the motive of the incident
15234,EASTMINCOM ,REGION XII,SULTAN KUDARAT ,ENCOUNTER,EASTMINCOM ,EMCOC-2707-340-11 ,27 Jul 2011,"On 260500 Jul 2011, joint troops of Palimbang Police auxiliary proceeded to So Akin, Brgy Kiponget, Palimbang, Sultan Kudarat to verify the reported presence of Polo Ludsiman Field Cmdr of Diok Maulana who joined the Lawless Group Tato Musa @ PARADISE and USOP PAGABANGAN of 105th BC, MILF last 29 Jun 11. Upon the arrival of the police auxiliary in nmed Brgy were fired by the group of Polo Ludsiman and an exchange of fire ensued causing the civ populace of said Brgy Kiponget to evacuate to nearby brgy.",,,,,,,,
