Journal Code,Unified Command,Region,Province,Type of Engagement,Reference,Report RN,Date,Summary Report,Enemy Side,Government Side,Civilian Side,Firearms Gained,Firearms Losses,Items Recovered / Loss,Other Details,Action Taken
EMC08490,EASTMINCOM ,ARMM,MAGUINDANAO ,ARMED CLASH,6ID ,STL CCCH ,09 Aug 2011,"On 062130 Aug 2011, firefight between Cmdr Hadzmie of 106th BC and Cmdr Abunawas of BIFF was monitored at the boundaries of Brgy Liong and Brgy Alonganen both of Datu Piang, Mag between 062130 Aug 11 to date. According to Hon. Samer Uy, Mayor of Datu Piang, Mag, the cause of said firefight was property and land conflict. initially, Brgy Chairman Paglas of Balanakin, Datu Piang, Mag reported that there are some casualties on Cmdr Hadjmie side.",,,,,,,,
EMC08500,EASTMINCOM ,REGION XII,MAGUINDANAO ,ARMED CLASH,6ID ,6DTOC-459-11 ,09 Aug 2011,"Progress Report Nr 1 to Journal Nr. EMCOC – 0708 – 490–11, re Armed Clash bet the Group of Cmdr Adzmie and Cmdr Abunawas at boundary of Brgy Liong and Brgy Alongan, Datu Piang, Maguindanao on 062130 Aug 2011.On 090745 Aug 2011, the group of Abunawas together with Cmdr Samal(TNU), Cmdr National (TNU) and Cdr Rambo(TNU) attacked the group of Cdr Adsmie at vicinity boundary of Brgy Liong and Brgy Alonganen both of Datu Piang, Maguindanao.",Field Cmdr Cmdr Kudtia Cmdr Kudtia/Killed/ Unidentified  / Unidentified  ,,,,,,a. The wounded individuals were brought to Cotabato Medical Hospital for medical treatment. Firefight still ongoing as of this report. b. Four(4) were killed in Cdr Abunawa group while one (1) was wounded under the group of Abunawas.,
EMC08503,EASTMINCOM ,REGION XII,MAGUINDANAO ,ARMED CLASH,6ID ,6DTOC-0908-460-2011 ,09 Aug 2011,"Progress Report Nr 2 to Journal Nr. EMCOC – 0708 – 490–11, re Armed Clash bet the Group of Cmdr Adzmie and Cmdr Abunawas at boundary of Brgy Liong and Brgy Alongan, Datu Piang, Maguindanao on 062130 Aug 2011.Other Details:",,,,,,,"a. At about 091030H August 20 11, the three (3) perimeter defense post of akas Kasim @Cmdr Adzmie at Brgy Liong, Datu Piang, Maguindanao were already over ran. b. The followers of Cmdr Adzmie withdrew towards Brgy Balanaken, Datu Piang, Maguindanao. Accordingly, the Brgy Hall and Mosque of said Brgy were occupied by the group of Cmdr Abunawas. c. Info states that at about 091300h august 2011, the joint elements of Cmdr Badrodin Silongan @Talio  and Cmdr Samad (TNU) both of BIFF recovered (1) Cal .50 (Barret), one (1) M16 rifle and one (1) Cal .45 pistol and  hold three (3) unidentified dead body (killed) at the perimeter defense post of Cmdr Adzmie at Brgy Liong, Datu Piang, Maguindanao. Progress report to follow.",
EMC08517,EASTMINCOM ,ARMM,MAGUINDANAO ,ARMED CLASH,CCCH ,STL CCCH ,09 Aug 2011,"Progress report to Journal Nr EMC08490 dtd 07 AUg 2011, re-Armed Clash between Cmdr Adzmie of 106th BC and Cmdr Abunawas of BIFF at bounderies of Brgy Liong and Brgy Alongan both of Datu Piang, Maguindanao on 062130H Aug 2011.On 062130 Aug 2011, ",,,,,,,,
EMC08548,EASTMINCOM ,ARMM,MAGUINDANAO ,ARMED CLASH,6ID ,6D3OPNS-1408-62-11 ,14 Aug 2011,"On 14 Aug 2011, SITREP NR 05 (BIFF – MILF Skirmishes)  1. ENEMY SITUATION ",,,,,,,,
15356,WESTMINCOM ,ARMM,LANAO DEL SUR ,SURRENDER,"1ID, PA ",1DC-0508-1691-2011 ,05 Aug 2011,"On 041100 Aug 2011, Nine (9) MILF personalities who are members of 1st Bn, 1st Bde, 101st  BC, NMF, MILF under Balindong @ Abu Asraf operating in the municipalities of Pualas, Calanugas part of Picong, all of Lanao del Sur and 304th Bde, 116th Base Command Central Mindanao Front Command (CMFC), BIAF, MILF under a certain @ ALEEM SALIC operating in the municipalities of Marogong, Kapatagan and Balabagan all of Lanao del Sur voluntarily surrendered to LTC CEASAR MARLON M YADAO INF (GSC) PA, Commander 51IB, 1ID, PA and LTC BAGNUS P GAERLAN JR INF (GSC) PA, 5IB, 1ID, PA at H51IB, 1ID, PA, at Brgy Matling, Malabang, Lanao del Sur.  Enemy Side:",Surrendered/MILF  Moba Obinay  Ginal /MILF  Samin Casa Imam /MILF  Eding Imam Cararik /MILF  Pamie Masacal Datumanong /MILF  Mahid Mapandi Dimatingcal /MILF Jalil Casman Datumanong /MILF Nashir Socor Gampong /MILF Ayonan Datumanong Macugar /MILF Fahad Datumanong Macugar ,,,Surrendered/1 - Cal 30M1 Garand rifle  (sn: 1423257 )/2 - M203 GL (sn: 13711)/2 - M79 (40MM) (sn: 580219)/2 - Cal .45 pistol (sn: 461177 & 125479)/1 - Rocket Propelled Grenade (RPG) w/ one (1) Ammo (sn: Defaced),,Surrendered/1 - 40MM ammunition Defaced SN,"The surrenderor was made thru the joint efforts made by the intelligence personnel of 51IB under 2LT ARMANDO A GADIA (INF) PA and personnel of Echo company, 5IB, 1ID, PA under CPT ZAINNUDIN S PIANG (INF) PA. ",Said MILF personalities are presently under custodial debriefing by intelligence personnel of 51IB while the turned over firearms were temporarily deposited at Bn supply room for safe keeping.
15427,WESTMINCOM ,REGION IX,ZAMBOANGA DEL NORTE ,ENCOUNTER,1ID ,1DC-1308-1759-2011 ,13 Aug 2011,"On 130630 Aug 2011, joint elements of ACoy, 44IB led by 1LT KEVIN A SUAYBAGUIO (INF) PA, PNP SAF led by PCI INDANAN and Sibuco PNP under P/Ins NASSER D JIYARA JR together with Hon Jan Jan Edding, Municipal Councilor of Sibuco while serving a Warrant of Arrest to Jamaron Sandag, et al encountered MOL five (5) MILF/LLEs under Abdulmajid Abdulhaman @ Mollong at vic Bgy Lakiki, Sibuco, ZDN. The firefight lasted for about thirty (30) minutes and afterwhich the enemy withdrew towards SE direction.Enemy Side:", Abdulmajid Abdulhaman @MOLLONG,,,,,,,"On or about 130745H August 2011, one (1) sqd of ACoy, 44IB led by 2LT CAMILING left vic after establishing blocking position in the area and linked-up with the troops under 1LT SUAYBAGUIO at vicinity Bgy Lakiki, Sibuco, ZDN and arrived thereat AA 0840H same day."
15442,WESTMINCOM ,REGION IX,ZAMBOANGA DEL NORTE ,ENCOUNTER,WESTMINCOM ,1DC-1308-1767-2011 ,13 Aug 2011,"Progress Report to Journal Nr. 15427 dtd 8/14/2011, re-encounter of ACoy, 44IB led by 1LT KEVIN A SUAYBAGUIO (INF) PA, PPSMC 5th Maneuvering Pltn led by PI INDANAN and Sibuco MPS under P/Ins Nasser D Jiyara Jr against MOL five (5) MILF/LLEs under Abdulmajid Abdulhaman @MOLLONG at vic Brgy Lakiki, Sibuco, ZDN on130630 Aug 2011.Firearms Gains:",,,,Recovered/1 - Cal .45 pistol (sn: 789243)/1 - Homemade shotgun (sn: ),,"1 - Jungle pack/2 pairs - BDA uniform/1 - Upper US camouflage/1 - ZAMSURECO electric cutout fuse estimated worth of 35,000.00/Serviceable/3 - Magazines for Cal .45 pistol/8 rds - Ammo for Cal .45 pistol/1 - Banana type magazine for M16","a. OOA 131000H AUg 2011, joint elements of ACoy, 44IB led by 1LT KEVIN A SUAYBAGUIO (INF) PA, PPSMC 5th Maneuvering Pltn led by PI INDANAN and Sibuco MPS under P/Ins Nasser D Jiyara Jr together with Hon Jan Edding, Municipal Councilor of Sibuco left the encounter site and brought the cadaver of Abdulmajid Abdulhaman @MOLLONG to Sibuco PNP Station for proper disposition.Sid troops arrived thereat at about 1100H same day while blocking force led by 2LT CAMALING was left behind in the area./b. Abdulmajid Abdulhamad @MOLLONG has a standing Warrant of Arrest for murder (Criminal Case Nr 899) issued by RTC, 9th Judicial Region Branch 27, Siocon, ZDN on 28 Dec 2010, His group is also involved in extortion activities such as, hold-up, robbery and series of liquidation in Sibuco area./c. Brgy Lakiki, Sibuco, ZDN is known as hiding place of LLEs/criminals with standing warrant of arrest. Likewise, the ZAMSURECO cutout fuse worth of 35,000.00 recovered at the house of Abdulmajid Abdulhaman @MOLLONG was stolen sometimes in August 2010 as reflected in Sibuco Police Blotter./d. The following are the criminal case numbers of warrant of arrest being served to wanted personalities by PNP Sibuco. Criminal Case No. 439 dtd 10 Jun 2002: Jamaron Sandag (Deceased), Hadj Moktar Sandag & Nadjalon Sandag – Murder (No bail recommended;Criminal Case No.899 dtd 28 Dec 2010:Abdulmajid Abdulhaman @ Mollong, Mollong Hamaruddin, Boy Takas, Nurjin Alih, Maudjabal Lawan, Oyong Alih, Gulayat Hassan, Norjan Mandi and John Does – Murder (No bail recommended);/Criminal Case No. 837 dtd 30 Oct 2009: Boy Takas @ Turbo, Francisco Juanito @ Boy, Fred Bello, Fredolyn Bello, Basir Arcillas, Kadir Arcillas, Enocencio Garcia and John Does – Frustrated Murder (Bail P 200,000.00 each; Criminal Case No. 648 dtd 2 August 2005: Comdr Soya Arasid @ Puti Ulo, Hadji Rasid Norilla @ Diwa, Damli Jalali Abdul, Isa Siddik @ Datu and Isa Jalilol – Murder (No bail recommended); Criminal Case No. 838, 839, 840 and 841 dtd 30 Oct 2009: Boy Takas @ Turbo, Francisco Juanito @ Boy, Fred Bello, Fredolyn Bello, Basir Arcillas, Kadir Arcillas, Enocencio Garcia and John Does – Murder (No bail recommended) Criminal Case No. 618 dtd 26 Dec 2006: Naron Musa @ Gorih, Norhan Mandi @ Palippit,  Abdulmajid Abdulhaman @ Mollong, Aldaja FNU and John Does – Murder (No bail recommended); Criminal Case No. 260 dtd 26 Jun 2000: Betting Wahid –Illegal Possession of Firearms and Ammunitions (Bail P 120,000.00; Criminal Case No. 283 dtd 26 Jun 2000: Mamarin Pinlay - Illegal Possession of Firearms and Ammunitions (Bail P 120,000.00); Criminal Case No 261 dtd 26 Jun 2000: Logan Nadua - Illegal Possession of Firearms and Ammunitions (Bail P 120,000.00); Criminal Case No. 615 dtd 7 Jun 2011: Salimar Doe - Murder (No bail recommended);/Criminal Case No. 784 dtd 30 Jun 2003: Isnirin Abdulhaman @ Kolporal and Totoh Manamat Murder- (No bail recommended).","a. OOA 131005H Aug 2011, troops led by 1LT LUZANO (INF) PA, EX-O., ACoy, 44IB established OP/blocking position at vic Sitio Cacawan, Brgy Lakiki, Sibuco, ZDN. b. AA 1000H same day, the troops left at said vic and return back Coy base. The troops arrived COy base at about 1820 same day."
15466,WESTMINCOM ,ARMM,LANAO DEL SUR ,SURRENDER,1id ,1dc 1508-1786-2011 ,15 Aug 2011,"On 151215 Aug 2011, all members of 304Bde.116 BC, CMFC, BIAF, MILF under a certain @ALEEM SALIC operating in the municipalities of Marogong, Kapatagan and Malabang, all of Lanao del sur voluntarily surrendered to LTC CEASAR MARLON M YADAO INF (GSC) PA, OIC, 51IB  Hqs, 51IB, 1ID, PA,  at  Bgy Matling, Malabang,LDS thru the joint efforts of the intelligence personnel  under 1LT BALTAZAR L MARCOS JR (INF) PA.Enemy Side:",Surrendered/MILF Saidem Dimao Madag /MILF Nasser Abdulkabir Amerol /MILF Alioden Amen Cosin /MILF Saddam Amen Casain /MILF Junaid Morales Amerol /MILF Daud Dimangadap Jamil /MILF Asad Mandag Maliawan /MILF Andy Lao Macasalung /MILF Sali Gumacap Paulino /MILF Jamaludin Amano Paulino /MILF Juwair Umula Gaus /MILF Macacna Ismael Amino /MILF Azis Samanodin ,,,Surrendered/1 - Garand rifle (sn: defaced)/1 - M79 GL  (sn: 152321)/3 - M79 GL  (sn: defaced)/1 - Cal .9mm Ingram (sn: 553711)/1 - Cal .9mm Ingram (sn: 115327)/1 - Cal .9mm Ingram (sn: 123569)/1 - Cal .9mm Ingram (sn: defaced)/1 - Cal .45 pistol (sn: 415793)/1 - Cal .45 pistol (sn: 731135)/1 - Cal .45 pistol (sn: 907786)/1 - Cal .45 pistol (sn: 492887),,Serviceable/1 - 40mm ammunition,,Intelligence personnel of 51IB are presently conducting custodial debriefing to subject personalities at the Bn Hqs while the turned over firearms were temporarily deposited at the Bn Supply Room for safe keeping. 
15582,WESTMINCOM ,REGION IX,BASILAN ,ABDUCTION,WESTMINCOM ,WMC- 3008-02 ,31 Aug 2011,"On 301400 Aug 2011, MR Gapor Tukon reported the alleged abduction/kidnapping of his brother Botong Musawalon, 11 years old a resident of Brgy Mana-ul, Sumisip, Basilan Province by MOL ten (10) alleged MILF rebels led by a certain Nasjir Kasiron and Baketing Bacuraw at the vicinity of boundary of Brgy Mana-ul and Bacung both of Sumisip, Basilan Province.LAWLESS ELEMENTS:",,,,,,,,
15554,NOLCOM ,REGION I,ILOCOS SUR ,RECOVERY,5id ,d3-27-04-158 ,27 Aug 2011,"On 260900 Aug 2011, Intel section of S2, 503Bde in coordination with S2, 3IB, 7ID, PA and Galimuyod PNP station conducted joint operation that led the recovered of two (2) plastic drums contained the following: Nine (9) Anti-personnel mines, Two (2) Anti-Tank mines and voluminous subversive documents at  Brgy San Vicente, Galimuyod, Ilocos Sur. Prior to the recovery of these items a former informant of this unit called at the hotline of intel sec of 503Bde informing what he discovered at the aforesaid place. Immediately the Intel Officer and S2 personnel proceeded at the scene and coordianted to S2, 3IB and to the PNP station of  Galimuyod, Ilocos Sur for joint operation.Items Recovered / Loss: ",,,,,,Serviceable/9 - Anti-personnel mines/2 - Anti-tank mines/1 - Subversive documents,,"Said recovered items were brought at H3IB, 7ID, PA Brgy Sulvec Narvacan, Ilocus Sur for safe keeping purposes."
15396,SOLCOM ,REGION V,ALBAY ,LIQUIDATION,SOLCOM ,SLCOC 0908 11 ,09 Aug 2011,"On 080830 Aug 2011, Pfc Leo N Salcedo 874322 (Inf) PA was shot to death by three (3) unidentified men armed with HPFAs along the Provincial Road, Purok 1, Brgy Alobo, Daraga, Albay. During the incident, said EP was riding on a motorcycle from Alobo TPB to “C” Coy, 83IB CP at Sitio Sto Cristo, Brgy Naga, Tiwi, Albay to secure his supporting papers for reenlistment. Subject EP died on the spot due to the gunshot wounds. The perpetrators fled heading towards Brgy Cotmon, Camalig, Albay.Government Side:",,KIA/Pfc Leon Salcedo 874322 PA/Firearms Losses: /Losses/1 - Cal .45 pistol (sn: 906691),,,,Losses/ - Reenlistment Papers/ - ATM Cards/ - Military ID/ - Cellphone,"EP has been assigned to the said TPB since February 2010 and was designated as Mess Sgt. It is believed that his daily marketing activity has been patterned. Based on the gunshot wounds that he sustained, it is assumed that he was ambushed. The CT group that ambushed him is believed to be led by Angeles Avila @ Tan/Jun, KLG 78 (D), KOMPROB “NEPTUNE”","-   One (1) team from Alobo TPB was deployed to pursue the perpetrators. -   Personnel of 2IB, 9ID, PA secured the site of incident while waiting for the SOCO team.-   The cadaver of late Pfc Salcedo (Inf) PA is now at Nuestra Señora de Salvacion Funeral Homes at Brgy Bonot, Legazpi City, Albay for autopsy."
15296,EASTMINCOM ,REGION X,BUKIDNON ,SHOOTING,4ID ,OPNS-0108-1243-2011 ,01 Aug 2011,"On 310820 Jul 2011, six (6) farmers of Brgy Mabunga, Baungon, Bukidnon while on their way towards their respective farm were ambushed by undetermined number of LE in the are under unknown Cmdr Dencio Lundahan at Purok 5, Brgy Balintad, Baungon, Bukidnon. Afterwhich, the perpetrators wihtdrew towards unknown direction. The incident resulted to two (2) killed while fout others were wounded and immediately brought to Capitol University Hospital and Northern Mindanao  Medical Center Hospital for medical treatment.Civilian Side:",,,Killed/Mr Benjamin Janioso/Mr Engracio Cabelo/Wounded/Mrs Genevieve  Janioso/Mr Godofredo Gardona/Ms Justine Janioso/Mr @ Boy (TNU) ,,,86 -  M16 empty shell/1 - Shotgun empty shell/4 - 9mm empty shell/1 - Hand grenade safety liver,Motive of incident is believed to be land conflict.,"a.  The cadaver of the two (2) victims were brought to their immediate family at Brgy Mabunga, Baungon, Bukidnon for proper disposition. b.  Baunogon PNP conducted investigation for filing of appropriate charges in court and possible arrest of the suspects. c.  One (1) Squad of CAA from Mabunga Patrol base led by Sgt Gilbert P Dagupan (Inf) PA conducted clearing operation towards the scene of incidents."
15316,EASTMINCOM ,REGION XII,COTABATO CITY ,EXPLOSION (GENERAL,EASTMINCOM ,EMCOC-0308-459-11 ,03 Aug 2011,"On 021430 Aug 2011, an explosion transpired fronting Cwat Gun Store, owned by JB Martinez and U1 Laboratory Clinic at Parang Road, Quezon Ave., Rosary Heigghts 2, Cotabato City.Civilian Side:",,,DOA/Mr  Jimmy Ali/Injured/Mr  Nestor G Luna/Mr Brian O Go/ Uihedia M Caurak/ Bai Anisa Pasandalan/ Janimah O Tayuan/Mr Delio  Danosnia,,,,"1. The incident resulted to the wounding of nine (9) persons and one (1) dead./2. Initial ocular inspection disclosed that the alleged IED was placed inside the utility box of a motostar motorcycle bearing Chassis Nr. 152-FMH-87100-178 and Engine Nr 152-FMH-8710005, parked by a still unidentified malefactor in front of the herein stated establishment./3. The explosion damaged the entrance glass doors and glass windows of the nearby buildings, and also damaged four (4) vehicles and motorcycles. /4. The recovered parts from the MC used in the vehicle borne IED are now in the custody of the PNP-CLO for forensic examination. ","1. The victims were immediately brought to the Cotabato Medical Specialist hospital for medical treatment. 2. TF Kutawato and PNP Cotabato City cordoned the area and conducted an investigation. 3. All local responders were deployed to assist in the response operation.  4. CDRRMC Cotabato responded to the area and coordinated with the City Health Office to determine the identity of the victims. 5. OCD XII is continously monitoring the situation. 6. SOCO ARMM, conducted post blast investigation (PBI) to in order to process and gather forensic evidence in order to determined the type of explosive used. "
15319,EASTMINCOM ,REGION XI,DAVAO ORIENTAL ,RANSACK,EASTMINCOM ,EMCOC-0208-454-11 ,02 Aug 2011,"On 010700 Aug 2011, the house of SSgt Ruben A Matiga (RES)PA was ransacked by nine (9) fully armed men wearing complete BDA no patches and identified themselves as members of 701st INF BDE at Purok 2, Brgy Sainz, Mati City, Davao Oriental.Other Details:",,,,,,,"1. The armed men were identified as Damil Boaquin @WAWA, Danilo Nodalo @BENJIE, Jordan Manuray @TISOY and six (60 others. The armed group carted away three (3) sets of BDA, two (2) pairs of combat boots, one (1) air gun, one (1) Nokia 1100 phone and five (5) bateery packs of assorted cellular phones. Afterwich said group immediately withrew on foot towards Sitio Licop using Sawahon Road of Brgy Sainz, Mati City./2. Initial inspection of the site revealed that the said armed group, harbored at a high ground beside the Golden Valley Cementery and about 500 meters away west from the victim's residence. Traces found in the alleged Harbor sites were one (1) sweatshirt, wrappers of sports socks and sky flakes biscuits./3. Interview with the neighbors and witness also revealed that the armed men talked using Tagalog but is stil evident that they are native Bisaya. They also look pale and hungry.",1. Intel Operatives of 28IB immediately proceeded to the site and conducted initial investigation. Interviews were also conducted to the victim and the witnesses. 2. The incident was reported to mati City PNP for blotter and for filling of appropriate charges against the perpetrators. 3. All PBs and PNP units were alerted while intel operatives were tasked to monitor the withdrawal of the said armed group.
EMC08473,EASTMINCOM ,REG XI,DDS ,HARASSMENT,10ID ,10ID3-TOC-2508-473-11 ,26 Aug 2011,Government Side:kIA,,kIA/CAA ADELAIDO ALBARADO DS – A0029 PA,Wounded  ROSERY MALID  CAPANA,,,,,
EMC08523,EASTMINCOM ,REG XII,NCOT ,EXPLOSION (GENERAL,6ID ,SMS ,12 Aug 2011,"On 120015 Aug 2011, an IED explode at the National Irrigation Agency, Provincial Office in Brgy Amas, Kidapawan city, North Cotabato. It resulted to one (1) - killed identified as MANAMPAN MANALIM from Pagalungan, Maguindanao - suspected to be one of the IED courier. The other companion was identified as KALIM INDIGAY of Sitio Pagagao, Brgy Patadon, Kidapawan city, North Cotabato who was initially wounded & was immediately brought by responding PNP to Amas Prov'l hosp, but expired due to internal injuries. ",,,,,,,,
