Journal Code,Unified Command,Region,Province,Type of Engagement,Reference,Report RN,Date,Summary Report,Enemy Side,Government Side,Civilian Side,Firearms Gained,Firearms Losses,Items Recovered / Loss,Other Details,Action Taken
11848,EASTMINCOM ,REGION XI,SOUTH COTABATO  ,KIDNAPPING,ISAFP ,STL ,04 Nov 2010,"On 04 Nov 2010, a certain William GO was abducted by five (5) unidentified armed men along Leon Llido St., Brgy Lagao, Gen Santos City. Afterwhich, the kidnappers headed towards unknown direction and using the victim`s white automobile Toyota Corolla with plate Nr 392 as their get-away car bringing along with them the victim.Other Details:",,,,,,,"On 041800 Nov  2010, the victim was recovered at Purok Maligaya, Brgy San Jose, of said Brgy by the Brgy Tanods led by PO2 SASI PNP, a Tanod Supervisor. The victim is now in a Hospital.",The AFP and local PNP have been informed for appropriate action.
11857,EASTMINCOM ,REGION XII,NORTH COTABATO ,STRAFING,"6ID, PA ",6DTOC-0511-14-2010 ,05 Nov 2010,"On 050900 Nov 2010, eleven (11) farmers namely Ronny Abrogar (Land Owner), Edgar Eslacin, Toto Eslacin, Dodong Sargado, Boy Sargado, Boy Salvador,Jimmy Marcelo, Don Parquila, Talindoy and three (3) Muskira brothers were strafed by MOL 15 armed men at a farm at Sitio Barko, Brgy Lower Malamote, MAtalam, North Cotabato. Afterwhich, the armed men withdrew towards Liguasan Marsh. Nobody was hurt in the incident.",,,,,,,,
11894,EASTMINCOM ,REGION XII,NORTH COTABATO ,HARASSMENT,"6ID, PA ",6DTOC-1011-21-2010 ,10 Nov 2010,"On 10 Nov 2010, one (1) squad of CCoy, 7IBunder 2LT FERAER PA and one (1) Pltn from 6PED, both of 6ID, PA under MAJ SANDIGAN PA were harassed by unidentified armed group while securing the reconstruction of the burned Gocotan Elementary School located at Brgy Gokotan, Pikit, Cotabato.  The armed group used two (2) 40mm grenade launchers which exploded near the Mosque beside the said school. No casualty nor damaged of property was reported during the said incident.Action Taken:",,,,,,,,"At about 0030H same day, troops of 7IB led by 2LT FERAER PA conducted pursuit operation against the unidentified perpetrators and returned station at about 0130H same day with no untoward incident."
11907,EASTMINCOM ,ARMM,MAGUINDANAO ,STRAFING,EASTMINCOM ,EMCOC-1111-066-10 ,11 Nov 2010,"On 110100 Nov 2010, LT 501, while entering Polloc Wharf, Parang, Maguindanao at vic off the coast of Bongo Island was strafed by unidentified armed men onboard 3-4 motor boats.  Accordingly, Marine troops and gunners on board LT 501 returned fire. PG-395, the escort ship, also reinforced and fired its guns towards the motor boats. The perpetrators immediately extracted towards different direction. Motive and identity of perpetrators are yet to be determined. No casualty was reported.Other Details:",,,,,,,"As of last report, LT 501 is presently docked at Polloc Pier while NFEM conducted arrival ceremony at about 1053H same day. Progress report to follow.     ",
11939,EASTMINCOM ,ARMM,MAGUINDANAO ,KIDNAPPING,"6ID, PA ",6DTOC-1411-26-2010 ,14 Nov 2010,"On 141700 Nov 2010, a certain Rodolfo Chio, 70 yrs old, owner of CALTEX Gasoline Station in Datu Piang, Maguindanao and a resident of Brgy Poblacion Datu Piang, was kidnapped by five (5) unidentified armed men using a black Toyota crown without plate number at the victim`s gasoline station at Datu Piang, Maguindanao.Other Details:",,,,,,,"a. The kidnappers fled towards Brgy Balanaken, Datu Piang, Maguindanao however, while on their way towards the riverside, they encountered the SCAA of Brgy Balanaken, Datu Piang. They managed to escape thru a pump boat and crossed the Rio Grande River going towards Brgy Damatulan, Midsayap, Cotabato./b. The kidnapper`s pumpboat capsized when they were shot at by the group of Kassim Hadjmie of the of the 106th BC and by the group of Jade Pakiladatu. /c. Allegedly, the victim was brought to Brgy Damatulan, Midsayap, Cotabato by the kidnappers. He was then transferred to Brgy Montay, Kabuntalan, Maguindanao and then to Brgy Tumaginting, Southern Kabuntalan, Maguindanao.","a. One (1) Platoon under 1LT KALANG-AD and 2LT SOQUERATA jumped-off CCoy CP, 29IB and conducted hot pursuit operation towards Brgy Balanaken and were able to recover the vehicle used by the kidnappers at vic Sitio Kinudal, Brgy Balenaken, Datu Piang Maguindanao b. Recovered vehicle was turned over to Datu Piang MPS. Adjacent units, 40IB and 12 SFC, were advised to conduct blocking/checkpoint operations in the possible exit area of the kidnappers."
11940,EASTMINCOM ,REGION XII,SOUTH COTABATO ,ABDUCTION,EASTMINCOM ,EMCOC-1511-080-10 ,15 Nov 2010,"On 141835 Nov 2010, A certain Grace Eleuterio, was abducted by MOL seven (7) unidentified fully armed men using Besta van without plate number at their owned store at Public Bus Terminal, Poblacion, Sto Niño, South Cotabato.Other Details:",,,,,,,"a. Demosthenes Eleuterio, husband of Mrs Grace Eleuterio, owner/operator of Denmark Transport Inc., 52 yrs old was shot and was brought to Pinggoy Hospital, Koronadal City, South Cotabato for medical treatment while a certain Joan Funtillo casher of the their store was shot to death./b. The perpetrators believed fled towards Bagumbayan, Sultan Kudarat bringing along with them Mrs Grace Eleuterio./c. Abandoned get away vehicle was found at vic Sto Niño, South Cotabato.",The incident was immediately reported to authorities and now conducting pursuit operations.
11947,EASTMINCOM ,REGION XII,COTABATO  ,EXPLOSION (GENERAL,EASTMINCOM ,EMCOC1511-084-10 ,15 Nov 2010,"On 151030 Nov 2010, an improvised explosive Device (IED) exploded at Public Bus Terminal located in Poblacion, Carmen, Cotabato. The incident resulted to numerous injured passengers. Civilian Side:",,,Wounded/  Jhony  Sabando/  Artemio Rivera/  Nandy Puntongan,,,,Nandy Puntongan was declared dead on arrival at Amas Provincial Hospital while the wounded passengers were brought to same Hospital for medical treatment. ,"a. 1LT DE PERALTA (INF) PA, CO, BCoy, 7IB alerted and directed nearby detachments to conduct checkpoints in the area for possible apprehension of the suspect and further directed the same to cordon the incident site while post blast investigation is being conducted by EOD Team.  b. Intel operatives of 602BDe are continously  monitored for the possible identity to the suspect."
11963,EASTMINCOM ,REGION XI,COMPOSTELA VALLEY  ,ABDUCTION,EASTMINCOM ,EMCOC-1611-095-10 ,16 Nov 2010,"On 16 Nov 2010, abduction of Cpl Daiem A Hadjaie 81344 (Inf) PA of 25IB by MOL 80 fully armed LE under @ JECOL, @ DIEGO and @ DURA at So Mebatas, Upper Ulip, Monkayo, CVP on 160700H Nov 10. Said EP was on his way to Panacan Naval Station, Panacan Davao City for medical treatment when abducted. Further, he is suffering from a lingering illness believed to be hepatitis.Government Side:",,Captured/Cpl Daiem A Hadjaie 813144 ,,,,,,"Operatives of 25IB were immediately dispatched to gather information relative to the incident, to verify and pinpoint possible LE location and to determine their probable movement and withdrawal."
11970,EASTMINCOM ,REGION XII,SOUTH COTABATO ,ENCOUNTER,"6ID, PA ",6DTOC-11611-33-2010 ,17 Nov 2010,"Progress Report to Journal Item Nr: 11940 dtd 15 Nov 2010, re-kidnapping OOa 141830H Nov 2010 and rescue/puersuit/operation for kidnap victim Mrs Grace Elueterio.On 171353 Nov 2010, operating troops composed of elements of BCoy, 46IB, 8ID, PA under 1LT DATUGAN PA and PNP personnels of Sultan Kudarat and South Cotabato encountered the suspected armed abductors who were hiding in Nipa hut at vic Sitio San Jose, Brgy Busok, Bagumabayan, Sultan Kudarat while scouring at said place. Negative caualty on the gov`t sides.",,,,,,,,Operating troops continued pursuing the suspected members of KFRG.
11974,EASTMINCOM ,REGION VIII,NORTH COTABATO ,APPREHENSION,EASTMINCOM ,EMCOC-1711-099-11 ,17 Nov 2010,"On 170500 Nov 2010, a certain Manny Ampatuan, former Municipal Councilor of Datu Saudi Ampatuan , Maguindanao;  a suspect in the Maguindanao Massacre and has a reward of two hundred fifty thousand (Php 250,000.00) pesos; was been arrested by Joint Operations of 63IB DRC/6ID OPCON Task Force Bigkis Lahi (TFBL) led by 1LT DIMALIBOT (INF) PA and personnel from CIDG - ARMM. The troops raided the suspect`s hideout at So Barte, Brgy Capayuran, Pigcawayan, North Cotabato.Enemy Side:", Apprehended  Manny Ampatuan  ,,,,,,,
12013,EASTMINCOM ,REGION XII,COTABATO ,STRAFING,"6ID, PA ",6DTOC-2111-43-2010 ,21 Nov 2010,"On 210830 Nov 2010, three (3) farmer`s from Purok Hangara, Brgy Lower Malamote, Matalam, Cotabato identified as Reynaldo Gabito, 39 yrs old, Longno, 50 yrs old and Helen Sonsona, 38 yrs old were straffed by MOL 15  unidentified ALG members armed with assorted firearms at Brgy Lower Malamote, Matalam, Cotabato. Negative casualty was reported during the said incident.Other Details:",,,,,,,The incident lasted for almost two (2) minutes after which perpetrators wihtdrew westward  towards Liguasan marsh.,"One (1) Team from Maligaya TPB, 68IB led by Cpl Detomas (Inf) PA immediately proceeded in the area of the incident."
12050,EASTMINCOM ,ARMM,MAGUINDANAO  ,APPREHENSION,"6ID, PA ",6DTOC-2311-49-2010 ,23 Nov 2010,"On 231630 Nov 2010, a certain Misuari S Ampatuan, 28 yrs old, married, a resident of Poblacion, Shariff Aguak, Maguindanao, was apprehended by the joint elements of 45IB under 1LT JABAGAT PA, and 2LT BAYANI PA; 1MIB under 1LT CAPULONG; PNP PHQ, Maguindanao under SSUPT PINTAC, PNP of Shariff Aguak, Maguindanao under PI PAJARO and RIO 15 CIDG ARMM under PI SEBUALA while conducting law enforcement operations at vic Brgy Labu-Labu, Shriff Aguak, Maguindanao.  Subject is included in the wanted list for multiple murder-56 counts CC Nos. Q-09162148-72; Q-09162216-31; Q10-162652-66 under Judge Jocelyn Solis Reyes of RTC Branch 221, Quezon CityOther Details:",,,,,,,"The apprehended person was identified and confirmed as Misuari S Ampatuan by Akmad Ampatuan, Municipal Mayor of Datu Salibo, Maguindanao and was brought at PHQ, Maguindanao for further verification and interrogation prior turn-over to CIDG, ARMM.",
12064,EASTMINCOM ,REGION XII,SARANGANI  ,ENCOUNTER,EASTMINCOM ,EMCOC-2411-144-10 ,24 Nov 2010,"On 240600 Nov 2010, one (1) Ptln from Dalangdang PB/F/72IB (CADRE) led by Ssg Jose Martin Labitan (Inf) PA augmented with the personnel from Malungon PNP and PDEA personnel encountered MOL 30 armed bandits while conducting patrol at vic Sitio Magbok, B`Laan, Malungon, Sarangani Province.Government Side:",,KIA/CAA  Marcelino B  Macatunao G07-000061 ,,,,,"a. At about 1300H of same day, one (1) Sqd F/72IB (CADRE) led by CPT WAYAGWAG while scouring the area, encountered MOL 15 Bandits  resulting to one (1) WIA on the gov`t side while undet on the enemy side. The WIA was evacuated from the encounter site but died along the way to the pick-up point. b. The cadaver of CAA KIA CAA Marcelino B Macatunao SA-G07-000061 was brought to Angel Funeral Homes at Brgy Malandag, malungon, SP for Funeral Services and futher brought to his residence at Sitio Malinis, Brgy Tamabn of same Municipality. c. On or about 250600 Nov 2010, the operating troops of F/27IB returned Coy CP at Sitio Dalandang, Brgy Nagpan, Malungon, SP.",
12078,EASTMINCOM ,REGION XII,COTABATO ,HARASSMENT,"6ID, PA ",6DTOC-2511-59-2010 ,25 Nov 2010,"On 251910 Nov 2010, CVO of Brgy Langayen, Pikit, Cotabato was harassed by undetermined number of fully armed men. Firefight lasted for about fifteen (15) minutes with no reported casualty on both sides. Progress report to follow.",,,,,,,,
12088,EASTMINCOM ,REGION XII,SARANGANI PROVINCE ,ENCOUNTER,EASTMINCOM ,EMCOC-2611-159-10 ,27 Nov 2010,"Progress report to Journal item Nr 12064 dtd 25 nov 2010, re encounter of one (1) Pltn from Dalangdang PB, FC07, 72CBn led by SSg Jose Martin V Labitao PA against MOL 30 armee bandits at vic Sitio Magbok, BLaan, Malungon, SP on 240600 Nov 2010.Firearms Gains:",,,,Recovered/3 - HM shotgun (sn:  )/1 - US made shotgun (sn: 352789),,Recovered/1 - Combat boots/1 - Camouflage upper uniform/3 - Empty shells of 12 guage shotgun,"a. One (1) squad, FCoy, 72CBn under CPT JOEL C WAYAGWAG (SC) PA while conducting pursuit operations at vic Sitio Kanaot, Brgy B`Laan of the same municipality discovered 15 hills of fully grown marijuana, one (1) combat boots, one (1) camouflage upper uniform, three empty shells of 12 guage shotgun and three (3) HM shotgun. While the troops scoured the area, they were fired upon by the undetermined number of bandits which resulted to the wounding of CAA Macatunao in his left lower abdomen./b. At about 0830H same day, one (1) Pltn (-) under Cpl Beinvinido L Paquita PA while conducting blocking position at vic Sitio Kibulig, Bolol Salo, Kiblawan, DDS discovered MOL 300 hills of fully grown marijuana plants and 400 seedlings ready for transplant and propagation, further troops scoured the area and recovered one (1) US made shotgun (SN: 352789) with four (4) live ammo and MOL 10,000 marijuana seeds./c. At about 250300 Nov 2010, operating troops linked up at Sitio Kilil, Brgy Datal Batong, Malungon and subsequently returned stationed at about 0600H same day.  ","a. Wounded CAA was immediately extricated from the encounter site for medical evacuation, however, CAA Macatunao expired on the process. The cadaver was brought to Malungon Emergency Hospital for proper disposition through the assistance of CVO of Sitio Kilil Datal of the same barangay."
11802,WESTMINCOM ,REGION IX,ZAMBOANGA DEL SUR  ,ABDUCTION,1ID ,1DC-3110-2042-2010 ,31 Oct 2010,"On 30 Oct 2010, Mrs Babeth Gomonit, wife of Engr Dannel Gomonit, and her ten (10) year old grandson Ceekim Gomonit, were abducted by four (4) unidentified armed men at their residence in Brgy San Jose, Pagadian City. The perpetrators barged inside the house of the victims and hogtied the members of the household using masking tapes and ropes. The abductors forcibly took the victims and boarded them in a blue Isuzu Trooper vehicle with plate Nr KBG-711 owned by the Gomonit family and proceeded towards Labangan, ZDS area. At about 311110 October 2010, the vehicle was recovered by PNP elements at vicinity Brgy Sugod, Tukuran, ZDS. Accordingly, the Brgy Captain stated that on that night, he heard another vehicle proceeded to Sultan Naga Dimaporo, LDN.Action Taken:",,,,,,,,"Directed OPCON maneuver Bns to conduct checpoint operations and intensify intelligence monitoring activity for the safe recovery of the victims, identification and arrest of the abductors. Likewise, directed Commander, 53IB to take an active part in the Crises Management Committee formed by the City Government of Pagadian."
11816,WESTMINCOM ,ARMM,SULU ,APPREHENSION,WESTMINCOM ,WMC-0110-03 ,01 Nov 2010,"On 011115 Nov 2010, joint Intel operatives were aboard Sulu and operating elements of JIDF (MBLT6) apprehended lawless MNLF member Ronnie Jammang identified with MNLF Comdr Khahid Adjibon at vic Marina St., Brgy Walled City, Jolo Sulu.Other Details:",,,,,,,"Ronnie Jammang has a standing Warrant of Arrest with CC Nr 119-4 for the land mining of US HMWW at Sitio Tagad, Brgy Kagay, Indanan, Sulu last 290830 Sep 09 resulting to the death of two(2) US soldiers and one (1) Marine Personnel.","The apprehended personality is now under tactical interrogation at the Office of SPOT903, MIG9."
11879,WESTMINCOM ,ARMM,SULU ,ENCOUNTER,WESTMINCOM ,WMC-0711-01 ,07 Nov 2010,"On 050830 Nov 2010, elements of 211MC, MBLT11 while conducting regular visibility patrol encountered undetermined number of armed men at vicinity Brgy Likbah, Panglima Estino, Sulu. Firefight lasted for almost five (5) minutes after which, the armed group fled towards north direction heading Panamao municipality. Negative casualty on the gov`t side while one (1) enemy was killed during said incident.Enemy Side:","Killed  Assamudin Daud a resident of Brgy Likbah, Panglima Estino, Sulu",,,,,,,
11951,WESTMINCOM ,ARMM,BASILAN ,ABDUCTION,NOC-PNP ,TEXT MESSAGE DTD 151255 NOV 10 ,15 Nov 2010,"On 151100 Nov 2010, two (2) teachers identified as Cecilia Sosas and Merlyn Yakapin were abducted by  unidentified  number of armed men at vicinity Baas Elem School, Lamitan, Basilan Province. The suspects together with the victims left the area heading towards the direction of Tuburan proper. After an immediate pursuit operations, the PNP (Lamitan MPS & 1518th Provincial Public Safety Company) & 32nd IB, PA, successfully rescued Marlyn YAKAPIN at about 1145H, same day while Cecilia SOSAS is still with her abductors. Action Taken:",,,,,,,,"Joint elements of Lamitan MPS, PPSC and 32IB, 1ID, PA are still in hot pursuit operations against the perpetrators."
12041,WESTMINCOM ,ARMM,SULU ,HARASSMENT,WESTMINCOM ,WMC-2311-02 ,23 Nov 2010,"On 232345 Nov 2010, the elements of Patikul PNP det was harassed by undetermined number of armed men along the MSR of Brgy Liang, Patikul, Sulu. The PNP personnel immediately returned fire to the suspected enemy location. Firefight lasted for almost a minute with no reported casualty on both sides.Other Details:",,,,,,,Thirty (30) empty shells of Cal. 5.56MM and thirty (30) empty shells of Cal. 7.62MM were recovered from the enemy position.,
12108,WESTMINCOM ,REGION XI,MARAWI  ,ENCOUNTER,"1ID, PA ",1DC-2711-2222-2010 ,29 Nov 2010,"On 262030 Nov 2010, troops of 2LT LUCAS (INF) PA BCoy, 65IB, 9ID, PA encountered against the group of notorious hold-uppers at Brgy Padian, Marawi City. Negative casualty on the gov`t side while one (1) killed on the enemy side.Enemy Side:",Killed/ Mahid Mamanta  ,,,,,,"a. One of the hold-uppers who was killed in the shootout identified as certain Mahid Mamanta, 40 yrs old, single, a maranao and a resident of Lumbayanague, LDS and was identified as one of the notorious hold-uppers and believed to be a member of a KFRG in Marawi City./b. Recovered shabu paraphernalia and one (1) knife.","The cadaver was turned-over to PS/INSP MACABIDAR A AMINTAO Chief of Police, PNP, Marawi City."
12119,WESTMINCOM ,ARMM,BASILAN ,PIRACY,WESTMINCOM ,WMC-2811-02 ,28 Nov 2010,"On 252100 Nov 2010, JMD fishing boat of AMR fishing corporation was harassed by a certain Bulag @BOBONG with two (2) companions`s forcibly boarded the fishing boat allegedly for extortion activity. While inside the boat compartment, a commotion and firefight ensued between the boat crew with their escort CAA and the extortionists at vic between Mataja and Panducan Island, Basilan Province.Government Side:",,KIA/SCAA  Noel T  Enolva  GO-012648 /SCAA  Justimo M  Lavastida   /Firearms Losses: /Loses/1 - M14 rilfe (sn: Not reported)/1 - Garand rifle (sn: Not reported),,,,,a. The two escort (2) SCAA victims identified as; SCAA Noel T Enolva ZS-GO-012648 and SCAA Justimo M Lavastida./b. The issued M14 and Garand rifles of SCAA personnel of AMR fishing were carted away by the armed robbers identified as Cmdr Bulag @BOBONG and his followers during the incident./c. The owner of AMR fishing corporation was adviced by NFWM to file a charges against Cmdr Bulag and two (2) others.,Intel operatives of NFWM intesify monitoring and identify the exact location of the perpetrators for future operations and possible recovery of the above gov`t issued FAs.
