Journal Code,Unified Command,Region,Province,Type of Engagement,Reference,Report RN,Date,Summary Report,Enemy Side,Government Side,Civilian Side,Firearms Gained,Firearms Losses,Items Recovered / Loss,Other Details,Action Taken
14028,NOLCOM ,ARMM,LANAO DEL SUR ,ABDUCTION,WESTMINCOM ,SPEED SHEET NR 06-003 ,03 Jun 2011,"On 031130 Jun 2011, a certain Amerodin Tomara, 35 y/o, employee of Marawi City COMELEC was abducted by four (4) unidentified armed men at Brgy Bangon, Marawi City. Accordingly, the victim was about to attend the Friday prayers at nearby mosque when the suspects forcibly taken the victim at gunpoint, inside a maroon Mitsubishi adventure with plate number UUX 955. The vehicle was reported to have fled towards the direction going to the municipality of Piagapo, LDS passing through Mindanao State University (MSU) campus.Action Taken:",,,,,,,,This unit directed all detachment to conduct checkpoint operation for possible trap and apprehension of the perpetrators.
14362,CENTCOM ,REGION VIII,EASTERN SAMAR ,DISCOVERY OF ENEMY CAMP,8ID ,8D3-OPN-763-2606-11 ,26 Jun 2011,"On 241510 Jun 2011, Scout Pltn/HHSVCoy, 14IB under 2LT CARANDANG PA composed of one (1) officer, twenty-two (22) EP and one (1) guide while conducting long range combat patrol at Dolores complex discovered an abandoned enemy encampment at vicinity Brgy San Roque, Dolores, ESamar. Items Recovered / Loss: ",,,,,,1 - bag of claymore mine explosive device,"Said enemy encampment has three (3) makeshift huts, one (1) makeshift table and can accommodate MOL forty (40) CTs. Said enemy encampment has access to smart signal network and is situated at the ridge line and a size of 5 meters width x 100 meters length. Further, said enemy encampment was estimated to have been abandoned for almost one (1) week. ",
14087,EASTMINCOM ,REGION XIII,DAVAO DEL SUR ,ENCOUNTER,EMC ,EMCOC 0706 027 11 ,07 Jun 2011,"On 071540 Jun 2011, a squd/84IB encountered undet nr of LE at So Mariras, Brgy Sibulan, Toril Dist, DC. Government Side:",,KIA Pfc Ronald N Castro 885721 PA CAA Melvin Ontic   PA WIA Pvt Alvin M Parco 884858 PA Pvt Efren N  Pablo 893779 PA,,,,,"a. The incident transpired while said troops were traversing the trails going to Sitio Mariras to pick-up Basic commodities from Sitio Colan, Brgy Kapatagan, Davao del Sur intended for the civilian populace of Sitio Mariras.Firefight lasted for about 45 minutes. b. The cadaver of Pfc Ronald N Castrodes 885521 (Inf) PA and CAA Melvin Ontic were brought to Villa Funeral Homes, Panabo City for proper disposition while Pvt Alvin M Parco 84858 (Inf) PA (WIA)was brought to Panacan Station Hospital, Panacan, Davao City and are now recuperating.","a. A Sect/84IB link-up with the engaged troops.  b. Hueys at HTOG 11 departed aa 1703 SD to Airevac the WIA but failed to extricate the same and returned to station due to poor visibility. c. One (1)section under 2LT TESORO temporarily stationed at Sitio Mariras, Brgy Sibulan, Toril District, Davao City reinforced and linked-up with the engaged troops. d. At about 1700H same day, LTC GABRIEL C VIRAY III INF (GSC) PA, CO, 84IB, together with one (1) Pltn from B/84IB under 2LT DAIROCAS and one 91) section from Scout Pltn of said unit left Bn Hqs and proceeded to Colan PB, Brgy Kapatagan, Sta Cruz, Davao del Sur to oversee the conduct of pursuit operations.  e. At about 1810 same day, the casualties were extricated atColan PB from engagement site for further medical evacuation to  the nearest Hospital."
14114,EASTMINCOM ,REGION XI,COMPOSTELA VALLEY  ,ENCOUNTER,EASTMINCOM ,EMCOC-0906-046-11 ,09 Jun 2011,"On 091100 Jun 2011, Initial report from 10ID disclosed that at around 091100H June 2011, three (3) PDTs/66th IB/1001st Bde, while responding to the reported presence of LE, encountered undetermined number of armed men at Brgy Parasanon, Maragusan, CVP. Negative casualty on the gov't side while undetermined on the enemy side.Other Details:",,,,,,,"The troops while conducting Sitio level Peace and Development Outreach Program in the said Brgy received information from civilian about the presence of armed CTs along the river at Purok 5, Parasanon, Maragusan, CVP. The three (3) PDTs Conduct strike operations.",a. TOG 11 was alerted and Helis are being prepositioned at HQS 10ID. b. Troops were reminded re-TTPs of CTs landmining. c. Troops were reminded on the preservation of any scent articles for K9 operations.
14117,EASTMINCOM ,REGION XII,COTABATO ,ENCOUNTER,"6ID, PA ",6DTOC_0906-275-11 ,09 Jun 2011,"Progress Report from Journal Nr. 14111 dtd 6/9/2011, re-ambush of a certain Kasla Guiamano at Sitio Badak, Brgy Pantar, Banisilan, Cotabato on 081050H Jun 2011.Other Details:",,,,,,,"a. The troops immediately responded to the area and were able to engaged firefight against the fleeing suspects. Firefight lasted for about ten (1) minutes. After which,the suspects were able to elude our troops. Negative casualty on both sides. b. While the victim of the ambushed succumbed to death due to the multiple GSW that he sustained.","On 081120 Jun 2011, one 91) section of BCoy, 40IB, 6ID, PA under 1LT CARLITO G CABANGUNAY (SC) PA, CO of said Coy conducted pursuit operation at said area. The troops returned to proper station at about 1450H same day."
14118,EASTMINCOM ,REGION XI,DAVAO DEL NORTE ,SURRENDER,EASTMINCOM ,EMCOC-0906-053-11 ,09 Jun 2011,"On 082230 Jun 2011, A certain Jomar Hines @ Jojo(OBL), 21 yrs old, a resident of Sitio Tongatok, Brgy Gupitan Kapalong, Davao del Norte, and a former member of Abe, Primera, FC 35, SMRCvoluntarily surrendered without firearm at HQS 60th IB, Brgy Dona Andrea Kapalong, Davao del Norte.Action Taken:",,,,,,,,"Said surrenderee is now undergoing custodial debriefing at HQS 60th IB, Brgy Dona Andrea Kapalong, Davao del Norte."
14166,EASTMINCOM ,REGION XII,SARANGANI ,HARASSMENT,EASTMINCOM ,EMCOC-1306-082-11 ,12 Jun 2011,"On 121900 Jun 2011, MOL five (5) unidentified armed men fired at the residence of Alim Pangolima at Sitio Manel, Brgy Daliao, Maasim, SP. Afterwhich, the perpetrators fled towards north direction. Other Details:",,,,,,,Alim Pangolima was slightly wounded on his right buttock.,"One (1) section, C/73IB led by 1LT GAMMAND, one (1) section, HHSCO/73IB led by SSgt Quinto PA and two (2) SFV Tona and Ulutaya of 1st Misamis, 2nd Mech INF Bn, LAD, PA led by SSgt Ronnie Gilo with four (4) EP secured the area and conducted pursuit operations."
14240,EASTMINCOM ,REGION XII,SULTAN KUDARAT ,EXPLOSION (GENERAL,EMC ,EMCOC 1806 121 11 ,18 Jun 2011,"On 182035 Jun 2011, IED Explosion transpired at vic of Starlight Lounge/Videoke Bar, Brgy Buenaflor, Tacurong City. Initial report 81MM IED used by unident personalities.Civilian Side:",,,Wounded  Glaiza Juan  Noraya Lagua  Sorayda Tabon Lagya  Elenita Molan Alesna,,,,,"OOA 182040 Jun 11, one (1) tm from TFT with 65EOD Tm led by 1LT MANIWANG PA of 33IB proceeded to the scene of incident and searched/scoured the area. AA 2045H same day, COL VISAYA PA, CO, 104Bde, with escorts and one (1) sqd from 11MECH COY proceeded to the area."
14241,EASTMINCOM ,ARMM,MAGUINDANAO ,DISCOVERY OF ARMS CACHE,EMC ,EMCOC 1806 120 11 ,18 Jun 2011,"On 182030 Jun 2011, joint elements of 45IB, 14Mech Inf Coy, 1st Mech Inf Bn, CIDG ARMM, PNP PPO Maguindanao and PNP Mamasapano MPS, conducted law enforcement operation to arrest a certain Tommy Masukat allegedly involved in"" Maguindanao Masacre"" unfortunately they were not able to arrest the suspect but they were able to discover a cache of assorted ammunition inside the warehouse of Department of Agriculture Maguindanao located at Brgy Manungkaling, Mamasapano, Maguindanao. Allegedly the warehouse is being secured by AKMAD ""TATO"" AMPATUAN, Vice-Mayor of Mamasapano, Maguindanao.Items Recovered / Loss: ",,,,,,22 pcs - 81MM Mortar rnds 12 pcs - 557MM rnds 2 pcs - 90MM rrnds 163 pcs - ammo Cal. 45,,Troops are still searching the area.
14270,EASTMINCOM ,REGION XI,DAVA DEL NORTE ,ARSON,EASTMINCOM ,EMCOC-2106-142-11 ,19 Jun 2011,"On 192045 Jun 2011, MOL six (6) unidentified armed men wearing bonnets burned heavy equipment, trucks and machines inside Tagum Woodcore Industry at Purok 4, Magdum, Tagum City owned by Mr Antonio Libuagan.Other Details:",,,,,,,Motive of the incident is yet to be determined.,"At about 2100H same day, one (1) Pltn/3SFBn led by CPT PACHECO proceeded to the scene of incident to reinforce the BFP and PNP SOCO. "
14361,EASTMINCOM ,REGION XI,DAVAO ORIENTAL ,ENCOUNTER,EASTMINCOM ,EMCOC-2006-184-11 ,26 Jun 2011,"On 261330 Jun 2011, SEC1 and SEC6 under 1LT SUPAT (INF) PA and 2LT BAGBAG (INF) PA respectively of SR CL 178-10 while scouring their obj at KM 26, Brgy Tagugpo, Lupo, Davao Oriental encounter undetermined number of CTs under FC18, SMRC.",,,,,,,,
14001,WESTMINCOM ,ARMM,BASILAN ,RAID,WESMINCOM ,WMC-0106-04 ,02 Jun 2011,"On 012130 Jun 2011, joint troops of 4SFBN led by CPT MANGASER (INF) PA, Executive Officer/S3, 1LT CARVAJAL (INF) PA Intel Officer, 15SFC and CAA members of So Crusher Det, Brgy Kapayawan, Isabela City, Basilan raided the suspected safe house of LLEs linked to ASG at vic So Caroh, Brgy Kapayawan, Isabela City, Basilan.Firearms Gains:",,,,Recovered 1 - M14 Rifle (sn: 12566638),,Serviceable 5 - Mag for M14 60 - rds of 7.62MM ammunition 1 - Bandoleer 1 - Nokia cellphone model 1616-2,,
14029,WESTMINCOM ,ARMM,BASILAN ,ABDUCTION,WESTMINCOM ,SPEED SHEET NR 06-002 ,03 Jun 2011,"On 031530 Jun 2011, Engr Virgilio Fernandez of MACE construction,was kidnapped by Musana Jamiri and Boy Mu under the group of Nur Hassan Jamiri at Brgy Sitio Libi, Brgy Bulanting, Lamitan. The suspects fled towards Sitio Pangew, Brgy Caddayan, Akbar, Basilan.Other Details:",,,,,,,"MACE Construction is a private company hired by the government for the Bulanting-Tuburan Road Project.  Engr Fernandez was with his driver Hadji Basher Dastah, of legal age and a resident of Brgy, Samut, Akbar, Basilan onboard company dump druck (elf) with plate no. RJV 410 when they were waylaid by the suspects who forcibly took Engr Fernandez. ",
14037,WESTMINCOM ,ARMM,SULU ,RECOVERY OF IED,PNP ,MEMO ,04 Jun 2011,"On 032030 Jun 2011, An Improvised Explosive Device (IED) placed inside a bag was defused by elements of EOD team of Sulu PPO, it was left by two (2) unident suspects posted as customers in a sari-sari store at Brgy Lower Asturias, Jolo, Sulu owned by SPO3 Sappal of Parang MPS, Sulu PPO. Suspects were chased by bystanders but were able to flee. After which, the nephew of store owner immediately throw the bag outside. Elements of Sulu PPO and EOD team responded and detonated the said IED. Motive of the incidents and type of IED is yet to be determined.",,,,,,,,
14041,WESTMINCOM ,ARMM,SULU ,ENCOUNTER,WMC ,SPEED SHEET NR 06 004 ,04 Jun 2011,"On 041257 Jun 2011, operating elements of SOP 10 and 20 under 2LT LIWANAG, PN(M) and 2LT MENDOZA PN(M) respectively, while conducting combat operation toward GS 8966 encountered undet number of enemy at vic Brgy upper Sinunaan, Talipao Sulu. No reported casualty on the both sides.",,,,,,,,
14049,WESTMINCOM ,ARMM,BASILAN ,ABDUCTION,WESMINCOM ,WMC-0406-01 ,05 Jun 2011,"Progress Report from Journal Nr. 14029 dtd 6/5/2011, re kidnapping  Engr Virgilio Fernandez of MACE construction,who was kidnapped by four (4) armed ASGs led by Musana Jamiri and Boy Mu under the group of Nur Hassan Jamiri at Brgy Sitio Libi, Brgy Bulanting, Lamitan. The suspects fled towards Sitio Pangew, Brgy Caddayan, Akbar, Basilan.Other Details:",,,,,,,"Initial investigation conducted by this unit disclosed that Engr Virgillo Fernandez along with a certain LAKIAN and another driver identified as a certain Charlie onboard one (1) mini dump truck with plate nr RJV410 colored white and driven by Basir Ataha Dasta while travelling from Brgy Buton, Hadji Mohammad Ajul, Basilan Province, upon reaching at So Lebe, Brgy Bulanting, Lamitan City, two (2) XRM Honda Single motorcycle colored red and blue flagged down the aforementioned dumptruck. Then two (2) persons armed with M653 and M4 carbine shot the front left wheel of the vehicle and immediately took the ignition key and forcibly took the victim heading towards Brgy Caddayan, Akbar by foot. While Musana Jamiri and one (1) unidentified individual boarded the two (2) motorcycles left the crime scene heading towards Brgy Caddayan, Akbar, BP.","a. OOA 131545 June 11, 3rd Sqd of 2nd Rifle Pltn from BCoy, 32IB, 1ID, PA led by Cpl Abdulmahid occupied blocking position at So Panggaw, Brgy Caddayan, Akbar, BP. b.  OOA 1630H  same day, two (2) squads of 2nd Rifle Pltn led by CPT PABLO onboard one (1) KM450 troop procceded to Brgy Bulanting, Lamitan City to conduct pursuit opn."
14051,WESTMINCOM ,ARMM,LANAO DEL SUR ,AMBUSH,1ID ,1DC-0506-1112-2011 ,05 Jun 2011,"On 041640 Jun 2011, twenty-seven (27) PNP elements from PPO Lanao del Sur led by P/SSUPT LLORCA while negotiating the road towards Bgy Gacap, Balindong, LDS to recover kidnap victim Amerodin Tomara were fired upon by MOL twelve (12) Lawless Elements under a certain Nasser Lopoc allegedly a former MILF member. Said armed group used one (1) M60 LMG, 5.56mm M16 rifles and 7.62mm M14 rifles which they fired for about one (1) minute prompting the PNP elements to retaliate by firing towards the lawless elements. Action Taken:",,,,,,,,"a. At about 1700H same day, two (2) Platoons from 65IB under LTC SEIGRED J ESPINA INF (GSC) PA, Commander, 65IB on board two (2) KM450 with two (2) Armored (Simba) vehicles from 12LAC, 1LAB, 1LAD, PA proceeded at the encounter site. b. The PNP elements and 65IB troops vacated the area at about 1800H and returned to their respective station."
14096,WESTMINCOM ,ARMM,BASILAN ,AMBUSH,1ID ,1DC-0706-1134-2011 ,07 Jun 2011,"On 071930 Jun 2011, CAA Hashir Jasim assigned with Crusher Det, Bgy Capayawan, Isabela City was ambushed by undet number of LLEs at vic Sitio Tagulla, Bgy Lumbang of same municipality. Firefight lasted for about twenty (20) minutes.Government Side:",,KIA CAA Rolley Paradji (look-out of the LLE/P  CAA WIA Ssg Mario L Gallebo 787836 PA CAA Hashir Jasim  CAA,Killed Mr Jairi (LNU),,,,"a. CPT ALLAN M MANGASER (INF) PA, EX-O/S3, 4SFBn immediately proceeded to the scene of incident and upon arriving thereat instructed SSg Mario L Gallebo 787836 (Inf) PA and Pvt Calbi (Inf), PA, both intelligence operatives of 4SFBn to proceed at Bgy Upper Maligue to conduct liasoning/info gathering relative to the said incident. b.On their way to Bgy Upper Maligue Det. SSg Mario L Gallebo 787836 (Inf) PA was hacked by the lookout/spotter of  the LLEs who ambushed the group of CAA Hashir Jasim. SSg Gallebo and Pvt Calbi reacted by shooting the perpetrator causing his instantaneous death. The perpetrator was later identified as a certain CAA Rolley Paraji.","a. The two (2) WIAs were immediately evacuated to Basilan Community Hospital. b. Two (2) SF Teams are currently conducting pursuit operations IVO Bgy Upper Maligue and Lumbang, both Isabela City, Basilan."
14145,WESTMINCOM ,REGION IX,ZAMBOANGA SIBUGAY ,AMBUSH,1ID ,1DC-1106-1170-2011 ,11 Jun 2011,"On 092230 Jun 2011, a ceratin CAA Majid S Sangcula of Sta Fe det, Titay, ZSP placed DS with S2, 18IB, 1ID, PA was ambushed by unidentified armed men using M16 rifle in vicinity of boundary Brgy Dalangin and Brgy Pob, Titay, ZSP while on the way home riding his motorcycle. Fortunately, CAA Sangcula was not hit and safely evaded from the assailant. The suspect fled towards unknown direction.Action Taken:",,,,,,,,"OOA 100600H June 2011, one (1) squad led by Ssg Efren P Daelto (Inf) PA jumped-off Sta Fe det, Titay, ZSP and conducted combat patrol at Brgy Dalangin, Titay, ZSP and returned det at about 1020H same day with no untoward incident happened."
14167,WESTMINCOM ,ARMM,BASILAN ,ENCOUNTER,WESTMINCOM ,1DC-1206-1185-2011 ,12 Jun 2011,"On 121041 Jun 2011, troops of ACoy, 32IB under 2LT CUMAYA PA were harrassed by LE under Jaiman Mustaman at vic Upper Sinangkapan, Tuburan, Basilan Province. Resulted to negative casualty on gov't side while undet on enemy side. Other Details:",,,,,,,"Reportedly, while establishing OP at the incidnet area, the operating troops noticed two (2) armed men but were detected by the latter as they were fired at by said armed men. The troops were not able to return fire directly towards the enemy location due to the presence of civilians that came out from the surrounding houses and the armed men managed to escape the pursuing troops.","a. Troops under 1LT OLARTE PA immediately moved near the engaged troops to reinforce in case of further enemy resistance.  b. Elements under A/32IB continued the conduct of pursuit towards north direction.  c.Afterwhich the troops of 1LT OLARTE and 2LT CUMAYA proceeded to TCP, Caddayan, Akbar, BP."
14203,WESTMINCOM ,ARMM,BASILAN ,RAID,"1ID, PA ",1DC-1406-1208-2011 ,14 Jun 2011,"On 111400 Jun 2011, Upon recieving the report from CAA Milahad of the presence of two (2) suspected armed LLEs, coordination from other Dets and getting clearance from HQ 15SFC was made. Sgt Valero PA, Detachment Commander, left Kapatagan Grande Det and conducted raid operation on the houses where the LLEs was reported at vic Sitio Caro, Brgy Kapayawan, Isabela City. Other Details:",,,,,,,"On 21 Mat 2011, a certain CAA Milahad stationed at Kapatagan Grande Det, Kapatagan, Isabela City, BP informed Sgt Valero, Det Cmdr of 4SFBn that two (2) suspects LLEs, both armed with an M1 Garand rifle were harboring at their respective houses at Sitio Caro, Brgy Kapatayawan, Isabela City, BP. ","a. At about 20000H Jun 2011, the group arrived at the vic and conducted OP on the houses and waited for some time to close in, at about 2410H, Sgt Valero with CAA Peñaflor, CAA Jalali and CAA Milahad approached the said houses with considerable safe distance and shouted at the suspected LLEs to step outside from their house and show themselves. After five (5) minutes of continuous persuation from Sgt Valero for the targets to come out, a man together with members of his family stepped out from one (1) of the two (2)houses being surveyed and approached Sgt Valero while talking to somebody on his cellular phone. Sgt Valero then demanded to put down and surrender his cell phone and talk matter out with regarding to the groups in tent.  b. The men surrendered the phone and Sgt Valero Turned off the phone in order to have a discussion with the target. Sgt Valero, for security purposes requested to the man to left up his shirt in order to verify if the man was carrying a firearm. However the subject refused and instead slowly backed away from Sgt Valero towards the ledge of his balcony, pick up a garand rifle from the house and at the same instantly jumped out of the balcony towards the open area running away from the house. at that sometime, two (2) other human figures from the other house were seen by the other CAAs covering the sector, dashing out towards the open area. c. At that instant the troops open fired on the direction where the suspects were fleeing, and after five (5)mins, Sgt Valero ordered a cease fire. At the momoent, Sgt Valero restrained his men from pursuing the target for security purposes. The group then proceeded to search the house for any other firearm or material that could be of valuable information. The search party yeilded one (1) cel phone and an air gun. The group also searched the immediate vicinity but found nothing of significance and returned HQs Det at about 121100H Jun 2011."
