Journal Code,Unified Command,Region,Province,Type of Engagement,Reference,Report RN,Date,Summary Report,Enemy Side,Government Side,Civilian Side,Firearms Gained,Firearms Losses,Items Recovered / Loss,Other Details,Action Taken
EMC09743,EASTMINCOM ,REGION XII,COTABATO ,EXPLOSION (GENERAL,6ID ,SMS ,13 Sep 2011,"On 131215 Sep 2011, NFEM informed that an IED exploded aa 13 1215H Sep 11, along the Nat'l hiway of RH9, Cotabato City. EOD; K9 unit & QRF responded at the site. Negative Casualty reported.Items Recovered / Loss: ",,,,,, - Recovered at the blasting area are fragments of 81mm mortar/ - safety lever of a hand grenade,Motive is believed to be a sabotage to the on-going rally of the MILF at ORG Complex in order to blame the Gov't & a possible assassination of DILG. Prog asob.,a. Cotabato City PNP and SOCO Team are presently investigating the explosions
EMC09822,EASTMINCOM ,REGION XII,COTABATO ,CAR NAPPING,6ID ,6DTOC–2609–574–2011 ,26 Sep 2011,"On 240040 Sep 2011, one (1) XRM motorcycle, color blue owned by certain Charislon Jertrupe male, legal age, public school teacher and resident of Brgy Kilada, Matalam, Cot was Carnapped at So Litik, Brgy Kibayaw (51N XJ 942960), Carmen, Cot. Initial investigation disclosed that while the victim was on his way going to the school riding his motorcycle, two (2) unidentified person halted him and pointed an unknown type of hand gun and took his motorcycle. Hereafter, the suspects withdrew towards Brgy Kilangan, Pagalungan, Mag using the motorcycle of the victim as getaway vehicle.",,,,,,,,
15715,WESTMINCOM ,REGION IX,ZAMBOANGA ZIBUGAY ,STRAFING,1ID ,1DC-1609-2389-2011 ,16 Sep 2011,"On 141730 Sep 2011, seven (7) armed men believed to be MILF members under @ Jongjong (TNU) wearing bonnet and equipped with M14 RIFLE AND Cal. 45 pistol strafed the house of CAA Rolando P Calunod  at Bgy Tenan, Ipil, ZSP  resulting to the death of his brother, Feliciano  Calunod Jr, 24 yrs old, single and a resident of said place and the wounding of a child named Stanley Piang, 3 yrs old and res of same place. Civilian Side:",,,Dead/Mr Feliciano   Calunod Jr/Wounded/ Stanley  Piang,,,,"a. Said armed group arrived at the residence of CAA Rolando P Calunod and with no apparent reason fired the residence of said CAA hitting his brother, Feliciano Jr that caused his immediate death and the wounding of Stanley Piang who was hit then by a stray bullet. After which, said group immediately fled/withdraw towards south east direction heading Bacalan river. /b. CAA Calunod was believed to be suspected by the armed group of @ Jongjong as one (1) of the member  of 18IB  who were recently encountered the group last 122300H Sept 11.  ",a. Intel Operatives of 18IB were tasked to closely monitor the enemy and to be extra vigilant the possible retaliation of the group. b. The cadaver was brought to Gamalinda Funeral Parlor for proper disposition while the wounded victim was brought to ZSP Provincial Hospital for Medical treatment.
15789,WESTMINCOM ,REGION 9,ZAMBOANGA DEL SUR ,ENCOUNTER,1ID ,1DC 2209 -2691-2011 ,22 Sep 2011,"On 221111 Sep 2011, 1st Platoon led by 1LT BELLY SUNDAY L LUGAN (INF) PA while conducting combat operation encountered MOL fifteen (15) armed men believed to be under @ BOTE of 113BC at vic Sitio Manasa, Bgy Timbabauan, Tungawan, Zamboanga Sibugay Province . The firefight lasted for about twenty (20) minutes. Afterwhich, the enemy engaged in continuous sniping while withdrawing towards SE direction. No reported casualty on the government side.Action Taken:",,,,,,,,"Mortar section under 1LT ELEMER T ALLADO (INF) PA equipped with one (1) 60MM Mortar was prepositioned at vic Bgy Timbabauan, Tungawan, ZSP to provide indirect fire support. While, 2nd Platoon from HHC (-) led by TSg Jacinto R Culafo (Inf) PA was deployed at vic  Bgy Upper Tungawan, ZSP to block possible enemy route of withdrawal."
15797,WESTMINCOM ,REGION IX,ZAMBOANGA ZIBUGAY ,DISCOVERY OF ENEMY CAMP,1ID ,1DC-2309-2704-2011 ,23 Sep 2011,"On 221215 Sep 2011, 1ST Platoon, HHC under 1LT BELLY SUNDAY L LUGAN (INF) PA, while conducting combat patrol at So Manasan Brgy Timbabauan, Tungawan, ZSP discovered an enemy encampment/safe houses consist of two (2) bunkers which can accommodate MOL ten (10) pers each. Numerous empty shells of M16, M14, carbine rifles. The enemy withdraw towards South East direction with their wounded comrades, while negative casualty on government side.  After which the platoon led by 1LT LUGAN extricate from encounter site at about 221528 September 2011, while the enemy still engaged in sniping. The troops proceeded to Timbabauan,proper Tungawan, ZSP arriving and RON thereat at about 2215H of sameday. Ooa 030515H Sep 11, Pltn under 1LT LUGAN, displaced Timbabauan, Tungawan, ZSP and proceeded to Timbabauan Det GC 346408 and arrived thereat at abt 230555 Sep 11 troops still in the area.Firearms Gains:",,,,Recovered/1 - Rifle Grenade (sn: Not yet reported),,Serviceable/1 - Hand Grenade/2 - Cellphones/2 - Ammos for cal .38 revolver/2 - Ammos for M16/3 - Flashlights/3 - Back packs/30 - Sacks of upland rice (Palay).,a. Info received that a group of fully armed men MILF from ZDN under unk cmdr consolidated at Camp Salman. While the group Cmdr Bote incurred undetermined wounded and is now hiding in Camp Salman./b. Some of the items were left in the encounter site: Hand grenade and rifle grenade and one (1) cell phone rigged as booby traps and the thirty (30) sacks of upland rice (Palay).,"a. Ooa 221215 September 2011. Mortar section under 1LT ELMER T ALLADO (INF) PA, displaced vic GC 331380 and rtnd Bn Hqs at abt 2110H sameday. b. Ooa 221600 September 2011, 2nd Platoon HHC (-) led by TSg Jacinto R Culapo (Inf) PA, displaced Brgy Upper Tungawan GC 318348 and proceeded to Langon det GC 349355 and arrived thereat at abt 2114H sameday and still in the area. LAWLESS ELEMENTS:"
15746,NOLCOM ,REGION II,CAGAYAN ,ENCOUNTER,5ID ,D3-21-09-126 ,20 Sep 2011,"On 200100 Sep 2011, PNP Peñablanca, S2 CPPO encountered four (4) members of drug syndicate at So Siku-siku, Brgy Minanga, Peñablanca, Cagayan. Negative casualty on the gov't side.Enemy Side:",Killed/ 3 (BC) Drug Syndicate (Names not reported) ,,,Recovered/1 - AK 47 (sn: Not reported)/1 - 12 gauge shotgun (sn: Not reported)/1 - Cal . 45 pistol (sn: Not reported),,Undetermined - Grams of shabu,,
15818,NOLCOM ,REGION III,TARLAC ,BURNING,NOLCOM ,2609-1480-2011 ,26 Sep 2011,"On 252030 Sep 2011, seven (7) unidentified armed men hurriedly entered the compound of Victory Liner repair shop located at Brgy Estrada, Capas, Tarlac. At a gun point, they held the two (2) security guards on duty and immediately burned  the twelve (12) non operational/under repair buses inside the compound. After ten (10) minutes, the armed men left the are heading towards west direction.Other Details:",,,,,,,Investigation on the case still ongoing. ,
15722,SOLCOM ,REGION IVA,QUEZON ,APPREHENSION,SOLCOM ,SLCOC-1709-763-11 ,17 Sep 2011,"On 160200 Sep 2011, joint elements of 2SFC, 1SFBn, SOCOM, PA led by Sgt Camay PA and SSg  Calde PA, together with PNP Sariaya under PSUPT FRANCISCO B EBREO PNP ACOP, PIB under PSUPT LAUDEMER LLANETA and QPPSC under PSI JOHN PAUL CARABIDO implemented the Search Warrant Nr 2011-29 for Violation of RA 8294 (Illegal Possession of Firearms and Ammunitions) issued by Hon Judge Adolfo V Encomienda of RTC Br 57, Lucena City to the residence of certain Ernesto Rubion at Sitio Tabag, Brgy Bignay 2, Sariaya, Quezon. The suspect (Ernesto Rubion) was not around during the search, while a  certain Marcelito Rubion y Calingasan was apprehended by virtue of  Warrant of Arrest issued by Hon Judge Adolfo Obnamia of RTC Br 53 for the crime of Carnapping docketed under Criminal Case # 1997-259.  Enemy Side:", Apprehended/ Marcelito Rubion y Calingasan  ,,,Confiscated/1 - 30M1 Carbine rifle (sn: Defaced)/1 - ARMSCOR Cal .45 pistol (sn: 1301748),,25 rds - Ammo for 30M1 Carbine/1 - Magazine for Cal.45 pistol/21 rds - Ammo for Cal .45 pistol/16 pcs - Empty shells/Serviceable/1 - Magazine for 30M1 Carbine,,"The subject and the confiscated items were in the custody of MPS Sariaya, Quezon for disposition and filling of appropriate charges.  "
15742,CENTCOM ,REGION VIII,SAMAR ,ENCOUNTER,8ID ,8D3–OPN-1121-2009-11 ,20 Sep 2011,"On 201545 Sep 2011, one (1) section from Purog Detachment of CCo, 52IB (CAFGU) led by Sgt Raul B De Asis 805751 (Inf) PA while conducting recon/security patrol encountered MOL five (5) armed men believed to be a members of Montealto Private Armed Group (PAG) led by @ AREG (TNU) at vicinity of Brgy Camperito, Sta Margarita, Samar. Firefight lasted for about five (5) minutes and afterwhich enemy withdrew towards different directions.Action Taken:",,,,,,,,"CO, 52IB (CAFGU) coordinated with CO, 87IB for pursuit and possible combat operation."
EMC09669,EASTMINCOM ,REG XII,SULTAN KUDARAT ,RECOVERY OF IED,6ID ,6DTOC-0109-510-11 ,01 Sep 2011,"On 010700 Sep 2011, Joint elements of Task Force Kutawato & 65EOD Team/ASCOM recovered an IED along the National Hi Way of Brgy Grino, Tacurong City, Sultan Kudarat.  Items Recovered / Loss: ",,,,,,1 - Ctg 81mm HE  - Parts of an alarm clock  - 9 volts battery 1 - Double a battery  -  An improvised blasting cap all placed in a cellophane.,,
EMC09671,EASTMINCOM ,REGION XI,DAVAO DEL SUR ,SURRENDER,10ID ,10ID3-TOC-0109-482-11 ,01 Sep 2011,"On 311700 Aug 2011, a certain Jeronel Yata Matignao, @GERALD, 25 years old, single, member of 2Sqd, Pltn Lawin, FC–71, FSMR (OB listed) and a resident of Brgy Demoloc, Malita, Davao del Sur surrendered with M16 rifle to Task Group Mulawin at vic Brgy Mabuhay, Don Marcelino, DDS. The surrenderor was made thru the effort of MAYOR JHONSON of Don Marcelino, DDS; PNP Don Marcelino & 8SFC/3SFB/SOCOM. Interview was being conducted to @ GERALD. ",Surrendered/CT Jeronel Yata  Matignao @GERALD,,,CNN 1 - m16 (sn: 9020185),,,,
EMC09672,EASTMINCOM ,ARMM,MAGUINDANAO ,EXPLOSION (GENERAL,6ID ,6DTOC-0109-511-11 ,01 Sep 2011,"On 010835 Sep 2011, Brgy Chairman ESMAIL KLAKOS of Brgy Kapinpilan with companions were onboard a passenger tricycle from Brgy Kapinpilan for Poblacion, Ampatuan, Maguindanao when an IED along Crossing Malatimon, Ampatuan, Maguindanao exploded and resulted to two (2) wounded civilians identified as NORHADI KAMARU, 30 years old and TOKAN ESKAK, 30 years old, nephew and cousin of Brgy Chairman ESMAIL KLA.  ",,,Wounded/Mr  NORHADI  KAMARU/Mr TOKAN  ESKAK,,, - Fragments of the IED / - Parts a Motorola ICOM radio/2 - AA battery / - Pieces of a 105mm ammo,,"On 01 0855H Sep 11, a Pltn (-)/A/46IB/8ID led by 2LT RON ALBERT R TUMASIS (Inf) PA left Coy Command Post and proceeded to Brgy Kakal and still in the area,the victims were rushed to the nearest hospital."
EMC09673,EASTMINCOM ,REG XII,SULTAN KUDARAT ,RECOVERY OF IED,6ID ,6DTOC-0109-513-11 ,01 Sep 2011,"Progress Report from Journal Nr. EMC09 dtd 9/1/2011On 010700 Sep 2011,         Prog report on the IED that was recovered along the National hi - way Brgy Grino, Tacurong City. At around 01 0530H Sep 11, PNP Tacurong under P/SUPT TUZON was alerted that a suspected IED was monitored along National Highway, Brgy Grino, Tacurong City, Sultan Kudarat. Then on 0605H, PNP led by P/CSUPT KHU with 65EODT/ASCOM responded. Upon arrival, the Army K9 dog sniffed the item & positively identified the presence of explosives. The IED was placed inside a yellow cellophane that served as its container. On 0655H same day, 65EODT successfully disrupted the IED which was composed of one (1) 81mm mortar (Brutto) ammo defaced; one (1) improvised electric blasting cap; one (1) 9 – volt Panasonic battery; one (1) Panasonic AA battery; six (6) inches black stranded wire & eight (8) pcs components of an alarm clock.",,,,,,,,
EMC09674,EASTMINCOM ,ARMM,MAGUINDANAO ,RECOVERY OF IED,6ID ,6DTOC-0109-514-11 ,01 Sep 2011,"On 011245 Sep 2011,         Initial report revealed that an IED was found in Brgy Upper Kapinpilan, Ampatuan Maguindanao. 65EODT/ASCOM successfully disrupted the IED which was composed of one (1) 81mm mortar; a Nokia 3310 cell phone & a chargeable battery pack.  Prog asob.",,,,,,,,
EMC09715,EASTMINCOM ,CARAGA,SURIGAO DEL SUR ,ENEMY CHECKPOINT,4ID ,"STL FROM CMDR, 4ID ",07 Sep 2011,"Progress Report from Journal Nr. EMC09709 dtd 9/8/2011On 051400 Sep 2011, On 05 1400H Sep 11, more or less 20 LE conducted a checkpoint in  Km 12, Sitio Sikahoy, Brgy Pamaypayan, Bislig City, SDS. The group held five (5) dump trucks and three (3) Saddam hauler trucks loaded with coal mines. The equipment came from Brgy Pamaypayan going to Bislig City, SDS were flagged – down by the LE between the junction of Road 5 & 6 of Sitio Sikahoy, Brgy Pamaypayan, Bislig City, SDS. According to one of the drivers, MR RONEL AG – AG ALLOSO, who was left behind when his Saddam vehicle had a flat tire, the group tried to burn the dump trucks but after some negotiations they decided to bring the eight (8) vehicles w/ its drivers & head to Road 73, Sitio Pamian, Brgy Bogac, Lingig, Surigao del Sur.",,,,,,,"a. CARAGA Region is regarded as one of the richest region in the country in terms of minerals generated ranging from nickel, copper, manganese, chromite, coal, gold and many others. Exploitation of these minerals attracts investors both foreign and local and serves as a source of livelihood, income and employment among the local folks. b. For the period, the CNN was very active along the boundaries of Agusan del Sur, Compostela Valley Province & Davao Oriental frequenting the areas seldom reached by government forces. Thus, planning and staging of activities like extortion & arson to equipment & facilities owned by government & private entities were easily being orchestrated. The Bislig Ventures owned by former Congressman JED FALCON is engaged in coal mining in Brgy Pamaypayan, Bislig City, SDS where the area is known as a good source of quality carbon / coal minerals in the province of Surigao del Sur.  However, this is one of the hinter areas where the CNN operates. Prior Incidents: c. At about  08 0100H Aug 11, a Saddam cargo truck & a wrecker owned by MR COCOY BARRIOS of Bunawan, ADS were burned by more or less 20 LE under RENATO SAYASAT  @ FRIDAY of SECOM 14, NEMRC in Sitio Mabog, Brgy San Roque Bislig City, SDS. After which, said group withdrew to unknown direction. Motive was extortion.  d. On 25 2300H Aug 11, five (5) equipment of different contractors of DOLE namely: a backhoe owned by TEDDY LONIO of Poblacion Tagbina, SDS; a backhoe owned by MR ETI DIVINAGRACIA, a Petron Gas Station owner of Tagbina, SDS; a backhoe, bulldozer & a boom truck is owned by MR EDILBERTO GARAY of Tagum City were burned by more or less 15 LE under @ JORLAN of SECOM – 14, NEMRC at a DOLE Banana Plantation in Brgy Batunan, Tagbina, SDS.  e. Intelligence information gathered 75th IB/6th ID revealed that the LE gave an ultimatum to the equipment owners; however, they neglected to give – in to the demand of the LE. Motive was extortion.",
EMC09716,EASTMINCOM ,CARAGA,SDN ,HARASSMENT,4ID ,OPNS -0809-1465-2011  ,08 Sep 2011,"On 072145 Sep 2011, A Section/A/30IB/402IBde under 1LT ROBERTO L FLORIDO (Inf) PA w/ a Section/HHC (Scout Pltn) led by 2LT FERDINAND L TUTANES (Inf) pa while on a harboring area were harassed for 10 minutes by more or less seven (7) LE of GF – 16A, NEMRC in Brgy Camam – onan, Gigaquit, SDN that resulted to one (1) WIA identified as CPL ASGAR S BRAHIM 819380 (Inf) PA. Perpetrators withdrew to east direction. Government Side:",,WIA/CPL ASGAR S  BRAHIM 819380 PA,,,,,,"WIA was brought to Sico – Sico PB, Gigaquit, SDN & & arrived thereat at about 08 0600H Sep 11. First aid was given to the WIA prior to evacuation to the nearest hospital via heli. Operating troops conducted pursuit operation along the possible route of enemy withdrawal."
EMC09757,EASTMINCOM ,ARMM,MAGUINDANAO ,RECOVERY OF WAR MATERIEL,PNP ARMM ,MEMO FM PNP ARMM DTD 14 SEP 11 ,16 Sep 2011,"On 141130 Sep 2011, One (1) 81mm projectile was recovered by the elements of 3rd Maneuver Pltn, Maguindanao PPSC at the  Grassy area of Brgy Tambu, Sultan Mastura, Maguindanao about 15 meters away from Ramos Narcisco Highway and about 200 meters away from where the PNP  was conducting checkpoint operation.Items Recovered / Loss: ",,,,,,Serviceable/1 - 81mm projectile,"a. A concerned citizen reported the presence of suspicious persons riding in tandem in a motorcycle who placed a suspicious item at the grassy area of Brgy Tambu. Responding team proceeded to the area and recovered the said projectile.  b. Said item was immediately brought to 3rd Maneuver Platoon HQ located at Brgy Sarmiento, Parang, Maguindanao and then turned over to Joint Task force Kutabato located at PC Hill, Cotabato City.",
EMC09776,EASTMINCOM ,REGION XII,NORTH COTABATO ,KIDNAPPING,6ID ,6DTOC-1909-551-2011 ,19 Sep 2011,"On 191250 Sep 2011, A certain Keisha Jel Navarro, seven (7) yrs old, female , daughter of Mrs Elsie F Navarro was kidnapped  by two (2) unidentified person  at Ferenal St, Poblacion Pikit, North Cotabato (51N XH 84555 80155) using single motorcycle as getaway vehicle and fled towards Brgy Gli-Gli, Pikit, Cotabato. Hot pursuit operation still ongoing.  ",,,,,,,Progress report to follow. ,
EMC09780,EASTMINCOM ,REGION XII,COTABATO ,KIDNAPPING,6ID ,6DTOC-1909-553-2011 ,19 Sep 2011,"Progress Report to Journal Nr. EMC09776 dtd 9/19/2011, re-kidnapped of Keshia Jel F Navarro by unidentified armed men at Brgy Paidu Pulangi, Pikit, Cotabato on 192145 Sep 2011.On 191250 Sep 2011, a kidnapped victim Keshia Jel F Navarro was released by her abductors unharmed at Brgy Paidu Pulangi, Pikit, Cotabato thru the joint effort of the Crisis Management Committee led by acting Chairwoman Honorable Dulia Sultan and Hon. Sumulong Sultan, the Municipal Mayor of Pikit, Cotabato, Hon Vice Governor Gregorio T Ipong, Hon. Ernesto N Concepcion, Board Member of North Cotabato in support of the elements of 602nd Bde headed by  COL CESAR DIONISIO T SEDILLO JR INF (MNSA) PA , LTC HAO, CO, 7IB and element of CPPO led by PSSUPT CORNELIO R SALINAS. ",,,,,,,"The victim was turned-over by the Crisis Management Committee to the immediate family members with the presence of personnel from DSWD .The Crisis Management Committee in coordination with elements of 7IB, Pikit  MPS is continuously conducting depth investigation to determine the identity of the perpetrators behind the abduction.",
EMC09790,EASTMINCOM ,REGION XII,COTABATO ,HARASSMENT,6ID ,6DTOC-2009-556-11 ,21 Sep 2011,"On 201830 Sep 2011, Two (2) unidentified person on board a white Honda Wave motorcycle with plate number MN 5754 Harassed the CAA Det at  Poblacion 1, Cotabato City prompting the CAA on duty under Cpl Pineda PA of 36IB to returned fire. Firefight lasted for thirty (30) mins. Afterwhich, the perpetrators fled towards northeast direction leaving behind one (1) white Honda motorcycle, one (1) cal. 45 pistol and black t-shirt with bloodstain.Firearms Gains:",,,,Recovered/1 - Cal . 45 pistol (sn: Not reported),,1 - Honda white  motorcycle,"Result: Negative casualty on the government side while undetermined casualty on the enemy side. Motive and identify of the suspects is still unknown. OOA 201920H Sep 2011, a wounded persons was brought by his companion at Sanitarium Hospital, Brgy Pinaring Sultan Kudarat, Maguindanao and identified as certain Datu Junain, nephew of late Lucman Mastura. At about 2030H same day, he was transferred to Cotabato Regional and Medical Center, Cotabato City for X-Ray and medical treatment. Accordingly, Datu Junain was one of the suspects who harassed/shot CAA Detachment at vicinity GC 387988, Pob 1, Cotabato City prompting the CAA under Cpl Pineda at the said detachment to return fire and the perpetrators to withdrew. Datu Junain hit when the CAA under Cpl Pineda returned fire.",
