Journal Code,Unified Command,Region,Province,Type of Engagement,Reference,Report RN,Date,Summary Report,Enemy Side,Government Side,Civilian Side,Firearms Gained,Firearms Losses,Items Recovered / Loss,Other Details,Action Taken
18307,WESTMINCOM ,REGION IX,BASILAN ,ENCOUNTER,WESTMINCOM ,WMC-1508-01 ,15 Aug 2012,"On 150830 Aug 2012, five (5) SF Team of SFBn encountered MOL forty (40) ASG/LLes while on resupply mission at vic So Pamatsakin, Brgy Baiwas, Sumisip, Basilan Province.Government Side:",,KIA/ Pfc Ramil Lusay PA   /WIA/ Cpl Crispolo Valdez PA   / Pfc Jay- Ar Ganiles PA   / Pfc Ricahrd Calixto PA   / Pfc Gary Nazareno PA   ,,,,,,"a. At about 0929H same day, two (2) MD520MG departed EAAB, ZC for Basilan Province for possible CAS to the engaged troops.b. At about 0940H same day, two (2) UH-1H aircraft with complete S7 team departed EAAB, ZC for Basilan Province for CASEVAC and arrived CNGH helipad at about 1125H same day onboard four (4) WIAs and one (1) KIA."
18309,WESTMINCOM ,REGION IX,BASILAN ,ENCOUNTER,1ID ,1508-5136-2012 ,16 Aug 2012,"Progress Report to Journal Nr. 18308 dtd 15 Aug 2012, re Encounter of five (5) SF teams from 4SFBn against MOL 40 ASG/LLEs under Furudji Indama, Isnilon Hapilon while on resupply mission at vicinity Sitio Pamatsakin, Brgy Baiwas, Sumisip, Basilan ooa 150830H August 2012.Government Side:",,KIA/ Pfc Ramil Lusay    PA/ Pfc Richard Calixto (WIA in earlier report)  PA/WIA/ Cpl Crispolo Valdez    PA/ Pfc Jay- Ar Ganiles    PA/ Pfc Gary Nazareno    PA,,,,,,"At about 0930H same day, JTF-B immediately requested two (2) UH-1H HELIS for CASEVAC. Said helicopters arrived at LZ vicinity of H12SRC Bgy Mangal, Sumisip, BP to pick-up said KIA and WIA then airlifted to WESMINCOM Camp Navarro Gen Hospital, Upper Calarian, Zamboanga City for proper medical treatment."
18310,WESTMINCOM ,REGION IX,BASILAN ,FIRE SUPPORT,1ID ,1DC 1508 - 5132 -2012 ,16 Aug 2012,"On 151100 Aug 2012, 3RD HP, Charlie Battery, 9FAB under SSg Mario C Oagdan (FA) PA based at Bgy Tumahubong, Sumisip, Basilan Province conducted fire support mission in support to the operating troops of “A” Coy, 64IB under 1LT JOEL G MIJIA (FA) PA at vic GC 8890630 So, Pamatsakin, Bgy Baiwas, Sumisip, BP.          Action Taken:",,,,,,,,"3RD HP, Charlie Battery, 9FAB under SSg Mario C Oagdan (FA) PA conducted fire support mission in support to the operating troops of “A” Coy, 64IB under 1LT JOEL G MIJIA (FA) PA.  "
18311,WESTMINCOM ,REGION IX,ZAMBOANGA DEL SUR ,SURRENDER,1ID ,1DC 1508 - 5135 -2012 ,16 Aug 2012,"On 151300 Aug 2012, a certain Roland Candao Alyos @JAYLORD, 22 years old, PSRL (1st Qtr 2012) member of squad 1, SECOM-FELICIANO “A”, WMRPC and a resident of  So Quebranza, Bgy Kahayagan, Bayog, ZDS voluntary surrendered without firearm to LTC VICTOR D TANGGAWOHN INF (GSC) PA, Commanding Officer, 53IB at Hqs, 53IB, 1ID, PA Camp Major David P Sabido, Bgy Poblacion, Guipos, ZDS through the effort of COLT 532, Intel Pltn led by Pfc Elvies Delos Reyes 827192 (Inf) PA, Intel operative.                   Enemy Side:",Surrendered/ Roland Candalo Alyos JAYLORD,,,,,,,Intel operative 53IB conducting Custodial Debriefing. 
18315,WESTMINCOM ,REGION IX,BASILAN ,APPREHENSION,WESTMINCOM ,WMC-1608-03 ,16 Aug 2012,"On 151035 Aug 2012, joint elements of Lamitan City PS ;ed by PI Bernardino, DCOP for Admin under the supervision of PSI Kennette Balisan, COP, 53rd SAC, PNP, SAF led by PSI Mariano M Versoza, PSI Buaquen of 54th SAC, PNP, SAF, BCoy, 32IB led by 1LT GALORIO PA and CIDT Basilan conducted checkpoint operation for interdiction along national road Brgy Limook, Lamitan City, Basilan that resulted to arrest of a certain ASG member Jaddatal Aling Bakulan @Abu Jal while onboard a motorcycle with pate number 9236JJ. Subj person have standing warrant of arrests for Balobo Massacre and Kidnapping and serious Illegal Detention in Criminal Case Nr 3537-1129.Enemy Side:",Apprehended/ASG Jaddatal Aling Bakulan @Abu Jal,,,,,,,"Subj brought to CIDG9, Zamboanga City for prpoer disposition"
18858,WESTMINCOM ,REGION IX,BASILAN ,APPREHENSION,1ID ,1DC 2608 -5272 -2012 ,26 Aug 2012,"On 250910 Aug 2012, joint elements of SFTm 1504 led by 1LT ARIZABAL (INF) PA; CIDG-9, AKG; PNP SAF, 5SAB and 300TH AISG, PAF apprehended/arrested ASG member Abdul Jandul @ABDUL BALIYUNG at Wharf area, Isabela City, BP.  Subject has three (3) standing Warrants of Arrest docketed at RTC-9,  Branch 2, Isabela City, BP issued by Presiding Judge Danilo Bucoy and has a monetary reward of 350,000.00 under Joint Resolution number 11-2009. Enemy Side:",Apprehended/Mr Abdul Jandul @ABDUL BALIYUNG,,,,,,," Subject was brought to CIDG-9 Office in Cawa-Cawa, Zamboanga City for filing of appropriate charges."
18867,WESTMINCOM ,REGION IX,BASILAN ,RAID,WESTMINCOM ,WMC-3008-03 ,31 Aug 2012,"On 301400 Aug 2012, Joint special Intel Operations of JTF-B, 16MICO, NICA R9, 2LRC, 15SFC, 4SFB and SAF, PNP conducted raid at the suspected ASG/UTG safe house in the vic of Zone 2,  Brgy Kaumpurnah Zone I, Isabela (Capital), Basilan. The suspects managed to elude arrest upon the arrival of the raiding team.Items Recovered / Loss: ",,,,,,Recovered/1 - TM Sim card/1 - Red Asus Laptop/1 - Hand grenade/1 - 500 grams black powder/ - Military/Police paraphernalia,,"Said troops left the area and brought along recovered items at SOCOM RCP, Brgy Tabuk, Isabela City, BP for proper disposition. MILF:"
18325,EASTMINCOM ,ARMM,MAGUINDANAO ,RECOVERY OF WAR MATERIEL,6ID ,6DTOC-1708-534-2012 ,18 Aug 2012,"Progress Report to Journal Nr. EMC 08127  dtd 16 Aug 12re Recovery of War Material at Iganagampung, Datu Unsay, MAGUINDANAO, ARMM.On 160600 Aug 2012,   OOA 160600H Aug 12, Operating troops, 45IB, 5ID, PA composed of 1st pltn, Bravo Company (ME) under 1LT KIMAYONG (INF) PA and 2nd pltn, Bravo Company (SE1) under 2LT APAYOR (INF) PA while scouring the adjacent vicinity of BIFF training camp at vic 51NXH 544624, So Macon, Brgy Iganagampong, Datu Unsay, Mag, seized and cleared the BIFF post at vic 51NXH 547625 of same place. Said BIFF post has one (1) nipa hut that can accommodate more or less 18 BIFF members and three (3) fox holes with water source from the creek at the west portion. Said troops recovered one (1) empty shell of Cal .50 ammo, thirteen (13) empty shells of M14 7.62mm ammo, two  (2) empty shells of M16 5.56mm ammo and two (2) shovel. Another BIFF post was seized and cleared by the same troops at vic 51NXH 543626 of same place. Said BIFF post has one (1) bunker that can accommodate more or less nine (9) BIFF members with fox holes surrounding the said post. Troops recovered four (4) empty shells of Cal .50 ammo and forty (40) pcs links for Cal .50 ammo. Troops also seized and cleared another BIFF post at vicinity 548618 of same place. Said post has three (3) nipa huts that can accommodate MOL eighteen (18) BIFF members with u-shape running trenches. Troops recovered one (1) transmitter with 6 volts battery, one (1) combat boots and one (1) BDA with MNLF patch. Troops then seized and cleared another BIFF post at vicinity GC 542624 of same place. Said post has two (2) nipa huts that can accommodate more or less nine (9) BIFF members with fox holes and recovered one (1) pot and one (1) kettle. OOA 160900H August 12, Operating troops while scouring the adjacent vicinity of BIFF training camp at vic 51NXH 544624, So Macon, Brgy Iganagampong, Datu Unsay, Mag discovered a BIFF training camp extension at vic GC 51NXH 540621, So Macon, Brgy Iganagampong, Datu Unsay, Mag. Said training camp extension has a Training Camp signboard with two (2) classrooms that can accommodate more or less sixty (60) students of BIFF. Said classroom has one (1) 3x4 whiteboard with eraser and one (1) 4x8 Blackboard. It has three (3) nipa huts near the said classrooms. Troops subsequently recovered one (1) locally made Cal .50 Barret sniper rifle, one (1) bolt assembly of Cal .50 HMG, one (1) lower receiver of Garand, one (1) hand guard of M203, five (5) pcs 60mm mortar canister, one hundred two (102) pcs links for Cal .50 ammo, thirty one (31) empty shells of Cal .50 ammo, one (1) empty long magazine (alloy) and two (2) short (plastic) magazine assembly for  M16 5.56mm, one (1) K3 magazine pouch (Plastic), 4 empty shells of M203 ammo, one (1) pair combat boots, one (1) lower BDA (pants), one (1) flashlight, five (5) Qur-an books, one (1) entrenching shovel, one (1) dextrose, nine (9) empty shells of Cal .30, five (5) empty shells of M16 5.56mm, four (4) links for M60 ammo, twenty (20) empty shells of Cal .30 ammo, forty nine (49) empty shells of M60 ammo, one hundred fifty two (152) empty shells M16 5.56mm ammo, eight (8) empty shells Cal .45, one (1) empty shell shotgun, one hundred seventy three (173)  pcs links for M60 ammo, forty 40 pcs links for Cal .30 ammo, sixty five (65) pcs links for K3, nine (9) empty shell of AK47, three (3) empty magazine assembly of BAR, one (1) canister for rifle grenade, three (3) long sleeve shirt with markings BIFF, three (3) mannequins  with wirings used for IED, one (1) ICOM Motorola unserviceable, one (1) Radio Receiver unserviceable, one (1) antenna for ICOM, three (3) bandoleers and one (1) blue machine believed to be reloader for Cal .50 ammos, At about 1400H same day, while scouring at vicinity GC 51N XH 5363661968, So Macon, Brgy Iginagampong, Datu Unsay, Mag, troops recovered another one (1) locally made Cal .50 Barret sniper rifle and discovered one cadaver believed to be a BIFF member (owner of recovered Barret). Operating troops of Bravo Company, 45IB, 5ID, PA under 1LT KIMAYONG (INF) and 2LT APAYOR (INF) PA the established TPB at said training camp at vicinity GC 51NXH 544624, Sitio Macon,brgy Iginagampong, Datu Unsay Mag. Progress report to follow. ",,,,,,,,
18863,EASTMINCOM ,CARAGA,AGUSAN DEL SUR ,RECOVERY OF FA,4ID ,OPN 2708-631-2012 ,27 Aug 2012,"On 261730 Aug 2012, joint elements of Alpha Coy, 26IB under 1LT ENGILBERT A SORIANO O-15020 (INF) PA and Esperanza MPS under PSI NELVEN T RUFON while conducting joint checkpoint at GC 51PYK 867 592, vic at Brgy Remedios, Esperanza, Aguzan Del Sur recovered the following: one (1) Colt M4 Carbine with SN M850928 and one (1) bandoleer with five (5) short and three (3) long magazines loaded with two hundred seventeen (217) rounds of ammunition. Said items is owned by a certain Marcelo Sengantao, an affiliate of the MILF base in Esperanza, Agusan Del Sur. However, Marcelo Sengantao was able to flee from the troops when latter attempted to apprehend the suspect.Firearms Gains:",,KIA/Pfc Henry  Caunga Jr  868619  PA/Pvt Dunhil  Aragon 891961 PA/Pfc Arsenio  Nunescan Jr  894980  PA/MIA/Sgt Sonny   Estabillo 804368 PA/WIA/1LT  JHON DAVE  AGUILAR   O-15381 PA/Pfc  Mar  Batanas  866244  PA/Pfc  Johnny  Legario  894940  PA/Pfc Gary  Cagas 887809 PA/Pfc Major  Villanueva 886015  PA/Cpl Romel  Mantos   814848  PA/Pfc  Rodel    Ambay 860072 PA,,Captured/1 - Carbine rifle (sn: SN M850928),,Confiscated/1 - bandoleer/5 -  Long magazine /217 rds - ammunitions (carbine)/Serviceable/3 - short magazine,"OOA 070905H Aug 2012, two (2) UH-1H Helicopters took-off HTOG12 and proceeded to H46IB to fetch the command group of 601st Bde, 33IB and 46IB going to H6ID, PA Awang, DOS, Maguindanao to attend final coordinating conference regarding OPLAN “OTAK” H6ID dtd 06 August 2012 and returned HTOG12 at about 1001H sameday. OOA 071257H Aug 2012, two (2) UH-1H Helicopters took-off HTOG12 and proceeded to H46IB to haul the command group of 601st Bde, 33IB and 46IB  going to H46IB and returned HTOG12 at about 1330H of same day. OOA 070800H Aug 2012, FOB at Hill 224 was harassed by undetermined number of BIFF under unidentified commander.   Targets descriptions: 1. Enemy mortar position, 2.Enemy sniper position, 3. Enemy consolidation location.  OOA 071240H Aug 2012, Two (2) Platoons under CPT ORLANDO O BARRERA (INF) PA S3 of HHSBn, 6ID, PA J/O from H6ID and proceeded to vic 51NXH 320913 Sitio Nabilan, Brgy Awang, DOS, Maguindanao to conduct security patrol and establish area security at vic GC 51NXH 320913. AA 1357H same day said troops J/O from present location and proceeded at vic 51NXH 323907 of same barangay and establish area security thereat.    List of casualties as of 071200 August 2012 during the atrocities conducted by BIFF in 1st Mech Inf Bde AOR as follows: WIA NAMES  UNIT 1LT JHON DAVE G AGUILAR  O-15381(INF) PA   46IB, 8ID, PA Pfc Mar O Batanas 866244 (Inf) PA  62DRC, 6ID, PA Pfc Johnny L Legario 894940 (CAV) PA 14Mech, 1Mech Bn Pfc Gary C Cagas 887809 (CAV) PA 14Mech, 1Mech Bn Pfc Major G Vellanueva 886015 (Inf) PA 45IB, 5ID, PA Cpl Romel Mantos 814848 (Inf) PA   603Bde KIA NAMES  UNIT Pfc Henry B Caunga Jr 868619 (Inf) PA 68IB, 2ID, PA Pvt Dunhil Aragon 891961 (Inf) PA 68IB, 2ID, PA Pfc Arsenio J Nunescan Jr 894980 (CAV) PA 14Mech, 1Mech Bn MISSING NAMES  UNIT Sgt Sonny P Estabillo 804368 (Inf) PA 38IB, 6ID, PA Action Taken: At about 070810 Aug 2012, Echo Battery, 16th FAB base at H45IB provided 105mm indirect fire support towards the following TRPs - GC  51NXH 55106250 (1 rd), GC 51NXH 54856267 (1 rd)  GC 51NXH 54756286 (4 rds), GC  51NXH 56176326 (2 rds), GC 51NXH 55556395 (2 rds), GC  51NXH 56986225 (4 rds) of  FOB at Hill 224 det and ended at about 1145H same day. EMC08055  EASTMINCOM (ARMM) MAGUINDANAO (HARASSMENT) Ref: 6ID Report RN: 6DTOC-0608-477-2012 dtd 07 Aug 2012 On 071745 Aug 2012, OOA 071745H August 2012, Troops of 46IB under LT HUBO (INF) PA S7 of 46IB, 8ID, PA and 1LT INSO (INF) PA OIC of Bravo Company, 46IB, 8ID, PA temporarily based at Salman Patrol Base at vic GC 51N XH 607551 Brgy Salman, Ampatuan, Maguindanao was harassed by undetermined number of BIFF 260 degrees from their position. Said harassment lasted for almost five (5) minutes followed by sporadic firing.    Government Side: WIA CAA Arnel Remotige  PA Other Details: Said harassment lasted for almost five (5) minutes followed by sporadic firing.  Action Taken: Troops under LT HUBO (INF) PA and 1LT INSO (INF) PA  immediately occupied their respective defensive position and returned fire towards enemy position.  EMC08079  EASTMINCOM (ARMM) MAGUINDANAO (RECOVERY OF CADAVERS) Ref: 6ID Report RN: 6DTOC-1008-490-2012 dtd 10 Aug 2012 On 100900 Aug 2012, The cadaver of Sgt Sonny P Estabillo (Inf) PA 38CBn, 6ID, PA who was reported missing by the said unit was recovered by a composite team from personnel of 38 (C)Bn, 6ID, PA headed by CPT LUISITO P ABELLANOSA (INF) PA, CO, ""G"" Coy, 38(C) Bn, 6ID, PA, and CPT LLOYD T ORCULLO (INF) PA, CO, ""C"" Coy, 38 (C) Bn, 6ID, PA and P/INSP ARCHIE A PAJARO COP of Datu Unsay MPS at Brgy Iginagampong, Datu Unsay, Maguindanao.  Government Side: KIA Sgt Sonny P  Estabillo  PA Other Details: The cadaver was recovered beside the road of Datu Saudi Ampatuan - Shariff Aguak National High way. Said EP is still wearing his motorcycle helmet and clothes as exactly described by his family. The remains of Sgt Estabillo (Inf) PA was transported to Saint Peter Funeral Homes of  Isulan Sultan Kudarat for proper disposition","Recovered items were brought to Esperanza MPS for proper disposition./EMC08054 /EASTMINCOM (ARMM)/MAGUINDANAO (HARASSMENT)/Ref: 6ID Report RN: 6DTOC-0608-476-2012 dtd 07 Aug 2012/Progress Report to Journal Nr. EMC08033, re harassment initiated by unidentified armed groups to patrol bases and detachments of Ist Mech Inf Bde along the borders of Camp Omar Complex particularly in Brgy Cabengi, Datu Saudi Ampatuan; Brgy Bagan, Guindulongan and Brgys Meta and Maitumaig in Datu Unsay, all of Maguindanao on or about 052330H Aug 2012."
EMC08083,EASTMINCOM ,ARMM,MAGUINDANAO ,SNIPING,6ID ,6DTOC-1008-492-2012 ,10 Aug 2012,"On 100900 Aug 2012, Operating Troops of 2nd Mech Inf Bn, 2nd Mech In Bde, LADS, PA under LTC SYDNEY V ATEGA CAV (GSC) PA while conducting combat clearing operations along MSR of Maitumaig - Shariff Aguak Route was sniped by undetermined number of BIFF at Brgy Iginagampong, Datu Unsay, Maguindanao. ",,WIA/PFC Randy  Bruan  835447  PA,,,,,"Result: One WIA on the government side identified as Pfc Randy S Bruan 835447 (Cav) PA of of 21st Mech Inf Company, 2nd Mech Inf Bn, 2nd Mech Inf Bde, LAD, PA and was hit at his left shoulder arm. /Action Taken: On or about 100955H August 2012, Forward Support Medical team of 6ID provided first aid to the WIA and after which, wounded personnel was brought to Integrated Provincial Health Office (IPHO) in Shariff Aguak, Maguindanao for medical treatment","On or about 100955H August 2012, Forward Support Medical team of 6ID provided first aid to the WIA and after which, wounded personnel was brought to Integrated Provincial Health Office (IPHO) in Shariff Aguak, Maguindanao for medical treatment. "
EMC08089,EASTMINCOM ,ARMM,MAGUINDANAO ,HARASSMENT,6ID ,6DTOC-1108-496-2012 ,11 Aug 2012,"On 102330 Aug 2012, Special Action Force (SAF) of PNP based at vic GC 51NXH 5692 6477 Brgy Maitumaig, Datu Unsay, Maguindanao was harrassed by undetermined number of BIFF. Government Side:",,KIA/PO1  Randy  Dumaguing.   PNP,,,,,"Result- One(1) KIA identified as PO1 Randy Dumaguing. PNP, SAF","1st  Mech Inf Bde, LAD, PA directed  Echo Battery, 16FAB, AAR, PA based at Brgy Kabingi, Datu Saudi Ampatuan, Maguindanao to provide indirect fire support to the engaged troops of PNP SAF"
