Journal Code,Unified Command,Region,Province,Type of Engagement,Reference,Report RN,Date,Summary Report,Enemy Side,Government Side,Civilian Side,Firearms Gained,Firearms Losses,Items Recovered / Loss,Other Details,Action Taken
13553,WESTMINCOM ,ARMM,BASILAN ,ENCOUNTER,WESTMINCOM ,WMC-2994-01 ,29 Apr 2011,"Progress Report to Journal Item Nr: 13553 dtd 28 Apr 2011, re encounter of combined elements of 1LRC under 1LT ZAMBRONA and 4SRBn under LTC BOQUIO PA against the group of ASG sub-leader Long Malat Solaiman at vic Sitio Bucalao, Albarka, Basilan Province on 271310 Apr 2011.Government Side:",,WIA/A2C Junryl L Lingcopinas    /1LT  RORON  Z ZAMBRONA    / Sgt Noel Rosales   ,,,,Lost/  - Broken NVG Mount/  - Broken PAQ4/1 - Long Mag/1 - NVG Eye piece,Information by SOFT B revealed that two (2) enemies were killed in the said encounter identified namely: Sablin Ittung and Nori Bageng.,
13571,WESTMINCOM ,ARMM,SULU ,KIDNAPPING,WESTMINCOM ,WMC-3004-01 ,30 Apr 2011,"On 291800 Apr 2011, a certain Nelson Lim aka Bebe Co, owner of Plaza Panciteria Restaurant was kidnapped by five (5) ASG-UTG members at vic Sitio Lambayong, Bus-bus, Jolo, Sulu.Other Details:",,,,,,,"a. The group utilized one (1) PUV (L300) Van, colored black with plate nr JBY608 and fled toward the direction of Brgy Sanda, Patikul Sulu. Upon reaching said place, the group along with their captive alighted the vehicle and moved by foot heading towards Brgy Upper Tanum, Patikul Sulu. b. Identifed among the five (5) kidnappers were ASG-UTG member Ninok Sapari.",
13573,WESTMINCOM ,ARMM,SULU ,ENCOUNTER,WESTMINCOM ,WMC-3004-03 ,30 Apr 2011,"Progress Report to Journal Item Nr: 13536 dtd 27 Apr 2011, re-encounter of elements of SOP2, MBLT2 led by 2LT BANATAO PN(M) against the advance security forces of KA DR ABU of ASG at the vic of Brgy Lipunos, Parang, Sulu on 27 0320H Apr 2011. Government Side:",Wounded/ Abu  Abad (TNU)  / Winison (TNU)    / Unidentified    ,WIA/TSgt Robin Aladin A Reyes 802772 /Cpl  Rodel D Macapili  840196 /Pfc Rowel B  Candasa 865561 ,,,,,"b. As obtained, the wounded ASG members were brought to Bud Tara (GS 7102), Indanan, Sulu on board Tamaraw utility jeep. Allegedly, the enemy procured four (4) bags of blood for their wounded comrades at Parang District Hospital.","a. Cpl Macapili PN(M) suffered sharpnel wound at his lef leg and Tsgt Reyes PN(M) who suffered slight wounds on his index finger were brought to Truama Center, KHTS, Bus-bus, Jolo, Sulu for medical treatment at aforesaid Center b. On or about 271312H Apr 11 Pfc Candasa PN(M), who suffered GSW on his right face was evacuated through UH-1H helis to Camp Navarro Gen Hospital (CNGH), Calarian, Zamboanga City. MNLF-MG:"
13429,EASTMINCOM ,REGION XII,SOUTH COTABATO  ,APPREHENSION,EASTMINCOM ,EMCOC-1404667-11 ,14 Apr 2011,"On 131700 Apr 2011, a certain Ronilo A Biboso, member of MNLF was apprehended by one (1) Team/JTFG led by SSgt Giovanie D Centino (Inf) PA while conducting checkpoint operations along the national Highway at Brgy Apopong Gen. Santos City, South Cotabato.Enemy Side:", Apprehended/ Ronilo A Biboso  ,,,Recovered/1 - Magnum 357 revolver (sn: Defaced),,Recovered/6 - Ammo for Magnum 357 revolver,"Accordingly, the person is a resident of Bayan Subd., Brgy Pag-asa, Polomolok, South Cotabato and a meber of MNLF under @ Ustadz Pendie S Colano of Sultan Kutawato State Revolutionary Committee. ",The person was turned-over to Gen. Santos Police Precinct 2 for proper disposition and filing of legal charges. MILF:
13315,EASTMINCOM ,REGION XII,COTABATO ,ARMED CLASH,"6ID, PA ",6DTOC-0304-180-2011 ,04 Apr 2011,"On 030730 Apr 2011, an armed clash occured between the group of Cmdr Teo Minanimbong of SKSRC, MNLF and the group of Cmdr Karim of 110th BC, BIAF, MILF at vicinity Sitio Rehab, Brgy Tonganon, Carmen, Cotabato. Firefight lasted for about four (4) hours.Enemy Side:",Killed/     @ Bior (TNU)/ Esmael Kamusali  ,,,,,,"a.  Further, info states that MOL 50 families evacuated to Sitio Marang, brgy Tupig and Brgy Tonganon proper of said municipality./b. The group of Comdr Teo together with @ Sumbra and Comdr Kamandang is currently planning to attack the perimeter defense of Comdr Karim at boundary of Brgys Tupig and Tonganan, both of Carmen, Cotabato.","1LT DE PERALTA (INF) PA, CO BCoy, 7IB coordinated with local officials for the safety of the residents in the area. Intel operatives are in the area monitoring the situation."
13316,EASTMINCOM ,ARMM,MAGUINDANAO  ,ARMED CLASH,"6ID, PA ",6DTOC-0304-181-2011 ,04 Apr 2011,"On 030820 Apr 2011, more or less 150 armed supporters of Mayor Ibrahim Mangudadatu, Mayor Freddie Mangudadatu and Zajid Mangudadatu led by Brgy Chairman Togan of Brgy Lower Siling, Buluan and Brgy Chairman Kumaken M Gandalibo of Brgy Tenok, Mangudadatu, Maguindanao while on their way to Brgy Tenok of the same municipality to visit raod project from Buluan to Lutayan, Sultan Kudarat were ambushed by MOL 100 combined armed members of MILF followers of Comdr Tautin Salendab and Comdr Nuruddin Kalimbol at the hinterland of Brgy Tenok, Mangudadatu, Maguindanao. Firefight ensued and lasted for about one (1) hour which resulted to nine (9) killed on the side of Magudadatu group. While on the MILF group suffered one (1) killed and one (1) wounded.Civilian Side:",,,Killed/  Butoh Ali/  Alex (FNU)/  Nordz tontongan/  Talintikan Balabaran/  6 other unidentified  /  @ Mukz (TNU) (MILF)/Wounded/  Lagzab D Kalis/  Kamaru S Alalang/  Omal M Guiamat/  Ali Nor (MILF),,,,"Said warring parties still in the area, conducting blocking position. Accordingly, a platoon of MILF members under @ Falcon from Brgy Midconding, SKP, Maguindanao were monitored heading towards Brgy Tenok, Mangudadatu purposely to reinforce the troops of Comdr Tautin Salendab and Comdr Nuruddin Kalimbok. The area of Brgy Tenok is now vacated by the civilian populace./Motive - Personal grudge between the supporters of Mangudadatu`s and folowers of Comdr Tautin Salendab of NGD, BIAF, MILF, and the alleged intervention of the MILF group to stop the ongoing road project of the province connecting the municipalities of Buluan-Lutayan road.","CO, 33IB was directed to established buffer force to prevent escalation of hostilities and to closely monitor the situation."
13523,WESTMINCOM ,REGION X,LANAO DEL SUR ,SURRENDER,WESTMINCOM ,WMC-2604-03 ,26 Apr 2011,"On 260800 Apr 2011, 26 Moro Islamic Liberation Front (MILF) members under the 102nd Base Command stationed at Camp Madena, Marogong, LDS voluntarily surrendered with firearms to elements of Charlie Coy, 5IB headed by 1LT EMIL CHARLIE B JAUDIAN (INF) PA at CP CCoy, 5IB, vic Wharf, Brgy Lorenzo, Balabagan, LDS.Enemy Side:",Surrendered/ Hadji Socor Akmad  / Samboy  Maruhom  / Satar Gabar  / Marohom Fahad  / Fahad Alicman  / Ali Saripada  / Sadani Alicman  / Suwaib Magomnang  / Laut Macadaag  / Mala Dilawangan  / Chay Polao  / Samrani Abubacar  / Mamintal Maruhom  / Dayon Ampuan  / Jalal Amerol  / Abul Amerol  / Diba Disumala  / Minda Ali  / Abonawas  Disimba  / Carden Ali  / Mohaimen Sarip  / Sadat Disimban  / Jalal Macapanton  / Baser Amerol  / Aladin S Amerol  / Ibra Saripada  ,,,Surrendered/2 - M1 Carbine rifles (sn: Not reported)/1 - Ingram (sn:  )/2 - M203 GL (sn:  )/4 - Shotgun (sn:  )/1 - M1 Garand rifle (sn: Not reported)/9 - Cal .45 pistol (sn: Not reported),,,"a. Said surrenderors opted to return to the folds of the law to lead a normal life and further requested to avail of livelihood programs from the government. c. At about 1516H same day, the surrenderees and their firearms were brought to H51IB for TI, debriefing and counselling regarding the different programs of the government by the elements of CCoy, 5IB lead by CPT PIANG and S2/S7 51IB pers lead by 1LT JAUDIAN (INF) PA. LAWLESS ELEMENTS:",
13301,NOLCOM ,REGION III,NUEVA ECIJA  ,RECOVERY OF FA,NOLCOM ,CN-0204-628-2011 ,02 Apr 2011,"On 300115 Mar 2011, TSgt Ricardo C Navarra PA and Sgt Delfin Bolibol PA of BCoy, 3IB, 7ID, PA while performing their duties as sentinel, noticed four (4) unidentified men carrying two (2) FAs walking towards their direction. When these men came near the post, one of the guard approached them but they ran away leaving the two (2) FAs behind. Firearms Gains:",,,,Recovered 2 - M110 Stoner rifles (sn: 00493 & 02467),,,,
13444,SOLCOM ,REGION IV,QUEZON  ,RECOVERY OF FA,SOLCOM ,SLCOC-1604-233-11 ,17 Apr 2011,"On 141400 Apr 2011, team under 1LT CASOCO (INF) PA, CO, C/74IB, 2ID, PA together with Bn and Company COLT were recovered two (2) LPFAs and subversive documents while conducting strike operations at Sitio Ilayang Talisay, Brgy Pagsangahan, San Fancisco, Quezon. Firearms Gains:",,,,Recovered/1 - Cal .38 revolcer pistol with six (6) ammos (sn: Not reported)/1 - Improvised shot gun with two (2) ammos (sn: Not reported),,,,The recovered FAs and documents were at the custody of S2 sect on 74IB for Document Exploitation (DOCEX).
13476,SOLCOM ,REGION IV-A,LAGUNA ,RECOVERY OF IED,SOLCOM ,SLCOC-20-04-11 ,20 Apr 2011,"On 19 Apr 2011, joint elements of 22MICO, 2MIB and Intel Platoon of 1IB this Command led by Cpl Richelou Manatom (Inf) PA while conducting Intel build-up operation at Sitio Ginabihan Brgy San Buenaventura, Luisina, Laguna recovered nine (9) pcs of Improvise Explosive Device (IED) Molotov Bombs, one (1) kilo black powder and fifteen (15) meters time fuse.Items Recovered / Loss: ",,,,,,1/1 - One (1) kilo black powder/1 - Fifteen (15) meters time fuse/9/9 - Molotov Bombs,"The recovered explosive materials believed to be owned by KOMPROB-Laguna left during the encounter on 09 Jan 2011 at said place were immediately brought to Hqs, 1IB  for safekeeping.",Intel operatives and BIN of 1IB continued monitoring and conducting Intel build-up at the aforementioned area.
13526,SOLCOM ,REGION IV-A,ROMBLON ,AMBUSH,SOLCOM ,SLCOC-2604-259-11 ,26 Apr 2011,"On 251725 Apr 2011, Municipal Mayor Teofisto Galang Jr of Cajidiocan Sibuyan Island, Romblon, with Police escort PO1 Espartines and a civilian driver Hildo (LNU) were ambushed by unidentified armed men at the vic of the boundary between Brgy Cambajao and Brgy Poblacion all of the same municipality.Other Details:",,,,,,,a. Mayor Galang was hit in his arm while PO1 Espartines was hit in his neck and some parts of the body./b. The party was on their way home from municipal Office when the incident took place.,a. Coordination is being undertaken by the perasonnel of 4IB with local authorities in Romblon for necessary assistance. b. Investigation by PNP is still on process to determine the whereabout of the perpetrators.
13548,SOLCOM ,REGION V,CAMARINES SUR  ,HARASSMENT,SOLCOM ,SLCOC-2804-263-11 ,28 Apr 2011,"On 27 Apr 2011, Dinumpilan CAA Det based at brgy Dinumpilan, Libmanan, Camarines Sur was fired upon by MOL five (5) CNNs also approximately 200meters away and near the poultry farm which the CNNs also simultaneously fires, the enemy withdrew in the direction of Brgy Villa Soccoro, same municipality.Other Details:",,,,,,,"The CNNs which fired the detachments maybe part of a larger group. The real morive is to terrorize the poultry farm which has continuosly refused to pay revolutionary taxes. The poultry has a maximum capacity of 10,000 heads of farm chicken.","One (1) Section of 92DRC conducted combat operation at Brgy Villa Soccoro, Libmanan, Camarines Sur."
13484,CENTCOM ,REGION VII,NEGROS ORIENTAL  ,SURRENDER,CENTCOM ,COC-2011-164 ,21 Apr 2011,"On 201500 Apr 2011, a certain Santiago Sandot and Alejandro Garde, both married and of legal age, residents of So Balangubang, Brgy Tacpao, Guigulngan City, NOR voluntarily surrendered without FAs to the Peace and Development Workers (PDW) under Sgt Romeo B Castillano Jr (Inf) PA of 11IB based in Brgy Tacpao, Guihulngan City, NOR. Initial information disclosed that they were recruited to join the Under Ground Movement (UGM), sometime 2010. They furhter disclosed that they have passed a series of seminars initiated by CTs such as General Mass Course (GMC), Special Mass Course (SMC) and 5 Golden Rays conducted at So Balangubang, Brgy Tacpao. Afterwhich they were designated as CT ""Lambat Paniktik"" at So Balangubang, Brgy Tacpao as their base. They further disclosed that they were chairman and member of ""KAUGMAON"" and ""Grupong Tig-organisa"" in the area.Enemy Side:",Surrendered  Santiago Sandot    Alejandro Garde  ,,,,,,,
13293,EASTMINCOM ,REGION XII,COTABATO ,KIDNAPPING,EASTMINCOM ,EMCOC-0104-570-11 ,02 Apr 2011,"On 01 Apr 2011, a certain Jinky Yap, owner of A.L.Y Merchandise was forcibly grabbed by two (2) unidentified armed men at vic corner Pas and Pansakala St., National Highway, Cotabato City and boarded a getaway Hyundia van with plate number XCM-456 and headed towards Brgy Biniruan, Cotabato City.Action Taken:",,,,,,,,Elements of MBLT7 conducted hot pursuit operations against the perpetrators.
13305,EASTMINCOM ,ARMM,MAGUINDANAO ,ABDUCTION,EMC/ISAFP ,STL/EMCOC-0204-581-11 ,02 Apr 2011,"Progress Report to Journal Item Nr: 13293 dtd 02 Apr 2011 re-kidnapping of Jinky Lim Yap at vic corner Pas and Pansakala St., National Highway, Cotabato City on 011830 Apr 2011.On 01011925 Apr 2011, responding elements from MBLT7 led by CPT REY G TORRES PN (M) TOG with pers from CCPO, PNP recovered the gate-away vehicle of the abductors (Clored Blue KIA van with plate nr CM456) abandoned at vic Brgy Pob-9, Cotabato City.",,,,,,,"a. The principal suspect in the kidnapping of Jinky Lim Yap on 01 Apr in Cotabato City was identified as a certain Dino Hadji Esmael, a native of Sitio Tipagi and member of KFRG under Ustadz Norhan Nguda who is said to be responsible in the series of kidnapping incidents in Cotabato City./b. The KFRG and Kidnap victim were still located in between Tamontaca 4 and Biniruan/ Tipagi, Pob 9, Cotabato City and were not able to extricate due to intensified search operation of the Marine personnel in the area./c. The kidnap victim already contacted her husband Mike Yap and the KFRG demanded for the pull-out of Marine operating troops in the area. It was observed that while the conversation was going on. The sound of birds chirping could be heard, the location of which could be an area of bird sanctuary somewhere in Biniruan.","a. The operating elements of MBLT7 immediately scoured the swampy ( vic dump site GC 409950) area and conducted house search TOG with Brgy Chairman Jackie Muhammad to possibly locate the victim but same yielded negative result. b. Operating elements subsequently conducted LP/OP on strategic location (STRICKER-3HAMMER GC 409907-1/CRUSHER GC 415947) to closely monitor movements of water conveyance in the surrounding areas and same still in progress. Moreover, water asset were also utilized as water blocked to negate possible escape of KFRG in unit`s AO. The recovered is presently in the custody of SOCO team, RCLO-ARMM and was brought to CCPO for proper disposition. c. Continue hot pursuit/search operations for possible arrest of the KFRG and rescue of the victim."
13317,EASTMINCOM ,REGION XI,DAVAO ORIENTAL  ,DISCOVERY OF IED,EASTMINCOM ,EMCOC-0304-584-11 ,04 Apr 2011,"On 011250 Apr 2011, elements of 67IB, 10iD, PA while on combat patrol discovered a landmine cache at vic Sitio Calinawan, Brgy Taocanga, Manay, Davao Oriental.Items Recovered / Loss: ",,,,,,Recovered/2 - Improvised anti-vehicle mines/4 - Improvised anti-personnel mines/3/4kg - Petn (use as booster charger)/5.4 kgs - Aluminum flash powder/7 - Casing improvised anti-personnel mines made of PVC/6 - Cover for improvised anti-vehicle mines made of PVC/500 mtrs - Cord detonating/14 - Blasting Caps/700 - Dynamite stick (super dyne)/1 set - Stanley wrench/1 set - Electrical drill/20 - Improvised claymore molded/10 - Cans adhesive sealant/5 - Soldering irons/2 - Soldering guns/10 - 15 amp fuse/9 - Firing device/10 - Ballast/50  - Alligator clips/29  - Switch (toggle & push button)/5 - Hammer/3 - Mallets/1 - Metal saw/4 - Files/2 - Protractor/1 - Molding (Anti-personnel mines)/18kgs - Metal sharpnel/1 - Tinsmith/1 - Blow torch/1 - Bench-vice/4 rolls - Wire/300 grms - Sulfur powder/9 - Plastic pipes/4 - Metal pipes/2 ltrs - 2T/6 btls - Ferric chloride/1 - Printed circuit board (PBC)/1 roll - Hose/1 - Weighing scale,"a. Prior to recovery of said items, personnel from H7EODD led by MAJ JOHNGIE N TISON (OS) PA, CO, 7th EODD left Station and proceeded to TOG 11 PAF, Old Airport Sasa, Davao City then subsequently airlifted together with LTC LYNDON V PANESA INF (GSC) pa, the PIO of 10ID, PA and Media personalities thru-UH-1H Huey heli and landed at sitio Calinawan, Brgy Taocanga, Manay, Davao Oriental. b.  At around 0910H same day. Immediately, the Battalion Comdr of 67IB, 10ID, PA COL RUBEN BASIO INF (GSC) PA with the presence of COL LEONIDO P BONGCAWIL CAV (GSC) PA, 701Bde Comdr conducted briefing re-movement going to the discovered LE cache of landmine, explosive and accessories. c. At about 0950 the group moved out Sitio Calinawan heading towards the objective, traversing a rugged and mountainous terrain for almost 3 hours from the landing site then successfully reached the area with an elevation of 1,400 meters above sea level, right after.  d. EOD personnel initiated intensive search around the area for possible booby traps that follows to the actual documentation of all recovered explosives, demolition materials and accessories with the PNP SOCO and Media personalities. e. At around 1320H same day, the group vacated the area back tracked to the nearest Sitio for lunch. f. Unfortunately due to low clouds ceiling the air asset can`t penetrate the drop zone prompting the group commander to direct vehicle assets that arrived in the pick-up point at aound 2200H same day. g. At exactly 2210H, the group left Sitio Calinawan moving towards H701Bde and safely arrived thereat at around 0300H the following day. h. At about 020400H Apr 2011, After eating late supper and early breakfast EOD team, K9 personnel and media personalities on convoy out H701Bde on board toyota Revo, KM 450 and passenger van (rented by 701Bde commander) heading to H7EODD and davao City respectively. i. The expolisive, einished and unfinished improvised landmines to includes some accessories such as: wooden molding firing devices/switches and wires were brought to H7EODD for technical evaluation and proper disposition while others like: one (1) set stanley wrench, one (1) set electric drill, five (5) pcs hammer, three (3) pcs mallet, one (1) pc metal saw, one (1) pc tinsmith, one (1) blow torch, one (1) pc clamp and one (1) weighing scale station at exactly 020730 Apr 2011 with no untowards incident happened.",
13341,EASTMINCOM ,REGION XI,COMPOSTELA VALLEY PROVINCE ,DISCOVERY OF ENEMY CAMP,EASTMINCOM ,EMCOC-0504-605-11 ,06 Apr 2011,"On 03 Apr 2011, PDT/A/25IB/10ID led by 2LT AGUILA PA while on combat patrol discovered an abandoned enemy encampment at vic boundary of Sitio Camag and Purok 3, both of Brgy Prosperidad, Montevista, CVP.Other Details:",,,,,,,The said camp can accommodate more or less 15 LEs and believed to have been abandoned for almost a week ago.,
13356,EASTMINCOM ,REGION XI,DAVAO DEL NORTE ,HARASSMENT,EASTMINCOM ,EMCOC-0704-718-11 ,07 Apr 2011,"On 06 Apr 2011, Cabadianan PB  led by Sgt Catubay was harassed by undet Numbrs of Les under unknown leader. The harrasment lasted for about one (1) min. Afterwhich the enemy withdraw towards unknown direction.Action Taken:",,,,,,,,All nearby Pbs were alerted for possible harassment by the LEs.
13392,EASTMINCOM ,ARMM,MAGUINDANAO ,RELEASE OF HOSTAGES/KIDNAP VICTIMS,EASTMINCOM ,EMCOC-1004-641-11 ,10 Apr 2011,"Progress report to Journal Item Nr 13293 dtd 02 Apr 2011, re abduction of Jinky Yap, owner of A.L.Y Merchandise who forcibly grabbed by two (2) unidentified armed men at vic corner Pas and Pansakala St., National Highway, Cotabato City on 011830 Apr 2011.On 10 Apr 2011, Kidnap victim Jinky Yap was released by his abductors to Cotabato City Officials led by Atty. Cynthia Guiani-Sayadi at vic Balanacan, Datu Piang, Maguindanao.",,,,,,,"Accordingly, prior to her release she was held captive by the group of Comdr Talyo in teh vicinity of Sitios Inangkalan-Busligan somewhere in the boundaries of Talayan and Guindulungan municipalities. Comdr Talyo during the negotiation left the victim to Comdr King Size and thru the emissary of Comdr Hadzme of 106th BC, BIAF, the victim was finally released by a certain Comdr Whisky to Comdr Hadzme and subsequently the latter brought the victim to the house of Mayor Samer Uy and turned over Ms Cynthia Guiani, Cotabato City Administrator who acted as the chief negotiator. At about 100218 Apr 2011, Mrs Jinky Yap together with Ms Cynthia Guiani left the residence of Mayor Uy onboard a Chevrolet vehicle with plate number ZTU 757 and civilian vehicle with plate no COY 77.",
