Journal Code,Unified Command,Region,Province,Type of Engagement,Reference,Report RN,Date,Summary Report,Enemy Side,Government Side,Civilian Side,Firearms Gained,Firearms Losses,Items Recovered / Loss,Other Details,Action Taken
18228,WESTMINCOM ,REGION IX,BASILAN ,ENCOUNTER,WESTMINCOM ,WMC-2607-01 ,26 Jul 2012,"On 260735 Jul 2012, 11SRC and 13SRC, 4SRB, SOCOM composed of 2 Officers and 48 EP led by CPT VILLALUNA, CO, 11SRC as main effort (ME) while implementing OPORD ""WATER DRAGON 2"" enc undet nr of ASG/LLE at Brgy Upper Cabengbeng, Sumisip, Basilan ProvinceGovernment Side:",,KIA Pfc Arnold C Coresis  PA Pfc Rey Evangelist  PA Pfc Cleto A Algayan  PA Pfc Kenneth Jhon D Maribao  PA Pfc Jose Marvin V Talamante  PA Pfc Mark B Ocampo  PA Pfc Arwin C Martinez  PA Pfc Segundiano Tamayo  PA WIA Pfc Harris L Puno 868288 PA Pfc Rogelio S  Selis 833802 PA Pfc Armin A Villanueva 868251 PA Pfc Joelbert K Bruna 958952 PA Pfc Ronnie S Argueza 858365 PA Pfc Joker R Umipig 874522 PA Pfc Deryldin Obogon 880018 PA,,,,,,"a.Ooa 261040H July 2012, PN vessel, DF393 departed fm EMP, NSRE to conduct Naval blockade along seawaters of Al-barka and Sumisip Municipalities, all of Basilan Province. b. Ooa 261043H July 2012, two (2) MD520MG while conducting CAS to engaged troops of SOTF-B RTS to EAAB due to discrepancy.c. Ooa 261205H July 2012, PN vessel, DF333 departed fm EMP, NSRE to augment the conduct of Naval blockade in the area. While at about 1215H same day, two (2) RHIB w/ NAVSOU pers departed from EMP, NSRE w/ same mission. d. Ooa 261224H July 2012, two (2) UH-1H aircraft onboard elements of LRC, JSOG composed of twenty seven (27) personnel departed fm EAAB for Tumahubong, Sumisip, BP. e. Ooa 261230H July 2012, two (2) UH-1H aircraft onboard five (5) WIAs arrived CNGH helipad, However, one (1) of the WIAs identified as Pfc Evangelist PA declared dead on arrival (DOA) by attending physician. f. Ooa 261348H July, two (2) UH-1H aircraft onboard one (1) WIA arrived CNGH helipad. g. Ooa 261418H July 2012, two (2) UH-1H aircraft onboard seven (7) KIAs and one (1) WIA arrived CNGH helipad. h. Ooa 261438H July 2012, two (2) MD520MG aircraft departed EAAB for Basilan to conduct CAS to engaged troops. i. Ooa 261454H July 2012, three (3) UH-1H aircraft onboard elements of LRC, JSOG composed of twenty five (25) personnel departed EAAB for Tumahubong, Sumisip, BP. j. Tumahubong and Mt Cologo, Camalig Fire Bases delivered fire support towards the enemy positions."
18230,WESTMINCOM ,REGION IX,BASILAN ,HARASSMENT,1ID ,JTF-B3-2607-108-2012 ,26 Jul 2012,"On 261330 Jul 2012, Candiis Det of 20SFC, 4SFBn vic was harassed by undetermined number of ASG/LLEs. Troops from 32IB, 1ID, PA composed of one (1) platoon encountered the same group at aforementioned area while reinforcing said det. After few minutes, elements of 10SRC, 4SRB composed of one (1) platoon under 2LT DANTE E ESPIRITU (INF) PA, platoon leader, while on their way to reinforce  the said detachment was also ambushed by undetermined number of ASG/LLEs at vicinity Brgy Upper Cabengbeng, Sumisip, BP.Government Side:",,KIA  (names still being determined) (from 32IB)  PA WIA  (names still being determined) (2-from 32IB & 5- from10SRC)  PA,,,,,,"a. All unit cmdrs on the ground were reminded of the TTPs during reinforcement. 32IB was alerted for reinforcement when the situation warrants.  JTF-B in coordination with intel units in the area is continuously monitoring activities of all threat groups.b. US helos (Evergreen) departed from EAAB to pick-up WIA at HQs 4SRB, Ungkaya-Pukan, Basilan and arrived CNGH helipad at about 2011H w/ five (5) WIA onboard.c. At about 262100, two (2) UH-1H helos (NVG capable) departed from EAAB to pick-up two (2) KIA and two (2) WIA at Tumahubong Airstrip, Sumisip, BP."
18233,WESTMINCOM ,REGION IX,BASILAN ,ENCOUNTER,WESTMINCOM ,WMC-2607-04 ,27 Jul 2012,"Progress Report to Journal Nr. 18228 dtd 26 July 2012, re Encounter at Upper Cabengbeng, Sumisip, Basilan against MOL 150 armed ASG on 260735H Jul 2012.On 260735 Jul 2012,       ",,,,,,,,
18235,WESTMINCOM ,REGION IX,BASILAN ,HARASSMENT,WESTMINCOM ,Report ,27 Jul 2012,"Progress Report to Journal Nr. 18231  dtd 27 July 2012 re Harassment  of Candiis Det 20SFC, 4SFBn by undet nr of ASGH/LLEs at Cabengbeng Upper, SUMISIP, BASILAN, Region IX on 26 1330H Jul 2012.Government Side:",,KIA Cpl Jerry N AREGLADO  (32IB) 817511  PA Pfc Erwin Alerta  (32IB) 835403 PA WIA 1LT ARCEL SOCO (10SRC) 0-14570 PA Sgt Protogenes  Lemit (10SRC) 821857 PA Pfc Jeff Sangdaan (10SRC) 854888 PA Pfc Luis Dimmayog (10SRC) 844801 PA Pfc Noel Batanghay (10SRC) 895294 PA CPT RODRIGO BABARAN JR (10SRC) 0-13946 PA Sgt Lucas  A Solito (10SRC) 833569 PA Pfc Millard Bobby Bolinos (10SRC) 868365 PA Pfc Rowel Tinay (10SRC) 878955 PA Pvt Dominick Pangasian (32IB) 889569 PA,,,,,,
18241,WESTMINCOM ,REGION IX,BASILAN ,HARASSMENT,1ID ,1DC2807-4007-2012 ,29 Jul 2012,"Progress Report to Journal Nr. 18231  dtd 27 July 2012 re Harassment at Brgy Upper Cabengbeng, Sumisip, BPGovernment Side:",,KIA Pfc Rey  Evangelista   874542  PA Pfc Arnold C  Coresis  874534  PA Pfc Cleto A Algayan  874537 PA Pfc Kennith John D Maribao 880057 PA Pfc Jose Marvin V Talamante Jr  892142 PA Pfc Mark B  Ocampo   893844 PA Pfc Arwin C  Martinez   895362 PA Pfc Segundiano  Tamayo Jr   862000 PA cpl Gerry N  Areglado   827511 PA Pfc Erwin E  Alerta  835403  PA WIA Pfc Harris L  Puno  868288 PA Cpl Rogelio S  Celis   833802 PA Pfc Armin A  Villanueva   868251 PA Pfc Joelbert K  Bruna   858952 PA Pfc Ronnie S  Argueza  858365  PA Pfc Joker R  Umipig   874522 PA CPT RODRIGO A  BABARAN JR  O-13946  PA 1LT ARCEL A  SOCO   O-14570 PA Sgt Lucas A  Solito Jr  833569  PA Sgt Protogenes M  Lemit   821857 PA Pfc Louis F  Limayog   844801 PA Pfc Millard Bobby R  Bolaños   868385 PA Pfc Rowel G  Tinay  878955  PA Pfc Jeff D  Sangdaan   858488 PA Pvt Noel B   Baranghay Jr  895294 PA Pvt Jessie B  Borlado   895340 PA Pfc Daryl Dine J  Obogon  880018  PA Pfc Noverick A   Pangasian  889569 PA,,,,,Result of Harassment: No casualty on the government side. Action Taken: Progress report to follow.,"a. While the troops of 11SRC enroute to evacuate their casualties at vicinity of Tumahubong airstrip AA 261120 Jul 12, one (1) pltn of 32IB, 1ID under 1LT RONNIE H BALISI (INF) PA arrived at 51N UH 991171 Brgy Upper Cabengbeng, Sumisip, BP and established blocking position thereat. b. AA 1155H same day, one (1) team HHC, 4SRB led by SSg Oliver Flores proceeded to vicinity RDI construction base to link – up with two (2) armor vehicles (AVs) of 14LAC, 1LAB. Afterwhich, said team proceeded to Tumahubong airstrip and arrived thereat AA 1220H. AA 1230H same day, report received from SOTF-B that Candiis SCAA Det of 20SFC, 4SFBn under PFC Araja J Kabag (Inf) PA was harassed by undetermined number of ASG/LLEs at vic 51N UH 976160 So Candiis, Brgy Upper Cabengbeng, Sumisip, BP. c. AA 1330H same day,  one (1) team from HHC, 4SRB led by PFC Antonio N Balmores Jr jumped off Bn Hqs with one (1) pltn of 32IB under 1LT BALISI and proceeded to RDI construction base and linked-up with one (1) team HHC thereat. Afterwhich, said troops proceeded to clear Basilan Circumferential Road (BCR) and reinforced troops of Candiis  SCAA Det. d. AA 1340H same day, while enroute to Candiis SCAA Detachment, said troops encountered undetermined number of heavily armed ASG/LLEs at vic 51N UH 978159 Brgy Upper Cabengbeng, Sumisip, BP. e. AA 1421H same day, two (2) pltns of 10SRC, 4SRB under CPT RODRIGO A BABARAN JR (INF) PA, CO, 10SRC arrived at H4SRB, Brgy Bohe Pahu, Ungkaya Pukan, BP. Afterwhich, said troops received a situation briefing at said Bn then left and proceeded to Candiis SCAA detachment, Brgy Upper Cabengbeng, Sumisip, BP. While enroute to reinforce Candiis SCAA Det, said troops under CPT BABARAN encountered undet number of ASG/LLEs at vic 51N UH 990165 Brgy Upper Cabengbeng, Sumisip, BP. f. After three (3) hours of intense firefight, troops extricated casualties and consolidated at H4SRB. The casualties were then evacuated to Zamboanga City by Helis at about 2000H.  While 10SRC was engaged, HHC platoon under Sgt Tamse securing the RDI construction base also encountered undet number of ASG/LLEs at vic 51N UH 985160. Said fire fight lasted for one (1) hour. g. AA 1440H same day, operating troops of 13SFC, 4SFBn under 1LT JOY R BOLIGUEN (INF) PA arrived at H4SRB. After CONOPS briefing, said troops immediately left and proceeded to trail/follow operating troops of 10SRC. h. Said troops established blocking position at vic Phil-Am CAA detachment of 20SFC, 4SFBn. Meanwhile, 12SRC and 13SRC, 4SRB who overrun the enemy camp at vic Block 12, Upper Cabengbeng, Sumisip, BP left the area and proceeded to reinforce RDI construction base at vicinity Brgy Upper Cabengbeng, Sumisip, BP. Firefight at Candiis SCAA Det including the reinforcing 32IB, 1ID and HHC, 4SRB elements lasted for four (4) hours.i. Close Air Support (CAS) were provided by two (2) MG520 PAF Helis and indirect fire support from “C” Battery, 12FAB (Tumahubong) and “C” Battery 9FAB (Ungkaya Pukan) were delivered the whole day.  j. After twelve (12) hours of fire fight in four (4) major engagements in different areas of Sumisip, BP, troops consolidated at strategic locations along BCR and established security positions. k. Upon arrival of 10SRC at H4SRB AA 1958H same day, five (5) personnel with major wounds were CASEVAC by US Forces Heli (Evergreen) while five (5) were treated at Battalion base and opted to remain. l. Casualties of 32IB were extricated to Tumahubong airstrip by Light Reaction Company (LRC) and one (1) team HHC with two (2) AVs from Candiis SCAA detachment. m. AA 2136H same day, said casualties were then CASEVAC by PAF Helis (Night Capable). All casualties incurred were EVAC to Camp Navarro General Hospital (CNGH), Zamboanga City for treatment and further medical disposition. Progress report to follow.       MILF: CC2012328 CENTCOM (REGION VI) NEGROS OCCIDENTAL (HARASSMENT) Ref: 3ID Report RN: 3DTOC-93-2407-12 dtd 24 Jul 2012 Progress Report from Journal Nr. CC2012331 dtd 7/26/2012 On 232300 Jul 2012, Progress Report to our COC Report Nr: COC-2012-328 regarding the Harassment of Mahalang CAA Detachment on 232300 July 2012 at vic 51P VM 8889808791, Brgy Mahalang, Himamaylan City, NOC. On 240500 July 2012, Squad from Mahalang CAA/12IB Detachment led by SSg Efren V Luces conducted scouring the area northeast and northwest direction of the Detachment where the perpetrators positioned before firing at said CAA Detachment.  The said troops found traces of combat boots and shoes in the area.  A concerned citizen also reported seeing three (3) unidentified men fleeing from the area after the said incident.  Security and clearing operation at the periphery of Brgy Mahalang, Himamaylan City, NOC is still on ging. "
EMC07463,EASTMINCOM ,REGION12,SULTAN KUDARAT ,SURRENDER,NFEM ,CDO 0712-167 ,28 Jul 2012,"On 251700 Jul 2012, Belated report: On or about 251700 Jul 12, 1LT Eric D Quinanola PN (M) , ACO, 48MC, MBLT8  received an info thru sms fm his informant residing at Brgy Tran, LSK states that one (1) MILF member would like to surrender his issued HPFA but with the conditions that he will not be apprehended, No interrogation will be done and hide his identity. Accordingly, the subject wanted to surrender his HPFA because of disinterest to pursue his membership as MILF. Instead he intends to transfer to another place and live a normal and peaceful life with his family. Consequently ACO, 48MC, MBLT8 together with his Ex-o, 2LT Sherwin B Salvador PN (M) arranged to meet the subject at Tran Det thru the informant.",,,,surrendered 1 - LOCAL RPG WITH 1 AMMO (sn: ) LAWLESS ELEMENTS:,,,,
18174,SOLCOM ,REGION IV-A,BATANGAS ,SNIPING,SOLCOM ,SLCOC-1407-12 ,14 Jul 2012,"On 141200 Jul 2012, Airman Elmer Orias PAF & Airman Al-Kaber Ali PAF of 730CG PAF, members ICPSS Team based at So Bato, Kaylaway, Nasugbu, Batangas while on their way back to their station from brgy visitation at same place, were sniped two (2) snipers that resulted to the killing of AM Ali PAF and wounding of AM Orias PAF.Government Side:",,KIA Airman Al-kaber  Ali  PAF WIA Airman Elmer Orias  PAF,,,,,AM Elmer Orias PAF was hit on his lower back while AM Al-kaber Ali PAF was hit on his back that resulted to his instanteneous death.,"a. One Team of 730CG, PAF under 1LT ESTADILLA PAF conduct clearing opeation for possible apprehension of the perpetrators.b. All ICPSS Team in the area were alerted."
18139,CENTCOM ,REGION VIII,SAMAR ,WESTERN SAMAR) (SHOOTING,CENTCOM ,COC2012-318 ,06 Jul 2012,"On 031340 Jul 2012, CAA Benjie A Gaborni WS-G-11-000092 presently assigned at Polangi Detachment, Brgy Polangi, Calbiga, Samar. While, traversing along Maharlika highway onboard his motorcycle (Habal-habal) was shot by unidentified perpetrator using unidentified firearm upon reaching at Brgy Pasaogan, Paranas, Samar. Subject CAA was outgoing duty during that time of incident. The victim sustained four (4) gunshot wounds at the different parts of his body that caused his instantaneous death. Motive of the incident still unknown. Government Side:",,KIA CAA Benjie Gaborni 11-000092 CAA,,,,,,"Said incident was reported to PNP Paranas, Samar while the cadaver was brought to his father's residence at Brgy Apolonia, Paranas, Samar for proper disposition."
EMC07234,EASTMINCOM ,REGION 11,DAVAO DEL SUR ,ENCOUNTER,10ID ,10ID3-TOC-3006-227-12 ,30 Jun 2012,"On 301300 Jun 2012,   Spot Report: On 301300H June 2012, one Squad B/27 led by Sgt Felizardo Castillo (Inf) PA while on combat patrol encountered more or less 10 armed men believed to be members of Daguil Capion Bandit group at vicinity 51NYH 387158 So Gumulin, Brgy Kimlawis, Kiblawan, Davao del Sur. Fire fight lasted for about 10 minutes, afterwhich the enemy withdrew towards south direction from the encounter site.  ",,,,,,,,1. Engaged troops conducted pursuit operations while one Squad B/27 led by Sgt Kulili established blocking position on possible enemy route of withdrawal.  2. Intel Operatives of 27IB were tasked to closely monitor the withdrawing bandits.  For information.
EMC07237,EASTMINCOM ,REGION 13 (CARAGA,SURIGAO DEL SUR ,STRAFING,3AD ,3AD NR 03-0713-64-12 ,13 Jul 2012,"On 130835 Jul 2012, Spot report: On or about  130835 July 2012, Hornet flight composed of two (2) UH-1H Nr: 853 piloted by CPT BERGONIO / 1LT PALISOC and Nr 002 1LT Gutierrez /1LT VILLAMIN while performing re-supply mission at Brgy Hinapuyan, Carmen, SDS at GC 51PZL 126130 was fired upon by LE’s while approaching on the said  LZ.Other Details:",,,,,,,Said flight safely landed at Tandag airport to inspect and  assess the two(2) aircraft. Inspection revealed that aircraft 002 suffered one (1)  bullet hole at the tail boom section.  Progress report to follow,
EMC07266,EASTMINCOM ,REGION12,MAGUINDANAO ,DRUG OPERATION,10ID ,6DTOC-0507-393-12 ,05 Jul 2012,"On 050525 Jul 2012,  Incident report: OOA 050525 July 2012, one (1) officer and twelve (12) EP led by 1LT TENIEDO INF, Team Leader of 11th Special Forces Company (Riverine), 5th Special Forces  Battalion (Airborne), Special Forces Regiment (Airborne), Socom, PA together with elements of PDEA led by LTC EDWIN F LAYESE (RET), Director II, jumped off Company Headquarters onboard one (1) KM450 truck, one (1) civilian vehicle and three (3) motorcycle and proceeded to Sitio Kinagatan, Kalanganan II, Cotabato City to conduct Buy-Bust operation against watch listed drug pusher Mrs Rahima M Ebrahim, 36 yrs old, female, married, Filipino and a resident of the said area. However, the said suspect was able to escaped after selling one (1) small heat-sealed plastic sachet containing white crystalline substance believed to be Methamphetamine Hydrochloride or Shabu weighing more or less 0.03 gram to a PDEA Agent who posed as buyer.  Also seized from the house of the suspect were two (2) pieces of M16 Rifle replicas, one (1) hand grenade and one (1) ammunition of 60mm mortar.  Seized piece of drug evidence was submitted to the PNP Regional Crime Laboratory Service ARMM, PC Hill, Cotabato City for Qualitative/Quantitative Examination and Custody. The one (1) hand grenade and one (1) ammo of 60mm mortar is on the custody of 11th SFC, 5th SFB, SFR, Socom, PA for proper disposition and disposal. ",,,,,,2 pcs - m16 riplicas 1 - hand grenade 1 - ammunition of 60mm mortar,,"Appropriate charge for violation of RA 9165 is being prepared by PDEA for filing before the City Prosecution Office, Cotabato City against the at-large suspect. For information. "
