Journal Code,Unified Command,Region,Province,Type of Engagement,Reference,Report RN,Date,Summary Report,Enemy Side,Government Side,Civilian Side,Firearms Gained,Firearms Losses,Items Recovered / Loss,Other Details,Action Taken
13906,WESTMINCOM ,ARMM,BASILAN ,HARASSMENT,WESTMINCOM ,WMC-2405-01 ,24 May 2011,"On 221345 May 2011, operating troops/security team of 12SFC composed of three (3) teams lead by 1LT ROSETE and 2LT EBAL were harrased by undet nr of ASG while occupying designated Temporary Patrol Base (TPB) at vic So Nursery, Brgy Baiwas, Sumisip, Basilan Province.Action Taken:",,,,,,,,One (1) combat group of 12SRC under 1LT DACQUEL conducted pursuit/clearing operation at suspected enemy route and proceeded to suspected camp. MNLF-MG:
13786,WESTMINCOM ,ARMM,SULU  ,HARASSMENT,WESTMINCOM ,WMC-1505-02 ,15 May 2011,"On 132126 May 2011, elements of 30MC, MBLT 10 under 1LT ALVIN C BAZAR PN (M) were harassed by undet number of armed men at Brgy Tiis, Talipao, Sulu. No casualty on the government side while undet on the enemy side.Other Details:",,,,,,,The group of RMNLF Cmdr Nidzmie Jabar was the suspected perpetrator of the said incident and believed to be a retaliation for the death of his son Musahid Jabar reportedly wounded in the second harassment and died later.,Concerned unit continue to conduct night and day security patrol to preempt occurrence of same and ensure force protection while deployed in the area. MILF:
13854,EASTMINCOM ,ARMM,MAGUINDANAO  ,ENCOUNTER,EASTMINCOM ,EMCOC-2005-882-11 ,20 May 2011,"On 191810 May 2011, ten (10) minute firefight ensued between the members of KFRG forces under @ Talio & the pursuing members of 118th BC & TF Itihad in Damabalac, Talayan Maguindanao. @ Talios group withdrew heading eastwards. No reported casualty on both side.",,,,,,,,
13855,EASTMINCOM ,ARMM,MAGUINDANAO  ,FIRED UPON,EASTMINCOM ,EMCOC-2005-882-11 ,20 May 2011,"On 19 May 2011, operating elements of 118th BC, BIAF-MILF under Shiek Basher who were on pursuit operation in Butilen Marsh in the peripheries of Brgy Linamunan, Damabalac & Muslim were reportedly fired upon by undetermined number of armed men believed to members of KFRG under @ Talio. No reported casualty on both side.",,,,,,,,
13892,EASTMINCOM ,ARMM,MAGUINDANAO ,APPREHENSION,ISAFP ,STL DTD 23 MAY 11 ,23 May 2011,"On 231430 May 2011, KFRG leaders Nanaog SALINDAO @ SUPERPOWER and Suwaib HASHIM @ WHISKY are now at the hands of MILF/BIAF under 105th BC. The duo were arrested/captured by the MILF troops in Brgy Maitong, Kabuntalan, Maguindanao Province last 221520 May 11.Other Details:",,,,,,,"KFRG leaders were brought in Cp Darapanan, Brgy Darapanan, Sultan Kudarat, Maguindanao for proper disposition and investigation.",
13789,WESTMINCOM ,REGION X,LANAO DEL NORTE  ,SURRENDER,1ID ,1DC-1505-0826-2011 ,15 May 2011,"On 121300 May 2011, a certain Nasser Sahumay @ NASSER and Orak Kapai Lumides @ RACKY who previously surrendered to 15IB, 3ID, PA at Brgy Bagumbayan, Kauswagan, Lanao Del Norte last 08 Jan 2010, surfaced to S2 personnel of 15IB bringing along with them; one (1) B40, a rocket propelled grenade with live ammo and one KG machine gun.Enemy Side:",Surrendered/ Nasser Sahumay @ NASSSER/ Orak Kapai @ RACKY,,,Surrendered/1 - B40 Rocket Propelled Grenade (sn:  )/1 - KG9 sub-machine gun (sn:  ),,Recovered/1 - live ammo for B40,"The duo revealed that said FAs were seized by them from undisclosed trusted LMG mass base. Moreover, the FAs were utilized by their former group in 1st BN, 102 BC under LMG leader Abdullah Macapaar @ Bravo. LAWLESS ELEMENTS:",
13598,NCRCOM ,NCR, ,SHOOTING,ISAFP ,STL ,03 May 2011,"On 021900 May 2011, CA Jonathan Ciocson and CA Macalinao of MIG7 were gunned down by two malefactors riding in tandem while having conversation infront of the house of the later at Brgy Bagong Silang, Caloocan City.Government Side:",,KIA/CA Jonathan  Ciocson   /CA Macalinao     ,,,,,"a.The duo were brought to a nearby hospital but were declare dead on arrival (DOA).  b. The identities of the assailant remain unclear since the suspects faces were covered with good morning towels when they stage the crime.  c. Relatedly, the motive of the incident is still unknown but added that a random killing was happening in the area for the past eight (8) days with the same mode of killing and the CAs were the eight and nine victims.",
13879,NOLCOM ,REGION 1,ILOCOS SUR ,BURNING,NOLCOM ,CN-2205-857-2011 ,22 May 2011,"On 220230 May 2011, the warehouse of Philip Morris/Fortune Tobacco was burned down by a group of unidentified armed men at Brgy, Sta Cruz, Ilocos Sur.Other Details:",,,,,,,"According to a certain Freddie Boy Galinato duty security guard of Philip Morris/Fortune Tobacco Corporation (PMFTC) that while he was roving the perimeter of PMFTC, when he suddenly heard a reverberating explosion and followede by a consuming fire infront of the said establishment. Accordingly, a group of unidentified armed men broke into the premises of said warehouse, entering thru the back portion of the said establishment. The group reportedly,  fired at the security guards posted at the main entrance of said warehouse and succesfully burned volumed of sacks of Tobacco with still undetermined kilosgrams and cost of damages of properties incurred by the culprits.",
13894,NOLCOM ,ARMM,MAGUINDANAO ,KIDNAPPING,"6ID, PA ",6DTOC-2405-295-2011 ,24 May 2011,"On 240430 May 2011, On or about 240430H May 2011, kidnap victim Angelina Soken Chew Mantigue was safely handed over to the GPH-MILF Joint Coordinating Committee on the  Cessation of Hostilities (JCCCH) and Ad Hoc Joint Action Group (AHJAG) at vic Brgy Datu Dadtumeg, Kabuntalan, Maguindanao.Other Details:",,,,,,,"a. According to Comdr of Joint Task Force ""KUTAWATO"", PC/SUPT FELICIMO KHO, the kidnapping was perpetrated by a group of @TALYO of the MILF lost Command. Said group was reportedly demanding for a 60M peso ransom in exchange of the victim. /b. @TALYO was terminated from the MILF, BIAF Central Committee due to involvement in kidnapping and other illegal activities./c. According to Eid Kabalu, MILF for military affairs, @TALYO is under Ameril Umbrakato- BIFF leader. The kidnap victim is being held somewhere in the bounderies of Talitay and Talayan Municipalities both of Maguindanao.","The released victim was immediately brought to Camp Siongco Station Hospital, 6ID, PA for medical check-up. Progress report to follow."
13651,SOLCOM ,REGION V,MASBATE  ,ENCOUNTER,SOLCOM ,SLCOC-0605-289-11 ,06 May 2011,"On 06 May 2011, Sec (-) of CCoy, 9IB, 9ID, PA under 1LT SAURA PA while on combat operation encountered MOL ten (10) armed men believed to be CNNs at vic Brgy Lagta, Baleno, Masbate.Firearms Gains:",,,,Recovered/1 - M16 Rifle (sn: Not yet reported)/4 - Homemade Shotguns (sn: Not yet reported),,Recovered/  - Personal belongings/  - Subversive documents with high intel value/20 mtrs - Electrical wires for landmine,Firefight lasted for about five (5) minutes afterwhich the enemy withdrew towards different directions.,"a. Engaged troops continue conduct pursuit operation to the withdrawing enemy. b. Operating troops of BCoy, 9IB was directed to reinforced the engaged troops."
13916,SOLCOM ,REGION IV-A,BATANGAS ,SHOOTING,SOLCOM ,SLCOC-2605-354-11 ,26 May 2011,"On 242230 May 2011, PO1 Abenales and PO1 Ilagan, members of 1st Manuever Pltn, Provincial Public Safety Company (PPSC) while conducting police visibility patrol along Ermita Junction, Brgy Ermita, Balayan, Batangas, were fired at by two (2) suspicious looking persons on board a motorcycle.Government Side:",,KIA/PO1 Christopher Abenales   PNP/PO1 Oliver Ilagan   PNP,,,,,"Reportedly, the two policemen were about to accost the suspects when fired at by the latter. The two (2) policemen were able to return fire despite being severely injured after sustaining gunshot wounds. Other suspects forcibly took the M16 rifle and short firearms of the victims and drove off with the L300 FB Patrol Vehicle and used the same as a gateaway vehicle. PO1 Ilagan died on the spot after sustaining several gunshot wounds on the different parts of his body while Po1 Abenales was rushed to Western Batangas Medical Center but succumbed to death while undergoing medical treatment at the said hospital which was attended by Dr Jose Emerson Afable./Accordingly, a female caught the attention of the two (2) PNP personnel the after tha said female left, the two policemen were suddenly fired upon by the men who drove the said mobile car going towards direction of Tuy, Batangas. The stolen vehicle was immediately chased by another mobile car from PNP Tuy and gun battle ensued along provicial road going to Tuy, Batangas. Afterwhich, the vehicle was abandoned near Caltex Gas Sation while the perpetrators escaped heading towards the subdivision in Brgy Lanatan, Balayan, Batangas.","a. Joint elements from H730TH cg and 732nd headed by 1LT ANGELES PAF with the elements of Balayan MPS headed by PCI RAMIREZ PNP, elements of PPSC headed by SUPT ARCADIO L RONQUILLO PNP, elements of PIB headed by Rodney Y Ramirez all under the supervision of the Provincial Director, PSUPT ROSAURO B ACIO are still conducting combat operations for possible capture of the perpetrators and recovery of issued FA of the slain policemen. b. Dragnet operation was immediately activated for possible interception of the suspects. c. Team from BPLCO, Batangas PPO was requested to conduct technical investigation at the crime scene. d. Intelligence units of this Bde were instructed to confirm if above incident indeed LT-related or not."
13603,EASTMINCOM ,REGION XI,COMPOSTELA VALLEY  ,DISARMING,EASTMINCOM ,EMCOC-0305-787-11 ,03 May 2011,"On 01 May 2011, more or less twenty (20) fully armed LE under @ Simo (Makatindog) disarmed Brgy Chairman Roger J Torentera at vic Brgy Mabuhay Proper, Laak. CVP. Perpetrators carted one (1) twelve-gauge shot gun of the Brgy Chairman & fled heading to Purok 7 of same Brgy bringing along with them.Action Taken:",,,,,,,,Intel operatives of 3SFBn is tracking suspects and preparing to conduct an operation.
13615,EASTMINCOM ,ARMM,MAGUINDANAO  ,HARASSMENT,6ID ,6DTOC-0405-253-2011 ,05 May 2011,"On 040050 May 2011, the residence of  a certain of a Mando Mamalo situated within the residential compound of Ramdatu Angas at So Dunggu-an, Brgy Barurao, Sultan sa Barongis, Mag were fired upon by unidentified perpetrators using M16 rifle and RPGs. The two (2) ammunitions of RPG hit the immediate premises of Mando Mamalo`s residence but failed to explode. Afterwhich, the perpetrators fled towards Southwest direction. Items Recovered / Loss: ",,,,,,Recovered/2 - Unexploded Ordnance (UXO) RPG,"The two (2) unexploded RPGs were found by the local populace at vic Brgy Barurao, Sultan Sa Barongis, Maguindanao.","a. Troops of 45IB and 12MICoy responded/proceeded to the site and immediately cordoned the area. b. On 04730H May 11, troops under MAJ BONGCAWARAN PA (Ex-O) and 1LT JABAGAT PA (S3) of 45IB onboard two (2) KM450 proceeded to the area and talked with V-Mayor Ramdatu Mamalo situated within the residential compound of Ramdatu Angas."
13654,EASTMINCOM ,REGION X,BUKIDNON  ,RECOVERY OF WAR MATERIEL,4ID ,OPNS-0605-767-2011 ,06 May 2011,"On 050440 May 2011, 2nd Pltn, 61DRC, 6ID, PA under 1LT PITINGLAY while conducting combat patrol at vic So Alanib, Kitaotao, Bukidnon sighted a hut in the area believed to be a temporary outpost of CNN. Upon searching, the troops recovered upper BDA uniform and an empty bandoleer (improvised) placed inside the sack. Initial investigation revealed that the hut was owned by a certain Armando Liwanan of said place.Items Recovered / Loss: ",,,,,,Recovered 1 - Upper BDA uniform 1 - Empty Bandoleer 1 - Pair combat boots,,
13668,EASTMINCOM ,REGION XII,SURIGAO DEL NORTE  ,SHOOTING,4ID ,0705-776-2011 ,07 May 2011,"On 04 May 2011, a certain Lorie Bayla, resident of So Ban-ban, Camam-onan, Gigaquit, Surigao del Norte was shot to death for unknown reason by four (4) armed men believed to be members of SPP 16A, GF-16, NEMRC using high powered firearms at vic So Daang Mamanus of same brgy.Action Taken:",,,,,,,,"Colt of 30IB, 4ID, PA and Detachment Commander of Sico-sico Patrol Bse, Echo, Company, 23IB, 4ID, PA were tasked to conduct investigation on the incident and coordinated with PNP Gigaquit for possible identification and filing of appropriate charges against the suspects."
13770,EASTMINCOM ,ARMM,MAGUINDANAO  ,EXPLOSION IED,EMC ,EMCOC 1305 844 11 ,13 May 2011,"On 131400 May 2011, one (1) IED exploded six (6) meters away from the pavement along the National Highway of vic Brgy Digal, Buluan, Maguindanao.Other Details:",,,,,,,No casualties have been inflicted and no report of substantial damaged to property. Motive is yet to be determined.,At about 1405H same day. One (1) Tm from 3rd MAG SCAA Coy led by Sgt Canto PA of 38IB and 65th EOD Tm proceeded to the scene of incident to conduct investigation while intel operatives of 33IB were dispatched to closely monitor the development of said incident.
13775,EASTMINCOM ,CARAGA,AGUSAN DEL SUR ,RECOVERY OF IED,4ID ,OPNS 1305 816 2011 ,13 May 2011,"On 13 May 2011, a text message recived from a certain Carlito Gablio, 33 yo, single, Brgy Captain of San Isidro, Trento, Agusan del Sur that there was an IED found at Road 75 going to Road 81 of PICOP Road of Brgy San Isidro, Trento, Agusan del Sur. Immediately at about 0600H same day one 910 squad of BCoy, 75IB led by Sgt Pelaez PA together with Trento PNP under Police inspector Charity Sulapas Galvez jumped off from Trento Mobile Police Station and conducted recon patrol at vic Purok 1, Miaga Brgy San Isidro, Trento, Agusan del Sur and the troops recovered 60MM Mortar IED with one (1) commercial electric blasting cap and two (2) meters detonating cord at said vicinityItems Recovered / Loss: ",,,,,,Recovered 1 - 60MM Mortar IED 1 - electric blasting cap 2 meters - detoanting cord,,
13780,EASTMINCOM ,ARMM,MAGUINDANAO  ,KIDNAPPING,6ID ,6DTOC 1405 276 2011 ,14 May 2011,"On 141545 May 2011,  a certain Suken Chew Mantigue, female, 54 yo a resident of Poblacion Nuro, North Upi, Maguindanao was kidnapped at vic Poblacion Nuro, North Upi, Maguindanao. The kidnappers used grey vehicle with PN TNP 955 as their get away vehicle.Civilian Side:",,,Kidnapped/Mrs Suken Chew Mantique,,,,,"a. One (1) sec BCoy, 6IB under 1LT DE CASTRO PA and North Upi PNP conducted pursuit operation at vic Sitio Kapilit, Brgy Blensong, North Upi, Maguindanao. b. One Pltn of ACoy, 6IB, under 1LT TONGYA-EN PA, one (1) Pltn of ISST, 6IB under 2LT RAMON PA, conducted search and rescue operation at vic Separan, Datu Odin, Sinsuat, Maguindanao. c. Two (2) Pltns of 37IB, PA under 2LT QUIÑONEZ PA conducted search and rescue operations at vic Sitio Tamar, Brgy Lanting, Talayan, Maguindanao. "
