Journal Code,Unified Command,Region,Province,Type of Engagement,Reference,Report RN,Date,Summary Report,Enemy Side,Government Side,Civilian Side,Firearms Gained,Firearms Losses,Items Recovered / Loss,Other Details,Action Taken
16494,NOLCOM ,REGION III,NUEVA ECIJA ,AMBUSH,NOLCOM ,CN0146-05-02-12 ,05 Feb 2012,"On 041530 Feb 2012, Ford everest color white bearing plate nr shy 508 driven by Pfc Satty A Duclayan 859911 PA of 81IB with Mayor Restituto A Abad, 45 yrs old, married and incumbent mayor of Carranglan, Nueva Ecija on board, while ascending to the provincial road coming from Manuel Tinio lodge at Paraiso street of same municipality was indiscriminately fired upon seven times at the windshield with unknown weapon by unidentified suspect who was wearing white t-shirt with black chaleko that resulted to multiple gunshot wounds to both of the victim. The suspects immediately fled on board a waiting motorcycle with plate number 005 (three last digit) which is the only data taken from it by the witnesses further, one (1) suspect identified as Jose Berlino Gonzales y Pascual, 49 yrs old, married, a butcher and a resident of brgy Pagas, Cabanatuan City, Nueva Ecija was arrested when his ridden motorcycle honda wave 125 color black with plate number mu 7055 accidentally crashed along the provincial road at brgy Cawayan Bugtong, Nueva EcijaGovernment Side:",Arrested/CNN Berlino Gonzales Pascual ,WIA/Pfc Scatty Duclayan 859911 PA,Wounded/Mayor Restituto Abad,,,,The two (2) victims were rushed to guimba general hospital for medical treatment.,
16491,SOLCOM ,REGION IV-B,ORIENTAL MINDORO ,HUMAN TRAFFICKING,"2ID, PA ",2IDC-OPNS-0402-508-2012 ,04 Feb 2012,"On 040530 Feb 2012, joint elements of PDEA IV-B under DIR ASPACIO; PPO of Orintal Mindoro under PSUPT BRITON; one (1) Pltn (-), 1st Coy, RPSB, PRO IV-B under PI VILLEGAS; four (4) composte teams of PDEA-4B PPO Oriental Mindoro under PSI HNRON; and Plt(-) H/4IB under LTC MAMAWAG PA and 2LT DOLOMENTE PA served multiple search warrants at Brgy Paclasan, Roxas, Oriental Mindoro.Civilian Side:",,,Apprehended/Mr Nickver B Dimatulac/Mr Roberto Bernardo @NINOY/Mr Sagani Galindon/Mr Radnor Galindon Bernardo/Ms Eden Galindon,Confiscated/1 - Cal .45 pistol Armscor (sn: still being determined),,"Confiscated/18 grams - Shabu/21,950.00 - Cash money","a. The operations resulted to the apprehension of LEs involved in illegal drugs activities and confiscation in their possession of following items as indicated: Mr Roberto Bernardo AKA NINOY with one (1) Cal .45 pistol Armscor, MOL five (5) grams of Shabu and five thousand Pesos (5,000.00) and a resident of Paclasan, Roxas, Or Min.b. Mr Isagani Gelindon with an amount of four thousand Pesos (P4,000.00) and MOL five (5) grams of Shabu and a resident of Paclasan, Roxas, Or Min.c. Ms Eden Galindon with MOL four (4) grams of Shabu and Five Thousand Pesos (P5,000.00) and a resident of Paclasan, Roxas, Or Min.d. Mr Radnor Gelindon Bernardo @TOTS a resident of So Looban, Brgy Paclasan with 16 pcs sachets of MOL four (4) grams of Shabu and assorted Shabu parapernalialse. Mr Nick B Dimatulac of proper Brgy Paclasan with 13 pcs sachets of MOL four (4) grams of Shabu and Nine Thousand Three Hundred Forty Pesos (P 9,340.00)","a. Troops involved during the said operations operating elements were preceded to Roxas, MPS, Roxas, Or Min for initial documentation and filling of charges.b. The apprehended persons and the confiscated items were now under custody of PDEA IV-B and PNP for proper disposition."
EMC02002,EASTMINCOM ,ARMM,MAGUINDANAO ,STRAFING,6ID ,6DTOC-0202-68-2012 ,02 Feb 2012,"Progress Report from Journal Nr. Progress report to our cnr: EMCOC – 0102 – 262–12 dtd 2/2/2012On 010800 Feb 2012, OOA 010400 Feb 12, one (1) Team of 9th CAA Coy, “C” Coy, 38IB, 6ID, PA led by Sgt Valentino C Canto 763720 (Inf) PA, Detachment Commander stationed at Brgy Bagumbayan, Pres Quirino, SK conducted combat/recon patrol within the periphery of Brgy Bagumbayan and returned station at about 0730H same day. At about 0750H same day, while the outgoing duty CAFGU of said detachment CAA Rey P Leal together with more or less twenty (20) civilian rice harvesters were harvesting   more or less ten (10) hectares rice field of Mr Rogelio Regpala at vicinity were fired upon by more or less five (5) armed men using cal. 5.56mm and carbine rifles. The civilian harvesters hurriedly fled the area to avoid being caught by gun fires while CAA Rey Leal reported the incident to his Det Comdr thru text message. At about 0800H same day, Sgt Canto immediately organized one (1) section CAFGU and proceeded to the area. Upon reaching the area, said armed group opened fire to the approaching troops that triggers a firefight that lasted for about three (3) minutes resulting to the withdrawal of the armed group towards north direction believed to be at Sitio Gantong, Brgy Tunggol, SK Pendatun, Mag and positioned at the forested portion around 500 meters distance away from the encounter site joining with more or less ten (10) armed men companion that waited at the said area. Recovered from enemy position were three (3) empty shells for cal 5.56mm. At about 0820H same day, one (1) section of 9th CAA Coy led by Sgt Canto occupied the forested area at vicinity GC 51N XH 893 508 and established blocking position thereat and informed 1LT SANTIG, CO ACOY, 33IB, 6ID,PA about the incident and requested for reinforcement since the enemy were still firing indiscriminately towards them.",,,,,,,"At about 0943H same day, Mayor Emelio Salamanca of Pres Quirino, SK with escorts onboard Hilux vehicle together with the Pres Quirino, SK PNP headed by COP P/INSP RODNEY V BENOYA onboard PNP Patrol car arrived in the encounter site and conducted investigation of the incident and secure the populace in the area. Recovered empty shells of cal 5.56mm were turned-over to PNP as evidence of their ongoing investigation of the incident.","At about 0900H same day, 1LT SANTIG with One (1) Squad of “A” Coy and One (1) Team of CAFGU from Brgy Mamali Detachment led by Sgt Gonzales onboard KM 450 and proceeded to the area and arrived at about 0940H. While the troops of 1LT SANTIG approached the blocking position of Sgt Canto, were fired upon by the armed group using Carbine rifle. Said troops did not returned fire since they cannot identify yet the position of the enemy and the distance is far until they joined forces with Sgt Canto. After ten (10) minutes of observing and assessing the situation, the enemy withdrew towards north direction, So Gantong, Brgy Tunggol. After which, 1LT SANTIG with one (1) team led by Sgt Agabe and One (1) Squad of CAFGU led by Sgt Canto proceeded to Sitio Bagumbayan, Brgy Kulasi, SK Pendatun, Mag GC 51N XH 090 511 to further investigate from the populace in the area about the background of the armed group while One (1) team of A Coy led by Cpl Jailon with One (1) squad of CAFGU were left behind at  GC 51N XH 893 508 to establish blocking position."
EMC02007,EASTMINCOM ,XII,NORTH COTABATO ,RECOVERY OF IED,6ID ,6DTOC-0202-71-2012 ,03 Feb 2012,"On 022317 Feb 2012, A suspected IED was found at the vicinity of the Municipal Plaza and Pilot Elementary School, Brgy Poblacion 3, Midsayap, Cotabato. Immediately, elements of 66EODT led by SSg Joseph P Salahid (OS) PA proceeded to the area and disrupted said IED.  Items Recovered / Loss: ",,,,,,Recovered/1 - 60mm mortar ammo (defaced)/1 - Nokia 3315 cell phone/1 - 9v battery (777) /4 - Resistor,,Recovered IED was brought to Hqs 66EODT for proper disposition.
EMC02023,EASTMINCOM ,REGION 11,COMVAL VALLEY PROV ,ENCOUNTER,10ID ,10ID3-TOC-0302-29-12 ,05 Feb 2012,"On 031130 Feb 2012, Scout Pltn/25IB led by 2LT PAUL ALVIN L AGUILA (INF) PA encountered two (2) fully armed NPA believed to be members of FC 33, SMRC at Brgy New Dalaguete (51N ZJ 272536), Montivesta, CVP. Accordingly, Brief firefight ensue after which the NPA withdrew towards southeast direction.",,,,,,,,"1. Immediately, Scout Pltn/25IB under 2LT AGUILA conducted pursuit operations and still on-going as of this report. 2. Lebanon PB conducted checkpoint operations at Brgy Lebanon while PNP Montevista also conducted Checkpoint operations at the junction road of Brgy Poblacion and the road going to Brgy New Dalaguete."
EMC02082,EASTMINCOM ,REGION XI,COMVAL VALLEY PROV ,RECOVERY OF IED,10ID ,10ID3-TOC-1302-45-12 ,13 Feb 2012,"On 131130 Feb 2012, Spot report: On 131130 February 2012, one (1) pltn CCoy of 60TH IB led by 1LT LACASANDILE while on combat operations recovered explosives believed to be paraphernalia for IED construction at the resident of a certain Alex ‘Ondoy” Alferes at Sitio Binaton (51N YJ 190610), San Antonio, Laak, CVP. Said paraphernalia were five (5) pcs superdine, twenty five (25) pcs of  blasting caps and 6 inches nails.Action Taken:",,,,,,,,60th IB immediately blottered the recovered IED paraphernalia to PNP Laak for appropriate filing of case.  Progress report to follow
EMC02102,EASTMINCOM ,XI,DAVAO DEL SUR ,SURRENDER,10ID ,10ID3-TOC-1702-31-12 ,18 Feb 2012,"On 091400 Feb 2012, A certain Avelino Mallada, 25 years old, married and resident of Sitio Malandog,Brgy Datu Dantawa, Malita, DDS surrendered to PDT 3/B/73IB under TG MULAWIN led by Sgt Valencia PA in Brgy Kilalag, Malita, Davao Del Sur.Other Details:",,,,,,,"Accordingly, subject is the suspect of stabbing incident that resulted to the death of a certain Lidas Opong at Sitio Malandog",subject person was immediately turned over to Malita PNP for proper disposition.  
EMC02258,EASTMINCOM ,REGION XII,SARANGANI PROVINCE ,ENCOUNTER,10ID ,10ID3-TOC-0102-26-12 ,01 Feb 2012,"Progress Report from Journal Nr. EMC01251 dtd 2/1/2012On 301030 Jan 2012, PROGRESS REPORT TO OUR PREVIOUS REPORT RE ENCOUNTER BETWEEN ONE (1) PLTN 73RD IB UNDER TG MULAWIN LED BY PFC LAUSAN AGAINST MOL TWENTY (20) CNN BELIEVED TO BE PLTN LAWIN, FC 71, FSMR AT VIC SITIO KANIYOGAN (51N YH 669957), BRGY TAMBAN, MALUNGON, SP ON 301030 JANUARY 2012.",,,,,, - EID MANUAL  - SUBVERSIVE BOOKS AND DOCUMENTS SERVICIABLE  - IED PARAPHERNALIAS,,
EMC02261,EASTMINCOM ,REGION XII, SULTAN KUDARAT & MAGUINDANAO ,STRAFING,6ID ,6DTOC-0102-65-12 ,01 Feb 2012,"On 010800 Feb 2012, SPOT REPORT: OOA 010800H February 2012, a group of Civilians from Brgy Bagumbayan, President Quirino, Sultan Kudarat, while harvesting the rice crops owned  by Mr Rogelio Regpala at vic boundary of Brgy Bagumbayan, President Quirino, Sultan Kudarat (51NXH 889504) and Brgy Tungol, SK Pendatun, Maguindanao, were strafed by unknown armed group positioned at vic (51NXH 892505). Action Taken:",,,,,,,,"On Or About  010810H Feb 2012, one (1) section fm Bagumbayan det led by Sgt Canto (Inf) PA augmented with CVO led by Peace Officer Kag Erese JO fm their det and proceeded in the scene of incident. Upon reaching the area, the armed group opened fire at their position prompting the troops to return fire. The troops are still in the area. Progress report to follow."
16464,WESTMINCOM ,ARMM,TAWI-TAWI ,ABDUCTION,WESTMINCOM ,CDO G-12 ,01 Feb 2012,"On 011300 Feb 2012, Mr Nestor Corarrubias, a municipal councilor of  Paglima Sugala, Tawi-Tawi appear to this force and reported That Ooa 011300H Feb 12, certain Ewold Horn 52yo, from Holland, Lorenzo Vinciguerka 47yo, from Switzerland and Ivan Sadinas 35yo from Davao City, tourguide, were abducted by five (5) unident armed men utilizing ""Papet"" pump boat at So Luuk-Luuk, Brgy Parangan, Paglima Sugala, Tawi-Tawi.Civilian Side:",,,Abducted/Mr Ewold Horn/Mr Lorenzo Vinciguerka/Mr Ivan Sadinas,,,,"The victims were allegedly Wildlife Photographers who arrived in Tawi-Tawi last 29 Jan, 2012 from Zamboanga City as visitors of Municipal Kagawad Nestor Corarrubias. Accordingly, the group violated the SOP to inform the PNP of their presence for their appropriate security. Governor Sahali and PD Tawi-Tawi are now in Panglima Sugala activating the Tawi-Tawi Crisis Management Committee.","a. Immediately deployed one (1) Seal Tm onboard PBL BT Nr 06 to conduct naval blockade on the said area. Futher, CNTG62.1 abd PS31 directed PG379 and DF349 escorted by MBLT5 personnel will proceed on same area.b. PNP elements together with Philippine Navy TF 62 and Marine Troopers are conducting house to house search in the area where the kidnap victims are suspected to be hidden."
16467,WESTMINCOM ,REGION IX,ZAMBOANGA DEL NORTE ,STABBING,1ID ,1DC 0102 -0306 -2012 ,01 Feb 2012,"On 301600 Jan 2012, 5th SCAA Coy of Sirawai Plywood Lumber Corporation (SPLC) led by SCAA Bonifacio D Martin Sector commander discovered two (2) dead bodies of 5th SCAAs identified as SCAA Edilberto E Fuentes and SCAA Angelo C Braunillo members of SCAA Coy at Vietnam Outpost So Baluno, Vitali ZC GC 172206. The victims suffered multiple stabbed wounds on their bodies that caused their death. The perpetrators carted away two (2) M14 rifles SN 1747094 and 1293265 with twelve (12) magazines and 240 rounds of ammunition. Government Side:",,KIA/ CAA   ,,,,,"OOA 31000H Jan 12, two (2) teams SPLC SCAA Coy, led by Security Chief Enrico T Manor proceeded to Vietnam SCAA Outpost to assess the situation and conduct investigation thereat. The team brought the cadaver of the victims to SPLC SCAA HQs, Bgy Guban, Sirawai, ZDN and subsequently turned over the cadaver to their respective families for proper disposition.OOA 311056H Jan 12, one (1) squad from Delta Coy, 18IB under CPT GAMAR I JUMLANI (INF) PA , CO Delta Coy and two (2) squads ","5th SCAA Coy of Sirawai Plywood Lumber Corporation (SPLC) led by SCAA Bonifacio D Martin Sector commander discovered two (2) dead bodies of 5th SCAAs identified as SCAA Edilberto E Fuentes and SCAA Angelo C Braunillo members of SCAA Coy at Vietnam Outpost So Baluno, Vitali ZC GC 172206. The victims suffered multiple stabbed wounds on their bodies that caused their death. The perpetrators carted away two (2) M14 rifles SN 1747094 and 1293265 with twelve (12) magazines and 240 rounds of ammunition. "
16497,WESTMINCOM ,ARMM,TAWI-TAWI ,ABDUCTION,WESTMINCOM , ,05 Feb 2012,"Progress Report from Journal Nr. 16464  dtd 01 Feb 2012, re abduction  at Brgy Parangan, Paglima Sugala, Tawi-Tawi.On 011900 Feb 2012, a certain Ivan Sadinas, 35, yo Filipino tour guide from Davao City and one of the three (3) abducted victim was able to escaped from his abductors at Brgy Tahug-Tahug, Languyan, Tawi-Tawi. Accordingly, said victim jumped over board the motor  lunch while heading towards NE direction of Languyan Municipality, Tawi-tawi. Said victim turned-over to the custody of Languyan PNP.",,,,,,,One (1) of  the banca colored orange with DPWH marking utilized by the abductors was recovered at the said area. The said banca is presently under custody of Panglima Sugala PNP and achored at Batu-Batu Pier.,
16506,WESTMINCOM ,REGION IX,BASILAN ,SHOOTING,1ID ,1DC-0602-0363-2012 ,06 Feb 2012,"On 060950 Feb 2012, shooting incident transpired at Lamitan Public market, Lamitan City, BP,  a certain Hadji Malik Alimiah a resident of Brgy Balas, Lamitan, BP was shot to death by unidentified perpetrator. The victim sustained three (3) gunshot wounds on his right side below the arm pit.Civilian Side:",,,Killed/Mr Hadji Malik Alamiah,,,,,"One (1) sqd of BCoy under 1LT GALORIO PA along with one (1) team from PNP Lamitan City responded to the incident to pursue the perpetrator. Unfortunately, upon arrival to the incident site the perpetrator already fled to unknown direction."
16521,WESTMINCOM ,REGION IX,ZAMBOANGA DEL SUR ,ENCOUNTER,WESTMINCOM ,WMC-0802-02 ,08 Feb 2012,"On 080945 Feb 2012, one (1) squad of 14DRC led by Cpk Payao and one (1) team of CAA led by Cpl Abtalin encounter  four  (4)  armed men at vic Sitio Balite Brgy Landang Laum, Sacol Island, ZC.Items Recovered / Loss: ",,,,,,"Recovered/1 - Type PB/1 - IED components, wires,9V btry, ammonium nitrate, blasting cap, makeshift huts /Serviceable/1 - Other pers belongings",,"1. At about 0950h, one (10 team of Taluksanghayt Det onboard one (1) Pb established blocking position along shorelines of Mimping, Socol Islan,ZC.2. At about 0955h, one (1) team of Pnagpuyan Det onboard one (10 PB and one 910 SF assault boat conducted se blockade along the shorelines of Landang Laum.3. At about 0955H, one (1) squad of 14DRC led by 1LT SIDENO onboard two (2) SF scouts boats displaced Blocking Det and transported towards the encounter area for inspection."
16525,WESTMINCOM ,ARMM,LANAO DEL SUR ,DISCOVERY OF IED,1ID ,1DC 0902 -0419 -2012 ,09 Feb 2012,"On 090900 Feb 2012, elements o 51IB discovered twelve (12) sacks of high explosive materials. The sacks were marked with ECA-Philippine Explosive and Superdyne Explosive, IDL Industries LTD, Rourkela. They were discovered at the dilapidated and vacated stock room of Sebastian Construction Company, fronting the Bn Hqs of 51IB, 1ID, PA, Brgy Matling, Malabang, LDS.Items Recovered / Loss: ",,,,,,"90 pcs - 50MM X 1.00Kg Superdyne Explosive (block) w/ marking IDL Industries. LTD, Rourkela/Recovered/900 pcs - 25MM X 300MM w/ marking ECA Philippine Explosive/2,700 pcs - 25MM X 125MM gms (stick) w/ marking IDL Industries, LTD, Rourkela","Said explosive materials were used by Sebastian Construction Company during the opening of Malabang-Sultan Naga Dimaporo National Highway. They were left behind at the stock room last 2010 when the company moved to other area. This Brigade is coordinating with the 33EOD team based in Ditucalan, Iligan City for proper disposition of discovered items.","OOA 090905H February 2012, composite squad from HHC 51IB led by SSg Cleto E Dao-an (Inf) PA proceeded towards Sebastian Construction Company, Brgy Matling, Malabang, LDS to haul the explosive materials utilizing one (1) KM 450 vehicle for safekeeping and proper disposition. "
16529,WESTMINCOM ,REGION XI,MARAWI CITY ,RAID,1ID ,1DC-0422-2012 ,09 Feb 2012,"On 091700 Feb 2012, one (1) Sec Intel Pltn of 65IB led by CPT LACEDA PA, Intel Officer of 65IB, conducted raid at vic Perez St. Raya, Marawi City. The operation resulted to the confiscation of two (2) high power firearms and apprehension of three (3) alleged gun runners operating in Lanao del Sur.Enemy Side:",Apprehended/Mr Yasin Cader /Mr Nalf Mohammad Ali /Mr Mohainer Anong Dimaocor ,,,Confiscated/1 - M60 (sn: 183462)/1 - M14 rifle  (sn: 1549429),,Confiscated/1 - KIA PN YBE-705,,Said recovered items and apprehended personalities were brought to HQs 65IB for interrogation and disposition.
