Journal Code,Unified Command,Region,Province,Type of Engagement,Reference,Report RN,Date,Summary Report,Enemy Side,Government Side,Civilian Side,Firearms Gained,Firearms Losses,Items Recovered / Loss,Other Details,Action Taken
16835,CENTCOM ,REGION VIII,EASTERN SAMAR ,ENCOUNTER,CENTCOM ,8D3-OPN-440-1104-12 ,11 Apr 2012,"On 111015 Apr 2012,  On 111015 April 2012, section (-) of HHSC, 43IB composed of one (1) officer and fourteen (14) EP under 2LT HANNIBAL Y PAGTAN (INF) PA while conducting strike operation in hinterland of Dolores, ESamar encountered MOL fifteen (15) CTs at vicinity 51P YP574340, Brgy Caglao-an, Dolores ESamar. Firefight lasted for about five (5) minutes after which enemy withdrew towards different directions. Result: Negative casualty of the government side while undet on the enemy side. On 111105 April 2012,  while clearing the vic of the encounter site at vic Brgy Caglao-an GC 574340, Dolores, ESamar recovered the following war materials left by the CTs as follows:   one (1) Bandoleer of M203 with    eleven (11) rounds of live m203 ammo   one (1) backpack containing of personal belongings & assorted documents used for marksmanship training and other paraphernalia.Action Taken:",,,,,,,,Troops are now conducting pursuit operation.
16839,CENTCOM ,REGION VII,NEGROS ORIENTAL ,SURRENDER,CENTCOM ,COC-2012-194 ,12 Apr 2012,"On 110900 Apr 2012, a certain Noel Pamilaga @ Junrey,20 yrs old , member of 3rd squad, SDG Pltn ""Robinsons"", SEF, KR-SB and a resident of So Danao, Brgy Kabulacan, Santa Catalina, Negros Oriental voluntary surrendered without firearm to the intelligence operatives of 79IB at said sitio.The subject is now undergoing custodial debriefing.Enemy Side:",Surrendered CNN Noel  Pamilaga Junrey,,,,,,,
16849,CENTCOM ,REGION VI,NEGROS OCCIDENTAL ,ENCOUNTER,CENTCOM ,COC-2012-197 ,14 Apr 2012,"On 141645 Apr 2012, one (1) section from C/62iB led by Cpl Maceda PA, while conducting Peace and Development Works (PDW) at vicinity 51P WM 504805, Brgy Pantao, Calatrava, Negros Occidental was fired upon by undetermined number of NPA members. Exchange of fires lasted for almost five (5) minutes. The enemy withdrew towards So. Dugma, Brgy Malatas,  Calatrava, Negros Occidental. No casualty on both side.Action Taken:",,,,,,,,Troops are currently scouring the area.
16885,CENTCOM ,REGION VIII,EASTERN SAMAR ,SURRENDER,CENTCOM ,COC-2012-200 ,21 Apr 2012,"On 201000 Apr 2012, a couple CTs operating in ESamar, former members of NEF, ESPPC and both on lie low status voluntarily surrendered without firearms to LTC ANGEL I MADARANG INF (GSC) PA and intel operatives under 1LT ALLAN L VERANO (MI) PA at H43IB, 8ID, PA at Brgy Dao, Oras, ESamar.Enemy Side:",Surrendered  Josephen Montallana Rebato @Vanjie  Joeniti Guarino Tomenio @Jessie,,,,,,"The duo were Josephen Montallana Rebato @Vanjie (Non-PSR listed), 33 y/o and Joenito Guarino Tomenio @Jessie (Non-PSR listed), 36 y/o, both residents at Brgy Tawagan, Oras, ESamar.",Said surrenderees are now under debreifing by 43IB for proper documentation.
16892,CENTCOM ,REGION VI,NEGROS OCCIDENTAL ,APPREHENSION,CENTCOM ,COC-2012-201 ,22 Apr 2012,"On 202000 Apr 2012, joint elements from PNP/AFP led by PSI JOHN PAUL TOVERA PNP of 2MC, RPSB 6, Sgt Inte of 2SRC, 1SRB and LTC EFREN F MORADOS INF (GSC) PA, CO, 62IB as Ground Commander while conducting checkpoint operations at vic 51P WM 470626 between Brgy Punao, San Carlos City and Refugio Calatrava both of NOC apprehended five (5) suspected NPA Personalities, both PRS listed.Enemy Side:",Apprehended  Hernando Llorente @Andoy    @Bea (TNU),,,,,,,
16903,CENTCOM ,REGION VIII,SAMAR ,WESTERN SAMAR) (ENCOUNTER,CENTCOM ,COC-2012-205 ,23 Apr 2012,"On 230945 Apr 2012, Troops of CCoy, 14IB composed of one (1) officer and thirty four (34) EP under 2LT SAGUILABON (INF) PA  while on combat operations encountered undetermined number of NPAs at vicinity Brgy Mabuhay, Gandara, Western Samar. Firefight latsed for about forty five (45) minutes. Afterwhich, the enemy withdrew towards south direction. No casualty reported on both sides.Action Taken:",,,,,,,,Operating troops under 2LT SAGUILABON PA conducted pursuit operations while operating troops under 2LT PEREZ PA conducted blocking positions at Gandara & San Jorge Western Samar complex.
16904,CENTCOM ,REGION VIII,NORTHERN SAMAR ,DISCOVERY OF ENEMY CAMP,CENTCOM ,COC-2012-204 ,23 Apr 2012,"On 221155 Apr 2012, Troops of ACoy, 34IB composed of three (3) officers and sixty (60) EP under 1TL FRANCHILD J DUSIL (QMS) PA while conducting combat operations discovered five (5) makeshift huts at vicinity Brgy Bagacay, Palapag, Northern Samar Believed to be occupied by MOL twenty (20) CTs and was assessed to have been abandoned for for about three (3) days.Action Taken:",,,,,,,,Operating troops were directed to continue scouring the area to possibly locate the main camp.
16905,CENTCOM ,REGION VI,NEGROS OCCIDENTAL ,APPREHENSION,CENTCOM ,COC-2012-203 ,23 Apr 2012,"Progress report to Journal Nr: 16892 re apprehension of five (5) suspected NPA members by joint elements from AFP/PNP (RSPSB6/2SRC, 1SRB/62IB) while conducting checkpoint operation last 202000 April 2012 at vicinity between Sitio maloloy-on, Brgy Punao, san Carlos City and Brgy Refugio, Calatrava, both Negros Occidental. Upon apprehension by the operating troops,  the suspects were interviewed that consequently identified them as Hernando Llorente @ Andoy (PSR listed), Riza Bianca carubio @ Bea (PSR listed), Rowena Balabao, Demetrio Balabao and Pemlou Yangyang on 20 Apr 2012.On 202000 Apr 2012, ",Apprehended CT Hernando Llorente andoy CT Riza Bianca Carubio bea CT  Rowena  Balaobao  CT Demetrio Balabao  CT Pemlou yangyang ,,,,,"Recovered 1 - Map Sktetch  - Assorted foodstuffs  - Cell phones 14,000.00 - Cash Money 2 - Flash disks 2 - Micro SD memory 1 - Card Reader 1 - External Hard Drive 1 - Personal belongings 1 - Subversive documents with high intel value","At about 2300H same day, two (2) rebel returnees positively confirmed the identity of @ Andoy, CO, Barrako Pltn, NNF, KR-N and @ Bea, PI, Barrako Pltn, NNK KTR-N as their former comrades. The two (2) were included in the standing warrant of arrest for robbery in band docketed in CC No. 4468-S per verification made with Sagay City PNP. "," a.  On 210900 April 2012, the sworn statement of the rebel returnees identifying the two (2) suspects was subscribed at San Carlos City Prosecutors Office. b.  At about 1000H same day, warrant of arrest was formally served to the duo at San Carlos City PNP, San Carlos City, Negros Occidental while, the three(3) other apprehended persons/suspects were released due to insufficient grounds for detention."
16913,CENTCOM ,REGION III,SAMAR ,WESTERN SAMAR) (DISCOVERY OF ENEMY CAMP,CENTCOM ,coc-2012-207 ,25 Apr 2012,"On 240445 Apr 2012, one (1) sec  of scout Platoon, HHCoy of 87IB under 2LT Vernel D semblante (INF) PA composed of 1 Officer and 19 EP while conducting combat operations discovered an abandoned enemy encampment at vic 51P YP 150310, San CJose De Buan, Samar Coomplex, with  30 bunkers that can accomodate MOL 80CTs , 5 advance posts, 3 inside posts, 3 toilets, 1 multipurpose hall and 1 training area. Said encampments is estimated to have been vacated for almost 3 months upon discovery. OOa 240530 Apr 12 same troops while scouring the areadiscovered another enemy abandoned encampment at vic 51P YP 151309, san Jose De buan, samar Complex with bunkers that can accomodate MOL 100 CTs, 3 advances post, 5 inside posts 3 toilets, 1 kitchen, 1 multipurpose hall , 1 training area with Smart/Globes  signal. said encampment is estimated to have vacated for almost 5 months upon discovery.Items Recovered / Loss: ",,,,,, - ,,
16917,CENTCOM ,REGION VIII,SAMAR ,WESTERN SAMAR) (ENCOUNTER,8ID ,8D3-OPN-498-2504-12 ,26 Apr 2012,"On 250730 Apr 2012, 1/Sec/SP/HHCo, 87IB composed of one (1) officer and nineteen (19) enlisted personnel under 2LT VERNIEL D SEMBLANTE (INF) PA while conducting combat operations encountered undetermined nr of NPAs at vic Brgy Cataydungan, San Jose de Buan, Samar. Fire fight lasted for five (5) minutes after which enemy withdrew towards Northwest direction. No casualty was reported on both sides. Progress report to follow.Items Recovered / Loss: ",,,,,,Losses 1 - Pivot pin for M16A1 (SN: 432861),,"One (1) platoon of BCo, 87IB under 1LT LAPIGUERA PA was directed to reinforce the encountered troops while one (1) platoon of ACo, 87IB under 1LT PANAGUITON PA will block the north portion. Troops of 14IB were requested to block the western portion."
16923,CENTCOM ,REGION VIII,NORTHERN SAMAR ,INDISCRIMINATE FIRING,CENTCOM ,COC-2012-211 ,27 Apr 2012,"On 260830 Apr 2012, Ten (10) NPAs indiscriminately fired towards the selected civilian houses at vicinity Brgy Taylor, Las Navas, Northern Samar, targeting civilians thereat. Afterwhich, a 4 years old boy named John Loyd Elizalde was hit by a astray bullet at his head which caused his instantaneous death. The troops of 63IB were located MOL 75 meters from the incident site and were conducting PDO and at the sime time recruiting for possible CAA candidates for the said Brgy. Immediately,1LT MENDEZ PA, Team Leader of PDT conducted pursuit operations to the CTs withdrawing towards northwest direction which resulted to a 15-minutes exchange of fires.Civilian Side:",,,Killed Mr John Loyd Elizalde,,,,The encountered group of NPAs could be members of Militia Coordinating Unit (MCU) in the area purposely to discredit the presence of PDT and to stop the ongoing efforts of the government troops in recruiting possible CAAs for the said barangay.,"a.  Troops under ILT MENDEZ PA conducted pursuit operations against the withdrawing enemy, secured and preserved the scene of incident for legal offensive action against the perpetrators.b.  One (1) section, ACoy, 63IB led by 2LT BUSANG PA composed of 18 EP directly established blocking operations at the southeast area for possible enemy withdrawal.c.  H63IB immediately reported the incident to Las Navas, MPS, while the engaged troops were directed to arrange for barangay blotter and affidavit of the residents who have witnessed the said incident.d.  Likewise, NSPPO directed the Las Navas MPS to conduct further investigation and to support the unit for any legal assistance needed."
16929,CENTCOM ,REGION VIII,NORTHERN SAMAR ,INDISCRIMINATE FIRING,CENTCOM ,COC-2012-212 ,27 Apr 2012,"Progress Report from Journal Nr. 16923 dtd 27 April 2012 re  Indiscriminate firing at Brgy Taylor, Las Navas, Northern Samar on 260830 April 2012. OOA 260830 April 2012, MOL ten (10) CTs indiscriminately fired towards the  barangay proper at vicinity 51P YP134613, Brgy Taylor, Las Navas, NSamar targeting the civilians of the said barangay wherein a four (4) year old boy namely Jhon Loyd Elizalde was hit at his head which caused his instantaneous death. Accordingly, while the residents were doing their daily morning chores such as (cleaning their backyards, washing their clothes, drying their palay, cooking their food for breakfast while the children were playing), bullet fires suddenly burst from the suspected CTs positioned at the southwest portion across the river approximately 100 meters away from the said barangay that hit the said victim. The troops situated in the area with a distance of more or less 75 meters from the incident site purposely to conduct Peace and Development Operations  and at the same time recruiting of possible CAA candidates for the said Barangay.  1LT BENJAMIN MENDEZ PA, CO, of BCo 63IB, responded immediately to safeguard the civilians from the enemy attack and pursued the CTs withdrawing towards northwest direction which resulted to exchange of fires that lasted for about fifteen (15) minutes. The incident was put into barangay and PNP blotter and also affidavits were taken by the troops executed by the villagers and the family of the victim. Further disclosed that the victim was hit during the first burst of indiscriminate fires made by the CTs. Based also from the information and statements gathered from the populace that prior to the said incident, the CTs held a dialogue with some of the populace at the outskirt of the said barangay, warned them not to allow the soldiers to stay within their barangay. As a result of the said incident, the residents and the family of the victim of said barangay are now condemning the CTs hostile action which resulted to the loss of life of one of their family. Result: One (1) killed on the civilian side who was hit on his head while undeterminednumber of casualties on the enemy side.    Civilian Side:",,,Killed Mr Jhon Loyd Elizalde,,,,," a. The troops under 1LT MENDEZ PA conducted prophylactic patrols at the outskirt of the barangay to prevent the enemy from conducting further offensive actions and to the troops as well. The unit further directed the troops to still preserve the body of the victim and scene of the incident until the investigation to be conducted upon the availability of the requested SOCO team.   b. The troops of 1LT MENDEZ PA likewise conducted pulong-pulong with all the available residence of said barangay in order to discuss and condemn the CTs on their terroristic acts and violation of human rights. c. Meanwhile, one (1) section (+) composed of  one (1) officer and eighteen (18) EP led by 2LT BUSAING PA of ACoy, 63IB was directed to continue established blocking  operation at the south west of the possible enemy withdrawal that covers VGL 08-12 & 57-60.  "
16936,CENTCOM ,REGION VIII,SAMAR ,WESTERN SAMAR) (ENCOUNTER,CENTCOM ,COC2012213 ,28 Apr 2012,"On 280830 Apr 2012, operating troops of  1&3/2/A/14IB, 8ID under 2LT LAPURA PA while on combat patrol encountered MOL 4 CNNs at vic  Brgy Nagpapacao, Matuguinao, Samar (Western Samar). Firefight lasted for about 15 minutes. Afterwhich enemy withdraw towards south direction.Action Taken:",,,,,,,,"a. Engaged troops were advised to be on alert and maintain perimeter security. Adjacent operating units were alerted.b. Troops of 1&3/2/A under 2LT LAPURA PA conducts pursuit operation at Brgy Libertad and Brgy Napapakao all Matuguinao Complex, Samar while 2/2A led by Cpl Trinidad PA conducts blocking operation at Brgy Angyap and Brgy Manhanod all of Matuguinao Complex Samar."
16942,CENTCOM ,REGION VIII,LEYTE ,DISCOVERY OF ENEMY CAMP,CENTCOM ,8D3-Opn- 521 -2904-12 ,29 Apr 2012,"On 291230 Apr 2012, Pltn (-) of Scout Pltn/HHSC/19IB composed of one (1) officer and nine (9) EP led by 2LT MICHAEL B TAMAYO (INF) PA while conducting combat operation at Ormoc - Jaro Leyte complex discovered abandoned enemy encampment at 51P XN922277, Brgy Atipolo, Jaro, Leyte. Said encampment can accommodate MOL fifteen (15) to (20) CTs and believed to be abandoned by the occupants one (1) week prior the discovery.",,,,,,,,
EMC03473,EASTMINCOM ,REGION XII CARAGA,SURIGAO DEL SUR ,ENCOUNTER,4ID ,OPNS 0204-579-12 ,02 Apr 2012,"Progress Report from Journal Nr. EMC04464 dtd 4/1/2012On 011028 Apr 2012, Progress Report  re encounter of one (1) squad of Alpha Coy, 75IB under 2LT BERAN (INF) PA and one (1) section of 131st RPSC PNP under P/INSP AGPAOA against more or less twenty (20) CNNs at  GC 52P AQ 7282047786, vicinity Sitio Garden, Brgy Tambis, Barobo, Surigao del Sur on 011028 April 2012.",,,,,,,"Ammo Expenditures: 5.56mm M16 rifles – 951 rounds, 5.56mm (linked) K3 - 406 rounds, 7.62mm M60 – 452 rounds, 7.62mm M14 – 302 rounds, 40MM M203 GL - 13 rounds.      "," At about 1120H same day, engaged troops cleared and scoured the encounter site and recovered assorted empty shells of AK 47, M14 and M16 rifles and troops were also able to discover blood stains along the enemy’s route of withdrawal."
EMC04165,EASTMINCOM ,REGION XI,COMPOSTELA VALLEY PROV ,DISCOVERY OF ENEMY CAMP,10ID ,10ID3-TOC-0204-93-12 ,02 Apr 2012,"On 021040 Apr 2012, On 301040 Mar 12, operating troops of 104DRC under 1LT TAFALLA and 1LT AYUNO while on combat operations discovered an abandoned enemy encampment at vic GC 52N BP 005455, Brgy Panansalan, Compostela, CVP. Accordingly, said camp can accommodate MOL 100 NPA and believed to have been occupied by the NPA that planned to hold an anniversary in the area but displaced to the adjoining brgy of New Bataan, CVP.Other Details:",,,,,,,"On the same say, another two (2) encampments were discovered by the same troops at vic GC 52N BP 017443 and GC 52N BP 027463 all of Sitio Mainit of same brgy that could occupy MOL 20-30 NPA believed to be posting elements.  For information.",
EMC04456,EASTMINCOM ,REGION X,BUKIDNON ,SURRENDER,4ID ,OPNS-3103- 565-2012 ,01 Apr 2012,"On 311200 Mar 2012, a certain Dumanggol Salusad @ JABBAR former VCO SPP5, GF6, NCMRC together with his younger brother Toto-ay Salusad @ IAN member SPP3, GF6, NCMRC on lie low status formally surrendered without FA’s to COL ROMEO L GAPUZ, Cmdr, 403Bde thru the joint efforts of Intel operatives of  8IB & 43MIC. Enemy Side:",Surrendered  Dumanggol  Salusad   Toto-ay  Salusad ,,,,,,"Said surrenderees were accompanied by Karen Pabilona y Malazarte @ KAKA/WAHIG party wife of @ JABBAR who already surrendered last January 2008 at H403Bde thru the negotiation efforts of Intel operatives of  8IB & 43MIC. The said surrenderees are now at H403Bde, Camp Osito D Bahian, Impalambong, Malaybalay City undergoing custodial debriefing.",
EMC04462,EASTMINCOM ,REGION XII CARAGA,SURIGAO DEL SUR ,ENCOUNTER,4ID ,OPNS-0104- 573-2012 ,02 Apr 2012,"On 011205 Apr 2012, one (1) composite section composed of one (1) squad HHC and one (1) squad of Alpha Coy, 30IB under 1LT EUFORD H SENIDDO O-138841 (INF) PA while moving towards their designated objective encountered more or less five (5) CNNs believed to be elements of SPP 16B, GF 16, NEMRC at GC 51PYL 72152 71533 vicinity Sitio Upper Sangay, Brgy Anomar, Surigao City. Firefight lasted for about ten (10) minutes, after which the enemy withdrew towards northwest direction. Government Side:",,KIA PFC VICTOR V DAMASO 859553 PA,,,,,"Enemy side – undetermined Ammo expenditures:  5.56mm M16 – 710 rds, 5.56mm link – 480 rds,  7.62mm ball – 60 rds and 40mm GL M203 - 6 rds LOSSES:  Three (3) magazines for M16 (short) Miscellaneous:  One (1) 5.56mm M16 rifle bearing serial number 4291539 was damaged (rifle butt portion). ","At about 1240H same day, the troops of 30IB evacuated the WIA personnel Pfc Victor V Damaso 859553 (Inf) PA to GC 51P YL 72876 69890, vicinity Brgy Sukailang, Surigao City and arrived thereat at about 1345H same day.At about 1300H same day, one (1) squad HHC under MAJ CRUZ (INF) PA, Ex-O, 30IB and one (1) squad of Bravo Coy under 1LT MENDOZA (INF) PA proceeded towards GC 51P YL 72876 69890, vicinity Brgy Sukailang, Surigao City and picked-up the casualty (Pfc Damaso) and further evacuated the latter to Miranda Hospital in Surigao City for proper medical treatment. Said troops arrived thereat at about 1415H same day WNUI. Said EP was immediately treated but succumbed to death due to Intra-cerebral hemorrhage (head injury) secondary to gunshot wounds as declared by the attending physician at about 1530H same day. "
EMC04463,EASTMINCOM ,REGION X,BUKIDNON ,ENCOUNTER,4ID ,OPNS-0104- 574-2012 ,02 Apr 2012,"On 010520 Apr 2012, one (1) section of Charlie Coy, 8IB under 2LT RICARDO NOEL C FULGENCIO O-16216 (INF) PA, while on combat operation encountered more or less eighty (80) CNNs believed to be a members of GF-53, SMRC under unknown leader at GC 51N YJ 286 284, vicinity Brgy Sampaguita, Kibawe, Bukidnon. Firefight lasted for about two (2) hours followed by sporadic firefight that lasted for one (1) hour and twenty (20) minutes. After which, the enemy withdrew towards southwest direction. Result: ",,,,,,,," Troops scoured and cleared the encounter site and after which, troops conducted pursuit operations towards the enemy route of withdrawal.   At about 0838H same day, two (2) SF260 aircrafts were dispatched from TOG 11 in Davao City to conduct CAS to the engaged troops.  At about 0858H same day, the two (2) SF260 aircrafts delivered two (2) WP and fourteen (14) k223 HE rockets towards suspected enemy position."
EMC04464,EASTMINCOM ,REGION XII CARAGA,SURIGAO DEL SUR ,ENCOUNTER,4ID ,OPNS-0104- 575-2012 ,02 Apr 2012,"On 011028 Apr 2012, one (1) squad of Alpha Coy, 75IB under 2LT OMAR O BERAN O-16069 (INF) PA and one (1) section of 131st RPSC PNP under P/INSP AGPAOA, while conducting combat/clearing operation encountered more or less twenty (20) CNNs believed to be members of GF-19A, NEMRC under unknown leader at GC 52P AQ 7282047786, vicinity Sitio Garden, Brgy Tambis, Barobo, Surigao del Sur. Firefight lasted for about forty (40) minutes, after which the enemy withdrew towards unknown direction.  Result: ",,,,,,,, Engaged troops conducted pursuit operation towards the enemy’s route of withdrawal.  TOG 10 TACP was alerted for possible CAS operation if the weather permits.
EMC04465,EASTMINCOM ,REGION XII CARAGA,AGUSAN DEL SUR ,ENCOUNTER,4ID ,OPNS-0104- 576-2012 ,02 Apr 2012,"On 011223 Apr 2012, one (1) Platoon (-) of Alpha Coy 75IB under 1LT PEDRO A MALANA JR O-14481 (INF) PA while conducting pursuit operation, encountered more or less thirty five (35) CNNs believed to be members of GF-19A, NEMRC under @ EMAN at GC 52P AQ 7147 4769, vicinity Brgy Das-agan, San Francisco, Agusan del Sur. Fire fight lasted for about fifty (50) minutes. After which, the enemy withdrew towards southeast direction. Government Side:",,WIA CPL VELOSO O MODANG 812787 PA,,,,,Enemy side – undetermined,gaged troops conducted pursuit operation towards the enemy route of withdrawal.  TOG 10 TACP was alerted for possible CAS and CASEVAC operations if the weather permits.
EMC04472,EASTMINCOM ,REGION X,BUKIDNON ,ENCOUNTER,4ID ,OPNS 0204-577-12 ,02 Apr 2012,"Progress Report from Journal Nr. EMC 04 463 dtd 4/1/2012On 010520 Apr 2012, Progress Report Nr1  re encounter of one (1) section of Charlie Coy, 8IB under 2LT RICARDO NOEL C FULGENCIO O-16216 (INF) PA against more or less eighty (80) CNNs at GC 51N YJ 286 284 vicinity Brgy Sampaguita, Kibawe, Bukidnon on 010520 April 2012.",,,,,,1 - Mil backpacks 1/2 - SACK OF RICE (puso)  - ASSORTED EMPTY SHELLS AND DAMAGE PART OF M16 (FLASH SUPPRESOR AND UPPER RECEIVER)  - personal belongings AND SUBVERSIVE DOCUMENTS,"On or about 011000 Apr 12, a certain Genice Magwati Saludar, 25 years old, married and a resident of Purok 2, Brgy Sampaguita, Kibawe, Bukidnon was halted while passing through the checkpoint established by the personnel manning the Temporary PB at Brgy Natulongan, Kibawe, Bukidnon  led by Cpl Mannan (Inf) PA of 8IB. Subject person was observed to have wounds and  believed to be a member of CNN that the troops recently encountered.  At about 1100H same day, said personality was turned-over to PNP personnel of Kibawe PNP led by PSI MIÑOSA and was further brought to Kibawe Municipal Hospital for proper medication. Intelligence personnel of 8IB conducted investigation to check and gather information on the identity of to the suspected CNN member.  Ammo Expenditures: 5.56mm M16 rifles – 1,571 rounds ammo, 5.56mm (linked) K3 - 754 rounds ammo, 40   "," At about 0858H same day, two (2) SF260 planes from TOG11, PAF delivered two (2) white phosphorus (WP) and fourteen (14) K223 HE rockets at GC 51N YJ 28432 28093 Sitio Nabunturan, Brgy Sampaguita, Kibawe, Bukidnon that ended at about 0905H same day.  At about 1000 April 2012, engaged troops cleared and scoured the encounter site and recovered the following items: "
EMC04474,EASTMINCOM ,REGION XII CARAGA,SURIGAO DEL SUR ,ENCOUNTER,4ID ,OPNS 0204-579-12 ,02 Apr 2012,"Progress Report from Journal Nr. EMC04464 dtd 4/3/2012On 011028 Apr 2012, Progress Report  re encounter of one (1) squad of Alpha Coy, 75IB under 2LT BERAN (INF) PA and one (1) section of 131st RPSC PNP under P/INSP AGPAOA against more or less twenty (20) CNNs at  GC 52P AQ 7282047786, vicinity Sitio Garden, Brgy Tambis, Barobo, Surigao del Sur on 011028 April 2012.",,,,,,,," At about 1120H same day, engaged troops cleared and scoured the encounter site and recovered assorted empty shells of AK 47, M14 and M16 rifles and troops were also able to discover blood stains along the enemy’s route of withdrawal."
EMC04480,EASTMINCOM ,REGION XII CARAGA,AGUSAN DEL SUR ,ENCOUNTER,4ID ,OPNS-0204-581-12 ,02 Apr 2012,"Progress Report from Journal Nr. EMC04464 dtd 4/1/2012On 011028 Apr 2012, Progress Report Nr to ISORE CNr  EMCOC – 0104  – 464– 12    re encounter of one (1) Platoon (-) of Alpha Coy 75IB under 1LT MALANA JR (INF) PA against more or less  thirty five (35) CNNs at GC 52P AQ 7147 4769, vicinity Brgy Das-agan, San Francisco, Agusan del Sur on 011223 April 2012.",,,,,,2 - Magazines of AK 47 rifle 1 - IMPROVISED CLAYMORE MINES WITH 6 BLASTING CAP 1 - CHERRY MOBILE CELL PHONE WITH CAMERA  - KITCHEN UTENSIL 1 - backpacks with personal belongings  - Subversive documents,,"At about 1320H same day, engaged troops cleared and scoured the encounter site and recovered the following items;"
EMC04482,EASTMINCOM ,REGION 12,MAGUINDANAO ,ENCOUNTER,6ID ,6DTOC-0304-229-12 ,27 Mar 2012,"Progress Report from Journal Nr. EMC03413 dtd 4/4/2012On 271105 Mar 2012, Progress Report RE Encounter OOA 271900H Mar 12, the three (3) personalities namely: Ariel Pansakala @ Robert, Arnel Aman @ Puling and Rendon Aman previously in the custody of 2LT AVEL JOHNTONEE M OLAVE INF PA of 62DRC was properly turned-over in good physical condition at vic 51N YH 337608 So Kapatagan, Brgy Luayon, Makilala, Cot to the group of Brgy Captain Roble Ramirez and Brgy Officials of Brgy Luayon for proper disposition.",,,,,,,,
EMC04485,EASTMINCOM ,REGION XII CARAGA,SURIGAO DEL SUR ,DISCOVERY OF ENEMY CAMP,4ID ,OPNS-0304- 584-2012 ,04 Apr 2012,"On 020700 Apr 2012, one (1) section of Bravo Coy, 36IB under 2LT MARIAN VICTOR E MANCIA O-16702 (INF) PA, while traversing towards their next objective discovered an abandoned enemy encampment at GC 52P AR 836 104, Brgy  Buenavista, Tandag City. Said enemy encampment can accommodate more or less one hundred (100) CNNs. It was further assessed that said encampment was abandoned one (1) week ago based on the tracking/markings in the area. Action Taken:",,,,,,,, Troops followed the suspected enemy tracking and subsequently established ambush position at 52P AR 843 103 of same place.
EMC04486,EASTMINCOM ,REGION XII CARAGA,AGUSAN DEL NORTE ,HARASSMENT,4ID ,OPNS-0304- 586-2012 ,04 Apr 2012,"On 030220 Apr 2012, Mahayahay PB of Bravo Company 23IB, 4ID, PA under SSg Rosalio M Apa-ap 792087 (Inf) PA base at vicinity Brgy Anticala, Butuan City GC 51P YK 9442 9621 was harassed by more or less fifteen (15) CNNs believed to be members of SPP 21C, GF 21, NEMRC who positioned themselves at about 80 meters away from said PB. Troops immediately occupied their respective running trenches and returned fire towards enemy position. Firefight lasted for about two (2) minutes, afterwhich the enemy withdrew towards unknown direction. Result:",,,,,, - Thirty four (34) pcs empty shells of M16,"Ammo Expenditures:  5.56mm M16 - 8 rds, 7.62mm M14 – 26 rds and Garand – 3 rds.","OOA 030630 April 2012, one (1) squad of CAA led by SSg Apa-ap (Inf) PA conducted combat patrol and scoured the enemy position."
EMC04489,EASTMINCOM ,REGION X,BUKIDNON ,ENCOUNTER,4ID ,OPNS-0204- 580-12 & PROGRESS CNR: 0304-585-12 ,04 Apr 2012,"On 021630 Apr 2012, one (1) section of 43DRC, under 1LT GALOPE (INF) PA, while moving  towards their next objective encountered more or less twenty (20) CNNs believed to be members of SECOM-89, NCMRC under unknown leader at GC 51P YK 40163 10159, vicinity Brgy Kibalabag, Malaybalay City, Bukidnon. Firefight lasted for about ten (10) minutes. After which, the enemy withdrew towards northwest direction. Enemy side – undetermined ",,KIA PFC NELVIN P ALVAREZ 846020 PA WIA CPL JOEL M DUMOG 838206 PA,,,, - One (1) magazine and empty shells of AK47. ,"Ammo expenditures:  5.56mm M16 – 685 rds, 5.56mm link – 456 rds,  7.62mm ball – 300 rds, 7.62mm link – 200 rounds and 40mm GL M203 - 13 rds. "," On or about 021710 Apr 12, troops under 1LT GALOPE cleared and scoured the encounter site and recovered the above mentioned items.   On or about 1910H same day, One (1) squad of Alpha Coy, 8IB under 1LT TAGROS PA, onboard two (2) KM450 vehicles left H403Bde, Impalambong, Malaybalay City and proceeded towards Brgy Kibalabag, Malaybalay City for MEDEVAC and recovery of KIA personnel. Troops arrived at the evacuation point at about 1945H same day. After which, said vehicle left the area onboard troops of 43DRC under 1LT GALOPE (INF) PA together with the casualties and proceeded towards H403Bde and arrived thereat at about 2110H same day and subsequently transported the said casualties to Malaybalay City Provincial Hospital for proper medication and autopsy respectively."
EMC04490,EASTMINCOM ,REGION XI,DAVAO ORIENTAL ,SURRENDER,10ID ,10ID3-TOC-0404-94-12 ,05 Apr 2012,"On 021050 Apr 2012, a certain Endelicio Eco Parame AKA Joy (NPSRL) voluntarily turned himself without firearm to combined elements of 28IB, 104MICO and Banay-banay PNP at  Brgy Maputi, Banay-banay, DOR through the effort of Brgy Kagawad Ariel Sison of Brgy Maputi. Accordingly, said surrenderor is Team Leader of Team Abe, Squad Primera, Front 18, SMRC .",,,,,,,,"Said surrenderor was brought to Banay-banay Municipal Police Station for blotter. Afterwhich, he was brought to Banay-banay Municipal Health Center for physical and medical check-up."
