Journal Code,Unified Command,Region,Province,Type of Engagement,Reference,Report RN,Date,Summary Report,Enemy Side,Government Side,Civilian Side,Firearms Gained,Firearms Losses,Items Recovered / Loss,Other Details,Action Taken
EMC06157,EASTMINCOM ,REGION12,MAGUINDANAO ,STRAFING,6ID ,6DTOC-2206-373-12 ,22 Jun 2012,"Progress Report from Journal Nr. EMC06147 dtd 6/22/2012On 220930 Jun 2012, Progress Report to re strafing On or about  211400H June 12, several members of the BIFM led by a certain Abu Samaya and AKA Samuel proceeded at the vicinity BIFM outpost at vicinity 51NXH 542625 Brgy Maitumaig, Datu Unsay, Maguindanao  purposely to conduct their own investigation regarding the said incident. Likewise, information received by 1st Mech Bde disclosed that one (1) unidentified BIFM member was killed in the said incident at the vicinity of their outpost at vicinity 51NXH 542625 by the unknown perpetrators/s. As of  1530H, sporadic fires from the BIFM have ended and the only casualty was the BIFM member. ",,,,,,,,"Troops of 45IB, 5ID PA together with the CAAs deployed thereat and the MBO Team under 1LT PEÑERA are still conducting perimeter defense and conducting regarding the said incident while Intelligence operatives are still monitoring the situation. Progress Report to follow.            "
EMC06176,EASTMINCOM ,REGION 11,DAVAO DEL SUR ,ENCOUNTER,10ID ,10ID3-TOC-2506-204-12 ,25 Jun 2012,"On 251230 Jun 2012, A squad of ""B"" Coy, 27IB led by Sgt Kumlail while on patrol encountered more or less 5 armed men believed to be members of Daguil Capion Bandit group at vicinity So Gumulin, Brgy Kimlawis, Kiblawan, DDS. Other Details:",,,,,,,"Fire fight lasted for about 10 minutes, after which the enemy withdrew towards western direction from encounter site./Result: Negative casualty on government side while undetermined casualty on enemy side./ ","A squad of B/27IB led by Sgt Castillo proceeded to the encounter site to reinforce the engaged troops, while the Squad of B/27IB led by Sgt Kumlail conducted pursuit operations in the area."
EMC06178,EASTMINCOM ,XI,COMVAL VALLEY PROV ,SURRENDER,10ID ,10ID3-TOC-2506-206-12 ,25 Jun 2012,"On 251300 Jun 2012, A certain Erick Taglocop Y Gabiola @ TOTO (PSRL), member of team Baking, Primera Sqd, SDG, F33, SMRC voluntarily turned himself without firearms to PDT, A/25IB under 1LT BATCHAR presently conducting PDOP at So Bagtok, Brgy San Vicente, Montevista, CVP. ",,,,,,,"Accordingly, @TOTO is 30 years old, single and a resident of So Bagtok, Brgy San Vicente, Montevista, Compostela Valley Province. He joined NPA under @ HIKER sometimes March 2011 and went on laid-low after three (3) months of stay. He decided to return back into the mainstream of society on 19 Mar 2012 due to his illness (asthma) incurred at the party last 02 Apr 2012.","The subject was brought about to H25IB at Camp Kalaw, Monkayo, Compostela Valley Province for interview."
EMC06211,EASTMINCOM ,REGION12,SULTAN KUDARAT ,HARASSMENT,6ID ,6DTOC-2805-383-2012 ,28 Jun 2012,"On 280900 Jun 2012, on 28 0900H Jun 12,trps/B(-)/46IB/8ID who were on defensive posn in Sitio Tika-Tika, Brgy Tacupis, SNA, SulKud was harassed by undet nr of ALG led by @ Ewig. Neg cas reported. Prior to the incident an info was received that on 27 0900H Jun 12, undet nr of ALG led by @ Ewig were harboring 300 mtrs fm Brgy Baluan, Palimbang, SulKud. The ALG was planning to conduct atrocities targeting civilian communities thereat.Action Taken:",,,,,,,,"After receiving the info troops of 2Pltn/B/46IB immediately prepositioned at Basag Detachment, Brgy Basag, SNA, SulKud which is adjacent to Brgy Baluan to assess the situation. Coordination has been made w/ MBLT-7/1MBde & w/ 1MBde in order to properly address the situation. At about 1630H same day, additional 43 troops fm B/46IB proceeded in Brgy Basag to augment troops thereat while Intel Pltn/46IB & 16MICO continuously gather info re the situation. CO, 46IB w/ additional troops are preparing to move in SNA to assess & supervise the situation thereat. Prog asob."
18050,WESTMINCOM ,REGION IX,ZAMBOANGA DEL NORTE ,CONFISCATION,WESTMINCOM ,1DC-0806-3365-2012 ,08 Jun 2012,"On 070830 Jun 2012, Lawless elements of Sibuco under a certain Majid Ibrahim @ Cmdr Turbo with twenty (20) followers confiscated five (5) water pump engines and other personal belongings from the small mining operators  at Sitio Rio Claro, Sibutad, Brgy Curuan, ZC. According to the relatives of small miners, eleven (11) male were taken by the lawless group to carry the confiscated mining equipment. Moreover, the confiscation of equipment was perpetrated by the LLEs due to contamination of the river in the area by the chemicals used by the miners. The civilians were released afterwards and the populace of Sitio Rio evacuated to Sibutad out of fear for another raid. Items Recovered / Loss: ",,,,,,Confiscated/5 - Water pumps,a. The mining area is about four (4) hrs walk from Sibutad to Brgy Curuan.b. Majid Ibrahim @ Turbo is not a member of MILF,"a. One (1) team from Hill 105 Det Curuan Zamboanga City under Msg Des proceeded to Sibutad to verify and report the incident. The team arrived  at KM 18, Curuan at 0930H, secured the area. and interviewed the civilians while waiting for the troops of 1LT GUADILLA PA.b. Ooa 07945 June 2012, one (1) squad of 14DRC under 1LT GUADILLA PA onboard KM450 proceeded to Sibutad to augment and lead the pursuit operation  and still thereat."
18058,WESTMINCOM ,ARMM,SULU ,AMBUSH,WESTMINCOM ,wmc-1406-01 ,14 Jun 2012,"On 131800 Jun 2012, Cpl Hamsali A Musa 850303 PN(M) and Cpl Dennis L Sanchez 865177 PN(M) both assigned at Intel Section of MBLT11 were ambushed by unidentified perpetrators using HPFAs while onboard blue Honda Wave 100cc at Brgy Gulangan, Maimbung, Jolo, Sulu. The incident resulted to the instantaneous death of the victims.Government Side:",,KIA/Cpl Hamsali A Musa 850303 PN(M)/Cpl Dennis L Sanchez 865177 PN(M),,,,,"a. Prior to the incident, the duo went to the said place, to service their Action Agent (AA) but were ambushed on their way back to Busbus, Jolo, Sulub. OOA 131900H Jun 12, PNP Maimbung picked-up the cadavers of the victims.","Personnel of JTF Sulu and 3MBDE were sent to confirm the report. The cadavers of the victims were picked-up by elements of MBLT11 and 3MBDE and were brought to Trauma Hospital, KHTB for proper disposition."
18072,WESTMINCOM ,REGION IX,ZAMBOANGA DEL SUR ,FIREFIGHT,WESTMINCOM ,WMC-1806-01 ,18 Jun 2012,"On 171215 Jun 2012, combined elements of 55th SAC-5th SAB, SAF-Seaborne Coy, RPSB9 and RID9 were engaged in a firefight at vic So Tambak, Sacol Island, Zamboanga City, while serving Warrant of Arrest to a certain KFRG leader Wahid Pingil for the crime of kidnapping, serious illegal detention and murder issued by RTC in Zamboanga City.Enemy Side:",Killed/KFRG Wahid Pingli ,,,Recovered/1 - M16 rifle (sn: 108871)/1 - Grenade launcher (sn: still being determined),,Recovered/4 - M16 long magazines w/ammos/1 - Nokia Cell phone/1 - Medical kit/ - Personal belonging/ - Subversive Documents,,"The cadaver of eahid Pingli was brought to Regional Crime Laboratory Office IX for proper disposition. At about 2100H same day, the cadaver of said personality was turned-over to Mrs Sauna Jamma y Sudagal, wife of Wahid Pingli and was witnessed by PCI Danilo Enero Tendero and SPO1 Jorge Camins."
18087,WESTMINCOM ,REGION IX,BASILAN ,ENCOUNTER,WESTMINCOM ,WMC-2206-02 ,22 Jun 2012,"On 221130 Jun 2012, OOA 221130H June 2012, two (2) SCAAs from TARBIDC Det of 20SFC, 4SFBn while conducting security patrol encountered unidentified  number of fully armed men along the highway of So. Along-Along, Bgy Cabengbeng, Sumisip, BP. Firefight lasted for five (5) minutes then the enemy withdrew towards unknown direction. Sporadic shots are still being monitored as of this report.     result: Negative casualty on government side and enemy side undet.  Other Details:",,,,,,,"a. The incident is allegedly a retaliation by the family of Mansul Aslalul who was caught illegally tapping of Rubber by the SCAAs of TARBIDC OOA 211030H June 2012 and was subsequently turned over to the Isabela City Police.b. Reports have been received by 20SFC, 4SFBn that the family members of the aforementioned suspect would conduct atrocity and ambuscade to SCAAs and personnel of TARBISC. Progress report to follow.",
18097,WESTMINCOM ,REGION IX,BASILAN ,SHOOTING,WESTMINCOM ,WMC-2506-01 ,25 Jun 2012,"On 221100 Jun 2012, 221100H June 2012, MSg Elesio M Agoo 772478 (MI) PA, NCOIC, FS907, 9ISU, ISG, PA was killed during a personal meeting at a bunk house of Mangal Agrarian Reform Beneficiaries Development Cooperative (MARBEDCO), along Basilan circumferential road at Brgy Limbo-Kandis, Sumisip, Basilan Province. Said operative left FS907 station at around 0700H same day and proceeded towards Brgy Mangal, Sumisip, Basilan Province to conduct a scheduled spotting thereat. Accordingly, he will meet Alex Handang, the Manager of MARBEDCO at said area for a possible endorsement. Further, said operative is also scheduled to meet a certain @ Kapitoy ( a former PAA  he handled) at said area. Allegedly, while on personal meeting, @ Kapitoy shot to death said operative. The perpetrator taken away from the victim the following: Honda XRM motorcycle and service firearm (Cal .45 pistol, Colt SN: 1611873). Action Taken:",,,,,,,,Intel operatives in the area were tasked to monitor/track down the perpetrator for possible apprehension while the cadaver of the victim was recovered by the elements of 20th SFC and was brought to Isabela City for funeral service and proper disposition.
18103,WESTMINCOM ,REGION IX,ZAMBOANGA SIBUGAY ,ENCOUNTER,WESTMINCOM ,WMC-2506-04 ,25 Jun 2012,"On 251130 Jun 2012, one (1) team of Tungawan PNP under PO3 Alonto A Mutie PNP together with one (1) sqd of Langon Det led by Cpl Tammy C Mancia PA, while invesigating/recovering the dead body of a ceratin Mr Jovito Minque were fired upon at So Miracol, Brgy Langon, Tungawan, ZSP by armed men believed to be the group of Munio Aukasa @ Banggi and Elyong Ayob @ Botih, both LLEs operatiing in the area. Firefight lasted for five (5) minutes after which the enemy withdrew towards unknown directions. Troops were able to recover the cadaver of the victim and turned it over to his family for proper disposition. Negative casualty on the government side while undertermined on the enemy side.Action Taken:",,,,,,,,"Ooa 251200H Jun 2012, one (1) sec under CPT SIRJAN J UG (INF) PA, CO, DCoy, 18IB reinforced the engaged troops and returned station at about 1500H smae day with no unforward incident."
18052,NOLCOM ,CAR,MOUNTAIN PROVINCE ,ENCOUNTER,NOLCOM ,0817-10-06-12 ,10 Jun 2012,"On 101030 Jun 2012, ACoy(-) under 1LT VESANDE PA while conducting combat operations at vic  Brgy Alab, Bontoc, Mountain Province encountered the elements of West Chico Line Tm 1 of KLG MARCO.Action Taken:",,,,,,,,"CCoy(-) under 2LT TINIO, Scout Pltn and two (2) armored vehicle were alerted to conduct blocking operations at probable enemy withdrawal routes."
18060,NOLCOM ,CAR,KALINGA ,ENCOUNTER,NOLCOM ,Cn-14-06-12 ,14 Jun 2012,"On 140430 Jun 2012, 1/C/21IB under 1LT JESSIELITO C ALCANTARA PA  encountered mOL seven (7) FALT'S under unknown ledaer while conducting combat operation at vic  Brgy Dao-Angan, Balbalan, Kalinga. Firefight lasted foe almost thirty (30) minutes. Afterwhich the enemy withdrew towards North East direction. No reported casualty on both sides.Action Taken:",,,,,,,,Platoon of Charlie Coy under 1LT JESSIELITO C ALCANTARA PA still scouring the vic of the encounter site.
18069,NOLCOM ,REGION VIII,NORTHERN SAMAR ,ENCOUNTER,8ID ,8D3-Opn-  701 -1706-12    ,17 Jun 2012,"On 171357 Jun 2012, Combined troops of C/63IB and B/52IB (OPCON to 63IB) composed of one (1) EP and 16 CAA led by Pfc Lapitan PA of Geparayan CAA PB stationed at Brgy Geparayan, Silvino Lobos, NSamar, encountered MOL 30 CTs at vic 51PYP066630 approximately 700 mts east from the said detachment. Said encounter lasted for about one and a half hour, after which the enemy withdrew toward SE direction carrying with them their casualties. Enemy Side:",Killed/CNN Unindentified  ,,,,,Recovered/4 - Landmines/6 - Backpacks with assorted belongings/6 - Rolls electrical wire 30 mtrs each/1 - ICOM/1 - Binocular with battery/1 - Mag AK47 with ammo/1 - Mag M14 with ammo/100 - rds M60 ammo with link/16 - pcs Carbine ammo/3 - Civilian bags/2 - Simcards/2 - Identification Cards with picture/1 - Community Tax Certificate,,"Troops of C/63IB under 2LT CHING jumped off from Pob. Silvino Lobos at about 1630H same day to conduct reinforcement to the engaged troops, while troops of B/63IB under 2LT FLORES PA, PDT at Brgy Taylor, Las Navas were instructed to conduct blocking at VGL 06-10, HGL 59-61."
18070,NOLCOM ,REGION II,CAGAYAN ,ENCOUNTER,NOLCOM ,0854-17-06-12 ,18 Jun 2012,"On 171340 Jun 2012, One (1) section of 17IB under 1LT BALAJADIA, while on strike operations at vic Brgy Cabatacan, Lasam, Cagayan encountered undet nr of NPAs believed to be members of SPP Cagayan under unk leader. Firefight lasted for almost 30 minutes.Items Recovered / Loss: ",,,,,,Recovered/1 - Improvised M79/1 - IED w/ detonating chord/1 - Bandoler w/ two(2) mag of M16/ - Assorted Medical Supplies/ - Subversive Documents/ - Personal Belongings,,Conducted pursuit operations
18102,NOLCOM ,REGION III,ZAMBALES ,DISCOVERY OF ENEMY CAMP,7ID ,7DTOC-25-06-12- 0120  ,25 Jun 2012,"On 251600 Jun 2012, One (1) Platoon (-) minus under 2LT RIC IVAN C JOVEN (INF) PA of CCoy, 24IB while clearing/scouring VGL 78-81 and HGL 18-22, said troops discovered enemy encampment at So Dampay, Brgy Salaza, Palauig, Zambales.Items Recovered / Loss: ",,,,,,Recovered/10 - Lona tent/1 - Bota and T-shirts,,Said troops Still scouring/clearing the area.
18112,NOLCOM ,REGION III,ZAMBALES ,ENCOUNTER,7ID ,&DTOC-30-06-12-0123 ,30 Jun 2012,"On 300535 Jun 2012, one (1) platoon minus (-) of C/24IB under 1LT ALFIE L ALONZO (INF) PA and One (1) platoon minus (-) of Recon, 24IB under 2LT RIC IVAN C JOVEN (INF) PA while conducting combat operation at vicinity So Bihawo, Brgy Villar, Botolan, Zambales encountered MOL twelve (12) armed elements of the CNN under unknown leader. The CNN are responsible for extortion and collecting food stuff in the area. The firefight lasted for 20 minutes. No casualty on the government side. Enemy Side:",Captured/CNN Four (4) including the wounded /Killed/CNN (BC) Body Count  /Wounded/CNN One (1)  ,,,Recovered/2 - M16 rifle (sn: still being determined)/2 - M4 rifle (sn: still being determined)/1 - Improvised shotgun (sn: still being determined)/1 - Rifle Grenade (sn: still being determined),,Recovered/1 - Granade/1 - M14 Bandoleer/1 - Bagpack/1 - Subversive documents/1 - Sack of rice,"The successful conduct of combat operation was the result of the information coming from an Informant regarding the presence of armed CTs conducting extortion at So Bihawo, Brgy Villar, Botolan, Zambales and was developed by the Intel personnel. ","a. Ooa 300730 June 2011, LTC MICHAEL G SAMSON INF (GSC) PA, Bn Cmdr, 24IB together with 1LT WILSON H USMAN JR (MI) PA, Bn S2 with security escorts onboard military vehicle with pers from Botolan PNP under PSINSP JOAN S SIBAYAN, COP, proceeded to the encounter site to inspect and assess the situation. b. At about 0830H of same day, the wounded enemy was given first aid while waiting for the vehicle for evacuation. The captured persons will be turned over to the PNP for psycho social processing. SOCO team of Zambales PNP is on their way to the encounter site for investigation."
18116,NOLCOM ,REGION II,NUEVA VIZCAYA ,ENCOUNTER,NOLCOM ,CN-0838 ,30 Jun 2012,"On 291730 Jun 2012, one (1) sec led by LT ADVINCULA of B/81IB while conducting OP at vic Brgy Talbek, Dupax Del Sur, Nueva Viscaya encountered MOL 7 NPAs under unknown leader which resulted to the recovery of ONE (1) M16 Rifle (Colt), binocular and other subversive doc. OOA 300800H June 12, one sec led by LT AGAN PA commanding officer of BCoy, conducted search and clearing opn at Brgy Gen Luna, Carranglan, NE together with one (1) section of LT ADVINCULA (INF) PA and recovered one M14 Rifle (Winchester). Firearms Gains:",,,,Recovered 1 - M14 rifle  (sn: 174859) 1 - M16 rifle (sn: 907434),,,,
18016,SOLCOM ,REGION V,ALBAY ,SHOOTING,SOLCOM ,SLCOC-3105-497-12 ,01 Jun 2012,"On 310600 May 2012, A certain CAA Ignacio Daep Jr @ CARPO based at San Francisco, Legaspi Albay was shot to death by undetermined NR of NPA in Brgy Pawa, Manito, Albay. Accordingly, the victim was attending Mr & Mrs benefit dance at said barangay when shot by undet number of NPA hitting him at his back which caused his instantaneous death.Government Side:",,CAA Ignacio Daep Jr  PA,,,,,,Investigation is being conducted by PNP in the area.
18047,SOLCOM ,REGION V,CATANDUANES ,ENCOUNTER,SOLCOM ,SLCOC-0906-525-12 ,09 Jun 2012,"On 081700 Jun 2012, One (1) sqd of SWG, 83IB, 9ID, PA led by Pfc Lorenzo PA while conducting combat operation at vic Brgy Dugui, San Isidro, Virac, Catanduanes encountered undet nr of NPAs. Firefight lasted for about ten (10) min afterwhich the enemy withdrew towards different directions. Enemy Side:",Killed/CNN   ,,,Recovered/1 - Cal .45 pistol (sn: still being determined),,,,Troops are conducting pursuit /scouring operations.
18051,SOLCOM ,REGION V,ALBAY ,APPREHENSION,SOLCOM ,SLCOC-0906-526-12 ,09 Jun 2012,"On 091600 Jun 2012, one squad of CAA fm Bonga CAA, Det, Ligao City led by Sgt Estimata (Inf) PA, after providing security to the 2IB, 9ID, PA Barangayan Dialogue/Pulong-Pulong under Ex-O 2IB, 9ID, PA in Brgy Ranao-Ranao, Ligao City and while at vic Brgy Tastas, Ligao City on their way back to Bonga CAA Det saw and identified a certain @RENAN, a CT regular armed with Cal .45 Pistol. Said CT tried to run away but the troops  chased him and caught him with his Cal .45 Pistol.Enemy Side:",Apprehended/CNN   @RENAN,,,Recovered/1 - Cal .45 pistol (sn: 0121668-04),,,,"Said CT was initially brought to H2IB, 9ID, PA for custodial debriefing incoordination with Ligao MPS"
