Journal Code,Unified Command,Region,Province,Type of Engagement,Reference,Report RN,Date,Summary Report,Enemy Side,Government Side,Civilian Side,Firearms Gained,Firearms Losses,Items Recovered / Loss,Other Details,Action Taken
19203,WESTMINCOM ,REGION IX,ZAMBOANGA DEL SUR ,ABDUCTION,1ID ,1ID-OPN 0811-6215-2012 ,08 Nov 2012,"On 080900 Nov 2012, four (4) fishermen were abducted by an armed group led  by AMIe Andi and @ Cmdr Boboy at vicinity of Brgy Bayolan, Lapuyn, ZDS. Civilian Side:",,,Abducted  Jose Candilansa  3 other fishermen (names still being determined),,,,Accordingly the victims were brought to Lapuyan area an the abductors demanded twenty thousand pesos as payment for their release.,"Ooa 071800 Nov 12, the victims provided Php3000.00 and were subsequently released by their abductors at Brgy Linok, Madalum, Lapuyan, ZDS."
19205,WESTMINCOM ,REGION IX,ZAMBOANGA DEL SUR ,APPREHENSION,1ID ,1DC-0811-6221-2012 ,08 Nov 2012,"On 081400 Nov 2012, combined elements of 1MIB, 53IB, MPS Tukuran and Pagadian City led by P/SI OSCAR BUENAOBRA while on law enforcement operation and serving warrant of arrest to notorious KFRG and LLE ledaer Amie Andih and his cohorts at their safehouse at Upper Bayao, tukuran, ZDS captured two (2) of his followers. Enemy Side:",Apprehended  Montasser  Mangoda Totongan  Rachmodin Vel Andih Den,,,,,,,The two captives are presently undergoing joint PNP-AFP custodial prior turn-over to proper authorities.
19206,WESTMINCOM ,ARMM,BASILAN ,APPREHENSION,1ID ,1DC 0911 –       -2012 ,09 Nov 2012,"On 081810 Nov 2012, joint elements of Bravo Company of 32IB led by 1LT GALORIO, Commanding Officer; Lamitan City Police Station led by PI TIO, DCOP of LCPS and 53rd PNP SAC led by PSI SAIDAINI, Company Commander while conducting interdiction operation in Lamitan City Proper, BP due to an earlier intelligence report for possible  abduction/kidnapping of prominent persons in the city, perpetrated by the ASG-UTG, intercepted and caught on the act a certain Patik SAMSON in possession of one (1) caliber 45 together with two (2) companion.Enemy Side:",Apprehended  Patik  Samson   Jimboy Sahabat  MANDUL   Hamid  DAMAIN ,,,Recovered 1 - Cal.45 (sn: 296475 ),,Serviceable 1 - Magazine for Cal.45 6 - Ammunitions for Cal.45 1 - Suppressor/Silencer,,The suspects were under the custody of Lamitan City Police Station for proper disposition and filling of appropriate charges. 
19161,NOLCOM ,REGION I,ILOCOS NORTE ,SHOOTING,7ID ,7DTOC-31-10-12-0184  ,31 Oct 2012,"On 301940 Oct 2012, One (1) section of Alfa Coy, 81IB, 7ID, PA headed by 1LT PAQUERA (FA) PA CO, Alfa Coy together with personnel of PNP Currimao, Ilocos Norte led by PSI Retotar, COP while conducting joint strike operation, received a report of unidentified armed men at vicinity Brgy Cabuhusan, Currimao, Ilocos Norte. While approaching at said barangay to confirm the veracity of said information, the troops sighted six (6) armed men. Enemy Side:",Apprehended  names still being determined  ,,killed  Carlos  Magbulos ,Recovered 1 - CAl 45  (sn: SN still being determined),,,,
19165,NOLCOM ,REGION I,ILOCOS NORTE ,SHOOTING,NOLCOM ,CN-1446-01-11-12 ,01 Nov 2012,"Progress Report from Journal Nr. 19161 dtd 11/1/2012On 301940 Oct 2012, The incident transpired at Brgy Cabuusab, Currimao, Ilocos Norte wherein a certain Carlo Magbulos y Cacuyong a resident of Brgy Gulpeng Pinili, Ilocos Norte and a Rebel Returnee (NPA) for almost two (2) years was shot to death during the encounter.",,,,Recovered 1 - Cal.45 M1911 US ARMY (sn: 112474),,1 - Cellphone Serviceable 1 - Magazine for Cal.45 8 - Cal.45 ammunitions,"The comrades of the victim identified as JOJO GRANDE, ROMEO FERNANDEZ, ARTEMIO GRANDE JR, STALEN SALUDES and JENNIFER SALUDES all resident of Brgy Gulpeng Pinili, Ilocos Norte and Rosita Nino were brought to PNP station for proper documentation and investigation.","The cadaver of the victim was brought to Macabiog Funeral Homes while a certain Ronald Grande was rushed to the Mariano Marcos Hospital in Batac City, Ilocos Norte for medical treatment."
19173,NOLCOM ,REGION II,ISABELA ,DISCOVERY OF ENEMY CAMP,NOLCOM ,NLCOC-1453-03-11-12 ,03 Nov 2012,"On 021100 Nov 2012, OOA 021700H Nov 12, 3 platoons from 51DRC under 1LT CAVANAS PA while scouring  OBJ 12 discovered a thre (3) months abandoned enemy satellite camp with structures at vicinity brgy Disulap, San Mariano, Isablea. The troops also recovered 25 kgs rice while scouring the said camp. On 021100H Nov 12,  two (2) platoons minus from HHC and BCoy, 86IB under 1LT MARQUEZ and 2LT LAVAREZ while scouring their objective, discovered and abandoned enemy camp at vicinity 51QVU 144781, Brgy Villa Robles, Palanan, Isabela.  Said camp is composed of fourteen (14) caves that can accommodate MOL 100 persons and was covered with thick vegetation. On 030600H Nov 12, while  scouring the vicinity of said camp, the troops discovered  a freshly  abandoned enemy camp at vicinity 51QVU 154754 composed of MOL 30 newly constructed huts (kubo-kubo) with an estimated land area of 100 meters with kitchen, potable water source and satellite/cell phone signal. Said troops still scouring the area. Action Taken:",,,,,,,,Said encampments were preserved by the operating troops for future conduct of combat operation. Said troop still scouring the area.
19174,NOLCOM ,REGION II,ISABELA ,ENCOUNTER,NOLCOM ,NLCOC-1453-03-11-12 ,03 Nov 2012,"On 031300 Nov 2012, Section (-) from 51DRC under 2LT HIBALER PA while scouring the main enemy camp encountered two (2) NPAs at vicinity brgy Disulap, San Mariano, Isabela. Firefight lasted for about five (5) minutes. Afterwhich, the enemy withdrew towards East direction. No reported casualty on both sides. Action Taken:",,,,,,,,"Pltn (-) under 1LT CAVANAS PA conducted blocking position at vicinity  51QVU 152750 , pltn (-) under 2LT DALIT PA established blocking position at vicinity 51QVU 152750 while operating troops of 68IB under 1LT MARQUEZ PA and 2LT LAVAPIEZ are directed to established blocking position at VGL 17-19 and HGL 75-77."
19182,NOLCOM ,CAR,APAYAO ,RECOVERY,NOLCOM ,CN-1465-04-11-12 ,05 Nov 2012,"On 051230 Nov 2012, two (2) platoons of CCoy, 21IB led by 1LT ALATRACA PA recovered war materials used by the NPA for their encampment and transportation in a abandoned Nipa Hut at Brgy Aurora, Pudtol, Apayao. Said Nipa Hut was located MOL 1KM from the discovered enemy encampment last 041200 Nov 12 and it was allegedly owned by Mr Torin Sabaway, a former NPA member.Action Taken:",,,,,,,,Operating troops are still searching the adjacent vicinities of the abandoned Nipa Hut.
19204,NOLCOM ,REGION II,ISABELA ,ENCOUNTER,NOLCOM ,CN-1480-08-1-12 ,08 Nov 2012,"On 081400 Nov 2012, three (3) Platoons of 51DRC under 1LT CAVANAS, 2LT HIBALER and 2LT DALIT encountered MOL twenty (20) NPAs while clearing the areas at vicinity Brgy San Jose, San Mariano, Isabela. Firefight lasted for almost 40 minutes. No reported casualty on both sides.Action Taken:",,,,,,,,Troops continued om clearing operation in the area.
19181,SOLCOM ,REGION III,BULACAN ,ENCOUNTER,SOLCOM ,SLCOC- 0611 -  911 -12  ,06 Nov 2012,"On 051700 Nov 2012, one (1) pltn of C/16IB under LT BAGBAG PA and one pltn of 23DRC, 2DRB(P) under LT TACARDON PA while conducting combat operations thru 16IB FRAG-O 01 to OPORD 14-12 CN: “Paglilitis” dtd 282200 Oct 12 encounter MOL ten (10) NPAs at So Inuman, San Mateo Norzagaray, Bulacan. Firefight lasted fifteen (15) minutes afterwhich the enemy withdrew towards north west direction.Firearms Gains:",,,,Recovered 1 - Cal.45 Remington (sn: 213770),,,,a. Engaged troops still scouring in the area. b. All troops in the area are alerted. c. Pltn under LT DELMUNDO PA and pltn under LT MAHINAY PA to clear VGL 11-12 HGL 44-49. d. Pltn led by Cpl Lascuna PA and pltn led by Sgt Timajo PA are on ambush position at GS 1143.
19191,SOLCOM ,RGION V,SORSOGON ,ENCOUNTER,SOLCOM ,SLCOC-0711-918-12 ,07 Nov 2012,"On 070530 Nov 2012, one (1) platoon (-) fm A/Coy, 31IB, 9ID, PA composed of one(1) Officer and twenty five (25) EP  under 2LT MAC ROJIE C FLAUTA (INF) PA encountered MOL twenty (20) NPAs  believed to members of Larangan 1, FC 79 KOMPROB Sorsogon at vic So Marinas, Brgy Boton, Casiguran, Sorsogon 51P XQ  158278. Firefight lasted for about twenty (20) minutes afterwhicn, enemy withdrew towards Northwest Direction.Items Recovered / Loss: ",,,,,," - Enemy documents w/ high intel value including five(5) pcs manila paper size, sketches/maps depicting Seviceable 3 - IEDs Mol 2kg each  - fifty (50) meters electrical wire 1 - firing device w/ 2 double AA batteries 1 - ICOM  IC-V8 5 - backpacks containing NPA personal belongings 2 - CDs  - - Assorted medicines Unserviceable  - - One hundred five (105) empty shells for M16 rifle","One (1) civilian resident who happened to be present in the encounter site named Richard Bigaso, 23 yrs old, res of Km 14, Brgy Palayan, Sorsogon City was slightly injured at his right toe due to sharp object. Said civilian was immediately given first aid treatment by the troops. Also one(1) civilian named Raffy Jitomo, 35 yrs old, res of Purok 5, Brgy Casili, Gubat, Sorsogon claiming that he was wounded at his back by a bullet while at his res but his res is located mol 1.5 Kms away from the encounter site and beyond maximum effective range of an M16/M14 rifles. Investigation is being conducted by PNP and AFP to determine the veracity of the claim.","One (1) Officer and twenty five (25) EP under 1LT ABDUL HAMID M SALIK (QMS) PA continue conducting blocking in the area. One(1) section(-) from Recon platoon, HHSC, 31IB led by Cpl Nino N Magno (Inf) PA continue blocking in the vic of Brgy Casay, Casiguran, and Brgy Bentuco, Gubat area, all of Sorsogon. One(1) section from HHSC under 2LT BUBULI PA continue conducting checkpoint at vic 51P XQ 135295, Brgy Boton, Casiguran, Sorsogon and vic 51P XQ 143312, Brgy Abuyog, Sorsogon. OOA 070600H Nov 12, personnel fm A/Coy, 31IB led by Sgt Mangaliman PA together with Brgy Tanod of Brgy Casili, Gubat, Sorsogon assisted the transportation/evacuation of the alleged wounded (Raffy Jitomo) at  St Peter and Paul Hospital, Brgy Balugo, Sorsogon City for proper medication and treatment.  OOA 070720 Nov 12. CPT SANTANDER PA together with the COLT ALFA proceeded to the encounter site to assess the situation in the area. At about 070900H Nov 12, PNP personnel of Casiguran MPS under S/INSP RED PNP was dispatched to the encounter site for scene investigation."
19193,SOLCOM ,REGION V,ALBAY ,INDISCRIMINATE FIRING,SOLCOM ,SLCOC-0711-916-12 ,07 Nov 2012,"On 061620 Nov 2012, the Bayanihan Squad led by Cpl Gepoleo (Inf) PA while conducting dialogue with the residents of Brgy Bololo, Guinobatan, Albay re reorganization of Brgy Defense System (BDS), indiscriminately fired by MOL two (2) NPA members from a distance to disrupt the said dialogue. The security elements deployed at the high grounds returned fire at the enemy position after which the NPA withdrew towards So Tagbak of said Barangay. The dialogue which was attended by more than 150 residents was pushed through and the said dialogue was achieved.Action Taken:",,,,,,,,"One (1) squad led by Sgt Dimaano (INf) PA conducted blocking/clearing operations at vicinity Brgy Batbat, Guinobatan, Albay. Likewise, said incident was relayed to all Bayanihan squads in the area."
19196,SOLCOM ,REGION 3,BULACAN ,ENCOUNTER,SOLCOM ,SLCOC-0711-920-12 ,07 Nov 2012,"On 071200 Nov 2012, On 071200H Nov 2012, one (1) platoon from 23DRC, 2DRB(P) (OPCON to 16IB) under LT TACARDON PA encountered undetermined number of NPAs believed to be members of KLG 53 CN: “HEAD AND SHOULDER” while conducting combat operations at vicinity Sitio Inuman, San Mateo, Norsagaray, Bulacan. Government Side:",,KIA Pfc Clifford Lamer 880693 PA WIA Pfc Dennis Romero 873329 PA,,,,,,"a. Immediately, 2ID, PA convened alternate Battle Staff to assist the engaged troops. b. 2ID, PA alerted the K9 team for possible insertion in the area. c. OOA 071403H Nov 12, two (2) UH-1H helis from VAB, Pasay City departed to Sitio Inuman, Brgy San Mateo, Norsagaray, Bulacan and arrived at about 1445H same day and immediately CASEVAC the said WIAs to AFPMC, Quezon City."
19199,SOLCOM ,REGION V,SORSOGON ,ENCOUNTER,SOLCOM ,SLCOC-0711-922-12 ,07 Nov 2012,"Progress Report from Journal Nr. 19191 dtd 11/8/2012 On 070530 Nov 2012, One Platoon (-) from ACoy, 31IB PA under 2LT FLAUTA PA encountered MOL 20 NPAs believed to be members of Larangan 1, FC 79 KOMPROB Sorsogon at vicinity Sitio Marinas, Brgy Boton, Casiguran, Sorsogon. Firefight lasted for about 20 minutes. Afetrwhich the enemy withdrew towards Northwest direction.",,,Wounded Mr Raffy Jitomo Mr Richard Bigaso,,,"1 - firing device with 2 AA batteries 1 - ICOM IC-V8 5 - Backpacks containing NPAs belonging 105 - empty shells for 5.56mm ctg 2 - CD  - Assorted medicines  - Enemy documents with high intel value 5 - Maps, manila paper size, sketches/maps depicting their planned tactical offensive in Bn AO 2 klgs each 3 - IED 50 meters 1 - electrical wire","One (1) civilian who happened to be present in the encounter site named Richard Bagaso 23 yrs old,  res of Km 14, Brgy Palayan, Sorsogon City was slightly injured at his right toe due to sharp object. Said civilian was immediately given first aid treatment by the troops. Also one (1) civilian named Raffy Jitomo, 35 yrs old, res of Purok 5, Brgy Casili, Gubat , Sorsogon claiming that hew was wounded at his back by a bullet while at his  res but his res is located MOL 1.5 Kms away from the encounter site and beyond maximum effective range  of an M16/M14 rifles. Investigation is being conducted by the PNP and AFP to determined the veracity of the claim.","1-Officer and 25-EP under 1LT SALIK PA continue conducting blocking in the area. 1-section (-) from RECON Platoon, HHSC, 31IB led by Cpl Magno PA continue blocking in the vicinity of Brgy Casay, Casiguran, and Brgy Bentuco, Gubat area, all of Sorsogon. 1-section from HHSC under 2LT BUBULI PA continue conducting checkpoint at vicinity Brgy Boton, Casiguran, Sorsogon and vicinity Brgy Abuyog Sorsogon. OOA 070600H Nov 12, personnel from ACoy, 31IB led by Sgt Mangaliman PA together with Brgy Tanod of Brgy Casili, Gubat, Sorsogon assisted the transport/evacuation of the alleged wounded (Raffy Jitomo) at st Peter Paul Hospital, Brgy Balugo, Sorsogon CIty for proper medication and treatment. OOA 070720H Nov 12, CPT SANTANDER PA together with the COLT ALFA proceeded to the encounter site to asses the situation in the area. At about 070900H Nov 12, PNP personnel of Casiguran MPS under S/INSP RED PNP was dispatched to the encounter site for scene investigation."
19207,SOLCOM ,REGION IV-A,QUEZON ,SURRENDER,SOLCOM ,SLCOC=1011-931-12 ,10 Nov 2012,"On 091100 Nov 2012, a certain @RV (TN: Vergilio Escieto Marquez) member of SPN ILAO Gu2-SQ-BP (CN: TROPICANA STRPC) thru the effort of PDT under Pfc Asiado PA was voluntarily surrendered to Hqs C/85IB, 2ID, PA at Brgy San Miguel Dao, Lopez, Quezon accompanied by Brgy Officials of said brgy and LGU of Lopez, Quezon.Enemy Side:",Surrendered  Vergilio Escieto Marquez @RV,,,,,,,"85IB, 2ID, PA is currently conducting custudial debriefing to @RV."
19211,SOLCOM ,REGION V,ALBAY ,HARASSMENT,SOLCOM ,SLCOC-1211-943-12 ,11 Nov 2012,"On 112310 Nov 2012, TPB of PDT, 2IB, 9ID, PA based at Cabalaon, Guinobatan, Albay was harassed by undetermined number of NPAs for about one (1) Minute. The enemy withdrew towards So Mawaswas, Brgy Batbat also of Guinobatan, Albay.Other Details:",,,,,,,"At about 120630 Nov 12, Brgy Officials of Brgy Cabalaon reported to Cabalaoan PDT, TPB that Brgy Kagawad Ely Oguis was killed/beheaded by members of NPA at Purok 6 So Palabuton of said barangay.","Troops from Cabalaoan PDT, 2IB, 9ID, PA together with Brgy officials  of Brgy Cabalaoan proceeded at the said place to recover the victim's cadaver until the arrival of PNP SOCO tm."
19239,SOLCOM ,REGION V,CAMARINES NORTE ,HARASSMENT,SOLCOM ,SLCOC-1911-955-12 ,19 Nov 2012,"On 181935 Nov 2012, Bayanihan Team 1 and security elements of 92nd CMO, 9ID, PA led by Cpl Zaragosa PA was harassed by undetermined number of NPAs while conducting Bayanihan Team activities at vicinity Purok 6, Brgy Anamea, Labo, Camarines Norte. Firefight lasted for fifteen (15) minutes afterwhich, the enemy withdrew towards southeast direction of Brgy Malatap, Labo Camarines, Norte.No reported casualty on both sides.Action Taken:",,,,,,,,Troops conducted pursuit operation in the area.
19160,CENTCOM ,REGION VI,NEGROS OCCIDENTAL ,APPREHENSION,CENTCOM ,COC-2012-479 ,30 Oct 2012,"On 301815 Oct 2012, joint elements fm 62ib & 6sab, PNP-SAF led by 2LT TACORDA PA, 2LT REONAL PA & PINSP BAYBAYAN apprehended a certain Sarah Alvarez @ Olsen (psr listed), a member of rfb & taxation, kr-n/finance & logistics officer of nnf, kr-n at the Public Market Of Cadiz City. The subject has an outstanding warrant for murder & arsonAction Taken:",,,,,,,,She was immediately turned-over to Cadiz City Police Station for proper disposition. 
19162,CENTCOM ,REGION VI,NEGROS OCCIDENTAL ,ENCOUNTER,CENTCOM ,COC-2012-481 ,31 Oct 2012,Progress Report from Journal Nr. 19157 dtd 11/1/2012Items Recovered / Loss: ,,,,,,1 Box - Medical Kit 10 - Surgical Scissors 1 pair - Gloves 3 - Knives 1 - Big round pot 5 - Hammocks 6 - Ponchos rap 2 - Casserole 11 kgs - Rice 10 - Lunch box 1 pair - Boots 2 kgs - salt 2 kgs - Sugar 4 pair - Shoes 6 pairs - Slippers 12 pcs - Utility rope 4 - Empty Containers 4 - Empty Galons 2 - Canteen water 2 - Mess Kit 3 - Bag packs 1 - Nokia N1203 w/ 2 sim pack  - Assorted personal belongings and Voluminous documents Serviceable 1 - Transistor Radio 3 - Flash Light 1 - Stethoscope,,"On 300700 Oct 12, CPT JUR C TORILLO PA, 47IB Intel Officer coordinated to the PNP SOCO for the conduct of investigation to the aforesaid cadaver. Troops of 47IB established check points; and conducted pursuit operations. "
19163,CENTCOM ,REGION VI,ILOILO ,ENCOUNTER,CENTCOM ,COC-2012-482 ,31 Oct 2012,"Progress Report from Journal Nr. 19127 dtd 11/1/2012On 270745 Oct 2012, On 301215 Oct 12, Section from B/82 led by 1LT RAMONES while conducting combat operations discovered an enemy encampment at Sitio Tablonan, Brgy Bucari, Leon, Iloilo. Said encampment has a markings of Pulang Paaralan. The camp was abandoned 2-3 months ago.",,,,,,,,"On 301430 Oct 12, 1LT QUILANG and 1LT CASTILLON of 82IB handover the IED to the personnel of EOD unit for safekeeping and proper disposal."
19164,CENTCOM ,REGION VIII,NORTHERN SAMAR ,DISCOVERY OF ENEMY CAMP,CENTCOM ,COC-2012-480 ,31 Oct 2012,"On 300950 Oct 2012, platoon (+) of HHC/63IB composed of one (1) officer and thirty two (32) EP under CAPT ALBERT N SOTELO PA while conducting combat operations, discovered an abandoned enemy camp at Brgy Lakandula, Las Navas, NSamar. Said camp can accommodate MOL thirty (30) NPA and  was abandoned one (1) week ago.Action Taken:",,,,,,,,Troops still continue scouring the area.
