Journal Code,Unified Command,Region,Province,Type of Engagement,Reference,Report RN,Date,Summary Report,Enemy Side,Government Side,Civilian Side,Firearms Gained,Firearms Losses,Items Recovered / Loss,Other Details,Action Taken
16339,EASTMINCOM ,REGION XII,COTABATO CITY ,RECOVERY OF IED,PNP NOC ,SIR 010812-02 ,08 Jan 2012,"On 081245 Jan 2012, elements of PS-2, CCPO led by PI LAPENA together with EODT-CCPO responded to the report that a fragmentation hand grenade was found in front of the residence of Brgy Kagawad, Alamin Mangasakan, located along corner Sesame St. and Datu Liwa Candao St.,  Brgy Rosary Heights  V, Cotabato City, Cotabato City. Other Details:",,,,,,,"Initial investigation disclosed that prior to the recovery of the fragmentation hand grenade, a male person on board a motorcycle passed by the aforementioned place and dropped the explosive on the road. Recovered item was place under the custody of EOD-CCPO for classification and proper investigation.",
16364,EASTMINCOM ,REGIONXI,DAVAO DEL SUR ,ARREST,PNPCOC ,SIR-011412-02 ,14 Jan 2012,"On 140100 Jan 2012, joint elements of Regional Intelligence Division (RID) 11 led by PSUPT MICHAEL JHON F DUBRIA and 4SAB, PNP SAF led by PSUPT FERNANDO ORTEGA arrested Temogen Sahipa Tuawie @COCOY, of legal age,married and native of Jolo, Sulu, by virtue of Warrant of Arrest issued by Judge Leo Jay Principe of RTC 9th Judicial Region for violation of PD as amended by RA 9516 docketed in CC#07-09-1648-3 at vic of Davao City, Davao del Sur. Said arrested person is one of the suspects in Zamboanga City Airport bombing in 2010.Enemy Side:",Arrested  Temogen Sahipa  Tuawie  @COCOY,,,,,,,"The arrested person was brought to Talomo PS-3, Davao CPO for booking, ORID for biometric documentation and Aouthern Philippine Medical Center (SPMC) for medical examination before he will be temporarily detained at Talomo PS-3, Dvao CPO for proper disposition."
16379,EASTMINCOM ,CARAGA,AGUSAN DEL SUR ,RECOVERY,"4ID, PA ",OPNS-2001-122-2012 ,20 Jan 2012,"On 190615 Jan 2012, one (1) Pltn BCoy, 75IB under 1LT ANAS PA and one (1) Pltn HHSC, 75IB under 1LT SOLIS (INF) PA while scouring at vic Boundery Cusip and Quarry 9, Rosario, Agusan del Sur recovered one (1) gallon full of super dyne explosive. Said item was brought by the troops towards BCoy, 75IB at Brgy Wasian, Rosario, Agusan del Sur for proper disposition.Items Recovered / Loss: ",,,,,,1 - Gallon of super dyne explosive,,
16435,EASTMINCOM ,ARMM,MAGUINDANAO ,RECOVERY,EASTMINCOM ,Emcoc – 2701 – 226– 12                 ,27 Jan 2012,"On 270615 Jan 2012, one (1) scout platoon of 63DRC under 1LT LOPEZ, CO, 63DRC together with one (1) platoon of 14th Mech Inf Coy under CPT MANGADLAO, CO, 14th Mech Inf Coy conducted Armor-Inf opns/patrol towards vicinity Brgy Satan-Baco (GC-51NXH-595593) both of Shariff Aguak, Maguindanao. While in the area, troops under LT LOPEZ noticed a group of armed men but said group immediately scampered to different directions after noticing the presence of our troops.Items Recovered / Loss: ",,,,,,Serviceable 1 - Modified 60mm Mortar Tube 1 - modified 60mm Mortar Tube 1 - civilian backpack (containing several coffee mugs) and one 1 - upper camouflage uniform with a name tag and MNLF patch,,
16436,EASTMINCOM ,REGION XII,COTABATO CITY ,APPREHENSION,EASTMINCOM ,Emcoc – 2701 – 225– 12                 ,29 Jan 2012,"On 271615 Jan 2012, , CHIPMAR 7 this unit apprehended a suspected illegal drug pusher IVO Washingt0n St. Manday, BgyBagua Mother, Cot. City. Apprehended person was identified as Sammy T Kamsa, 32 years old and a resident of Malagapas, Bgy RH 9 C0t. City. Confiscated from his possession was 42 sachets of suspected ""Shabu"" weighing MOL 2.05 grams. Subject was turned-over to PDEA-ARMM for proper disposition",,,,,,,,
16437,EASTMINCOM ,REGION XII,COTABATO ,NORTH COTABATO) (APPREHENSION,6ID ,6DTOC-2801-58-2012 ,28 Jan 2012,"On 281600 Jan 2012, joint elements of Mlang PNP led by P/Supt Delos Santos and Sgt Manaois of A/68IB apprehended two (2) lawless armed men namely Nasser Dalgan Saoto and Tasly Ulimpain Sanoy Sor, believed to be under Commander Gani Saligan at Purok 7, Brgy Lepaga, Mlang, North Cot. Confiscated from their possession one (1) garand rifle and several ammos of cal. 50. Said suspects were caught while withdrawing towards christian community at Purok-7, Brgy Lepaga who allegedly came from encounter at Brgy Dugong, Mlang, North Cot which also cause alarm to the community in the area. Said suspects are from SK Pendatun and are now detained at Mlang MPSEnemy Side:",Apprehended  Nasser Dalgan Saoto   Tasly Ulimpain Sanoy Sor ,,,,,,,
16438,EASTMINCOM ,ARMM,SHARIFF KABUNSUAN ,APPREHENSION,6ID ,6DTOC-2801-59-2012 ,28 Jan 2012,"On 281610 Jan 2012, a Joint Anti Kidnapping operation conducted by North Upi PNP personnel headed by P/INSP Gabudao and Intel operative of 6IB led by SSg Hilario (Inf) PA at vic Nuro Public market, North Upi, Maguindanao that resulted to the apprehension of a suspicious person identified as a certain Oyo Biwang, resident of Brgy Malagapas, Cotabato City. Enemy Side:",Apprehended  Oyo Biwang ,,,Captured 1 - Cal .45 pistol (sn: 923310),,Serviceable 1 - magazine 1 - hand grenade,"a. Said suspect was on board a Mitsubishi Lancer color blue bearing plate number NRK 360 when apprehended.  b. Based on the interrogation conducted by PNP personnel and Intel operative of 6IB disclosed that he was in the area to look for work and further admitted that he has two (2) companions, a certain Tato Buliao and Bax Omar of Talitay, Maguindanao who were able to escape towards unknown direction. The apprehended suspect was turn-over to North Upi PNP for filing of appropriate charges.",
16439,EASTMINCOM ,ARMM,MAGUINDANAO ,RECOVERY OF IED,6ID ,6DTOC-2801-61-2012 ,28 Jan 2012,"On 281600 Jan 2012, a certain Ronie C. Alejo, a resident of Brgy Rifao, NU, Maguindanao proceeded to Bn ACP, So Iking, Brgy Romongaob, SU, Maguindanao and surrendered two (2) 81mm mortar ammunitions. Further, Ronie C. Alejo admitted that he was supposed to sell the said ammunitions to MILF for their IED/Bomb making, but because of the persuasion of 1LT SAPON PA, he chose to surrender the said items to 6IB.Items Recovered / Loss: ",,,,,,Serviceable 2 - 81mm mortar ammunitions. ,,
16441,EASTMINCOM ,REGION XII,NORTH COTABATO ,APPREHENSION,6ID ,6DTOC-2801-58-2012 ,28 Jan 2012,"On 281600 Jan 2012, joint elements of Mlang PNP led by P/Supt Delos Santos and Sgt Manaois of A/68IB apprehended two (2) lawless armed men namely Nasser Dalgan Saoto and Tasly Ulimpain Sanoy Sor, believed to be under Commander Gani Saligan at Purok 7, Brgy Lepaga, Mlang, North Cot. Confiscated from their possession one (1) garand rifle and several ammos of cal. 50. Said suspects were caught while withdrawing towards christian community at Purok-7, Brgy Lepaga who allegedly came from encounter at Brgy Dugong, Mlang, North Cot which also cause alarm to the community in the area. Said suspects are from SK Pendatun and are now detained at Mlang MPSEnemy Side:",Apprehended  Nasser Dalgan Saoto   Tasyly Ulimpain Sanoy Sor ,,,Confiscated 1 - Garand rifle (sn: still being determined),,Serviceable 1 - ammos,,
16442,EASTMINCOM ,REGION XI,COMPOSTELA VALLEY ,SURRENDER,EASTMINCOM ,Emcoc – 2801 – 229– 12 ,28 Jan 2012,"On 281700 Jan 2012, a certain Jury Duway Bangkaylan AKA Arman (NPSRL) voluntarily turned himself without firearm to the COLT1/66IB in Brgy Manurigao, New Bataan, CVP thru the effort of his friend (William Sawitan). Accordingly, said surrenderor is a Squad Medic of PBC 8, SMRC who chanced to escape on 231500 January 2012 while their group was conducting training in Sitio Mantapay, Brgy Manurigao of same municipality and hide at the house of his cousin (Joven Duway) at Sitio Binantan of same brgy and lied-low for several days until such time that he saw his friend who subsequently facilitated his surrender.Enemy Side:",Surrendered  Jury Duway Bangkaylan @Arman,,,,,,,"The subject is presently undergoing interview at H66IB in Brgy Cabinuangan, New Bataan, Compostela Valley Province"
EMC01131,EASTMINCOM ,REGION 12,SOUTH COTABATO ,RECOVERY OF IED,6ID ,SMS FM OU3 DTD 082200 JAN 12 ,09 Jan 2012,"On 081350 Jan 2012, personnel of 72 EOD OPCON to this unit together with PNP EOD responded to reported suspected IED at Naranghita St near Avon building, Brgy South, GSC w/c resulted in the recovery of the IED components put inside a brown cartoon that contained the ff: 81mm mortar HE ammo with Lot No. PLAP 3-3; black powder inside 1.5 liter container with sharp objects; one (1) 9V battery energizer; blasting cap and one improvised electric wiring and hundred pieces small paper cut outs marked with Bangsamoro Independence Movement and Bangsamoro Youth Movement. Other Details:",,,,,,,"Accordingly, unident male brought the items and put in the said place onboard tricycle color white and fled towards unknown direction. Prior to the said IED recovery, at about 1400H, a tricycle driver reported to our personnel  and a CSU member contacted the PNP through radio that a suspected item was discovered at Narangjita St. The bomb discovered is considered as IED component only since it has no triggering device. Also, the IED component was placed in front of a vacant lot beside shops of Avon bldg that are closed. 72nd EOD and PNP EOD disrupted the IED component. Assessment: The IED component is not meant to explode as well as not to harm the public. The unit is currently investigating for the source of the IED and the motive of having placed the IED component in Gen Santos City.",
EMC01140,EASTMINCOM ,REGION 12,COTABATO ,AMBUSH,6ID ,6DTOC -0901-24-2012 ,10 Jan 2012,"On 091625 Jan 2012, Brgy Chairman Ramon S Sardon of Brgy Tunganon, Carmen, Cotabato while on board a motorcycle was ambushed by unidentified gun men at vic Sitio Sambahayan, Brgy Tupig, Carmen, Cotabato. Afterwhich, the perpetrators fled towards unknown direction. ",,,,,,,Brgy Chairman Ramon S Sardon sustained gunshot wound on the different parts of his body that caused his instantaneous death while his unidentified companion (driver) sustained gunshot wound on his body and was brought to Amas Provincial Hospital for medical treatment. ,"One (1) Squad of BCoy, 7IB proceeded to the area to conduct pursuit against the suspects."
EMC01144,EASTMINCOM ,ARMM,LANAO DEL SUR ,DRUG OPERATION,4ID ,OPNS 0901-59-2011 ,09 Jan 2012,"On 091430 Jan 2012, Belated report: OOA 091430 January 2012, one (1) squad from Charlie Company, 8TH IB under Cpl Hernan G Gumop-as 822350 (Inf) PA and PDEA personnel headed by DIR EDWIN F LAYESE together Hon Mayor Elvino B Balicao Jr of Wao, Lanao del Sur Conducted raid on a suspected drug den at vic Brgy Kilikili, Wao Lanao del  Sur. During the said activity, personnel of PDEA with Charlie Company as a  back-up elements encountered the drug pusher with arms that resulted to a firefight against PDEA agents for almost five (5) minutes. Result: One (1) body count, two (2) wounded on the drug pusher, and captured five (5) other personalities.",,,,Recovered 1 - AR 18 (sn: ) 1 - cal 45 with mags (sn: ),,"P120,000.00 - Money",,"The said recovered evidence, cadaver and captured personalities are now in custody of PDEA for proper disposition."
EMC01180,EASTMINCOM ,ARMM,MAGUINDANAO ,AMBUSH,6ID ,6DTOC-1601-38-12 & 6DTOC-1601-39-12 ,16 Jan 2012,"On 161420 Jan 2012, A certain  Raul Tomawis and Sandiali Tomawis were ambushed while onboard a Toyota Hi-Ace van colored green with plate number WHV377 at vic Brgy Nituan, Parang, Maguindanao by undetermined numbers of unidentified perpetrators.         ",,,Killed Mr Raul  Tomawis Mr Sandiali  Tomawis,,,,"Both victims suffered gunshot wounds on their head that caused of their instantaneous death. Afterwhich, the perpetrators fled towards Poblacion, Parang, Mag. allegedly onboard two (2) colored black Hi-Lux vehicles. The cadavers of the victims were turned-over to their relatives for proper disposition. Motive: Family feud (Rido). The case is under investigation by Parang PNP.       ",A squad of Scout platoon of 37th IB led by 1LT LERONA PA and 2LT QUIÑONES PA proceeded to the scene of incident.
EMC01199,EASTMINCOM ,REGION XIII,AGUSAN DEL SUR ,RECOVERY OF IED,4ID ,ONPS 2001-122-12 ,20 Jan 2012,"On 190615 Jan 2012, one (1) pltn of Bravo Company, 75th IB under 1LT ANAS PA and one (1) platoon of HHSC, 75TH IB under 1LT SOLIS PA, recovered one (1) gallon full of super dyne explosives while scouring at vic 52P AQ 7918319339, boundary Cusip and Quarry 9, Rosario Agusan del Sur. Said item was turned over by the troops to Bravo Coy, 75TH IB at Brgy Wasian, Rosario, Agusan del Sur for proper disposition.Items Recovered / Loss: ",,,,,,1 GALLON - SUPER DYNE EXPLOSIVES,,
EMC01219,EASTMINCOM ,X,BUKIDNON ,AMBUSH,4ID ,OPNS 2501-162-2012 ,24 Jan 2012,"On 242100 Jan 2012, CAA Fortunato Daquiado BK-A050131 assigned with Foxtrot Company, 23IB and Ex-CAA Walter Abao while conducting surveillance operations were ambushed by more or less six (6) unidentified armed men believed to be members of lawless elements atvic Purok 10, Brgy Kulasihan, Lantapan, Bukidnon.Other Details:",,,,,,,"The incident resulted to the death of CAA Daquiado and wounding of Ex-CAA Abao. Responding, PNP personnel of Lantapan, Bukidnon responded to the scene and were able to discover two (2) unidentified dead bodies and assorted firearms at the scene of incident. Result: Government Side: KIA –  Wounded - Ex-CAA Walter Abao Enemy side – PNP troops recovered two (2) unidentified dead bodies Recovered: One (1) Caliber 7.62 M14 rifle One (1) Caliber .45 pistols One (1) shotgun One (1) hand grenade Other detail: CAA Daquiado was placed DS with 43MIC as witness of the case filed against @ PAMIE (TN: Titoe ABUCAYAN), former FGU “PITO”, GF6, NCMRC.   Beneficiary:  Mrs Balbina L Daquiado (Wife) ",
EMC12081,EASTMINCOM ,REGION 12,COTABATO CITY ,EXPLOSION (GENERAL,NFEM ,CNR CDO-1211-227 ,01 Jan 2012,"On 312000 Dec 2011, a loud Explosion occurred in front of Cotabato Peoples Parts and Hardware & Monte Mart Loc along Sinsuat Ave, Pob-6 Cot City. Other Details:",,,,,,,"Initial inquiry conducted revealed that said explosion was caused by an IED placed on the garbage area thereat believed to be made fm 81mm HE rd with attached Samsung cell phone also believed to be  the triggering device. Accordingly, a certain HJ Sidick Sumayan, 49 yrs old who happens to pass-by during the explosion allegedly suffered graze wounds at the hand and was rushed to Cotabato Regional Medical Center (CRMC) for treatment.Recovered fm the blast site were leaflet/strips of paper bearing “MORO’S ARISE! 35 YEAR OF DECEPTIVE” ","Immediately, Chipmar together with QRF of MBLT-7 responded at the place of incident and cordoned the area while MAR EOD tm led by Ssgt Bonifacio to EDO conducted Post Blast Invest (PBI). "
16318,WESTMINCOM ,ARMM,SULU ,HARASSMENT,WESTMINCOM ,WMC-0101-02 ,01 Jan 2012,"On 312316 Dec 2011, Headquarters 2MBde wa harassed by unidentified number of armed men by indiscriminately firing five (5) rouds of M203GL and automatic gun fires from western portion of said Headquarters.Action Taken:",,,,,,,,GQ was sounded while personnel immediately manned their respective battle station and returned fire towards the enemy position.
16323,WESTMINCOM ,ARMM,SULU ,SURRENDER,WESTMINCOM ,WMC-0401-01 ,04 Jan 2012,"On 040040 Jan 2012, an explosion was heard approximately fifty (50) meters nortwest of Tiptipon det. Initial investigation revealed that an IED exploded at Kan Dayok Bridge, Panamao, Sulu. Extend of damage cannot be determined as of this reporting due to gloomy condition and enemy might still be in the area.Action Taken:",,,,,,,,MBLT-3 conducted thorough investigation at the explosion site.
16325,WESTMINCOM ,ARMM,SULU ,EXPLOSION (GENERAL,WESTMINCOM ,WMC-0401-01 ,04 Jan 2012,"On 040040 Jan 2012, a loud explosion was heard approximately fifty (50) meters northwest of Tiptipon detachment.Other Details:",,,,,,,"Initial investigation revealed that an IED detonated/exploded at Kan Dayok Bridge, Panamao, Sulu. Extend of damage cannot be determined as of this reporting due to gloomy condition and the enemy might still be in the area.",MBLT-3 conducted thorough investigation at the explosion site.
16335,WESTMINCOM ,ARMM,SULU ,LAND MINING,WESTMINCOM ,WMC-0801-01 ,08 Jan 2012,"On 031300 Jan 2012, a landmine explosion transpired at vic Brgy Niangkaan, Omar, Jolo, Sulu which resulted to the killing of Alshamer S Mukahil, 9 yrs old and injuring of a certain Kimhar M Amidon, also 9 yrs old both residents of said place. Civilian Side:",,,Injured Mr Kimhar Amidon Killed Mr Alshamer Mukhail,,,,,Initial investigation revealed that the victims while on their way to the rice farm Alshamer S Mukahil accidentally stepped on a landmine hitting them on the different parts of their bodies which resulted to the death of Alshamer S Mukahil and wounding of Kimhar M Amidon who inflicted shrapnel at his right eye and presently confined at Sulu Provincial Hospital. 
16346,WESTMINCOM ,REGION IX,ZAMBOANGA SIBUGAY ,AMBUSH,"1ID, PA ",1DC-1001-0077-2012 ,10 Jan 2012,"On 100800 Jan 2012, CAA Roel R Badua ZN-A005420 of 3rd ZDN CAAC assigned at Santa Fe Detachment, Brgy Sta Fe, Titay, ZSP who is on off duty status while on his way going towards Sta Fe Detachment for visitation thereat was ambushed by MOL five (5) unidentified armed men believed to be members of LLEs of unknown Cmdr using M14 and M16 rifles at Sitio Toktok, Brgy Santa Fe, Titay, ZSP. Said CAA was able to retaliate using his personal sidearm Cal .45 pistol that force the perpetrators to withdraw towards Brgy Tugop Muslim of same municipality. Negative casualty on both sides.Action Taken:",,,,,,,,"CO, 18IB directed CO, ACoy to conduct investigation on said incident in coordination with Titay PNP. Motive of the incident still unknown."
16352,WESTMINCOM ,ARMM,SULU ,ENCOUNTER,WESTMINCOM ,WMC-1101-01 ,12 Jan 2012,"On 111330 Jan 2012, SOC 111/211MC led by 2LT UDASCO PN (M) and MSSC CL 14 Team 1 led by LT PASCUA PN encountered three (3) men armed with M16 rifles . The troops immediately fired towards the enemy position but the enemy immediately withdrew towards southern direction.Negative casualty on both side.Action Taken:",,,,,,,,"At about 1340H,SOC 111/211MC occupied at  same municiplity requested for the fore mission to the target MOL 150meters,150 degrees from their position and same were delivered at about 1415H.At about 1530H,troops conducted clearing operation in the encounter site discovered trenches and bunkers with negative traces of enemy casualties. Same was complete ata bout 1620H."
16394,WESTMINCOM ,REGION IX,ZAMBOANGA DEL SUR ,STRAFING,WESTMINCOM ,WMC-2301-01 ,23 Jan 2012,"On 230530 Jan 2012, the house of Hugo Pugoy y Dayagnao, 57 year old, married, farmer and a resident of said place was strafed by unidentified armed men MOL thirty (30) persons using assorted HPFA's believed to be under the command of Sammang Andin a well-known criminal gang group at Lower Bay-bay, Brgy Tiguian, Margosatubig, ZDS. Civilian Side:",,,Wounded  Eulisis Viola y Yap,,,,"a. Investigation revealed that prior o the incident, the occupant of said house composed of Hugo Pugou y Dayagnao and Ricardo Maghilom y Bugoy, 56 yrs old, married, farmer and also a resident of said who where the target of the group was fortunately not hit.b. However, the house was riddled with bullet holes on the different side and one of the astray bullet of M14 rifle hit the buttock of Eulisis Viola y Yap, 27 yrs old, married, farmer and a resident of same place MOL twenty (20) meters distance from the terget and a grenade burst from the said unidentified armed men. After the incident the perpetrators fled towards unknown direction.c. The wounded person was rushed to Margosatubig Medical Hospital for medical treatment.","a. At about 0600H same day, PNP team led by by P/Ins Justino Mansadarez Belotendos (PNP) proceeded to the crime scene to conduct drug net operation and investigation related to the incident.b. One (1) team from 6ZSCAAC Gabay Det Margosatubig, ZDS led by Sgt Jovencio B Supieza (SC) PA, immediately proceeded to Margosatubig PNP Station to coordinate report the incident. Case is now under investigation by Margosatubig PNP."
16409,WESTMINCOM ,REGION IX,ZAMBOANGA DEL SUR ,SHOOTING,1ID ,1DC-2501-0219-2012 ,25 Jan 2012,"On 251156 Jan 2012, Shooting Incident transpired at vicinity Hapi Convenient Store, Bgy Sta Maria, Zamboanga City. The victim identified as 1LT FRANCISCO SAYOC PN(M) assigned MBLT3 designated as CMO Officer was shot by unidentified suspect using cal .45 at vicinity Hapi Convenient Store, Bgy Sta Maria, Zamboanga City. Said victim suffered One (1) single GSW at his backhead and was immediately rushed to Camp Navaro hospital WESMINCOM of same city for medical treatment.  Government Side:",,WIA 1LT  FRANCISCO SAYOC  PN (M),,,,,Initial investigation conducted by this unit disclosed that   the victim just came out from the store together with his wife Ms Sukran Sahibad and their two (2) yrs old daughter and about to board to the waiting service mini cruiser when shot from behind by the unidentified suspect.,Intel Operatives of 18IB were tasked to conduct discreet investigation for the possible identification of the suspect.
16432,WESTMINCOM ,REGION IX,ZAMBOANGA SIBUGAY ,APPREHENSION,1ID ,1DC 2801-0256-2012 ,28 Jan 2012,"On 271515 Jan 2012, a suspected LLE's belong to the group of Waning Abdusalam identified as Bensar Maluba @Ben, a resident of Brgy Silal, Payao, ZSP was apprehended during the follow-up operation conducted by joint elements of PIB, PPO, 12MICO, SPOT 905, MIG9, ISAF and S2, 102Bde at  A. Caninao Bake Shop in front of terminal,  Brgy Poblacion (Santa Fe), Imelda, Zamboanga Sibugay.Enemy Side:",Apprehended  Bensar Maluba @Ben,,,,,,"Prior to the apprehension, Gov of Zamboanga Sibugay Province, Gov Rommel Jalosjos, received a text message from unknown texter introducing himself as Wanning Abdusalam, the person asked P 50,000.00 to the governor in return for his surrender. The governor negotiated to the caller and ask to reduced the extortion money P 20,000.00 in which the caller agreed. After the transaction was finalized, a certain Meriam B Tasahil, picked up the money from the governor's office from the capitol Tasahil boarded a passenger van bound to Imelda, ZSP were a certain Bensar Maluba was waiting to received the money.","Subject was immediately brought to PPO, ZSP for proper dispotion / investigation"
