Journal Code,Unified Command,Region,Province,Type of Engagement,Reference,Report RN,Date,Summary Report,Enemy Side,Government Side,Civilian Side,Firearms Gained,Firearms Losses,Items Recovered / Loss,Other Details,Action Taken
16158,NOLCOM ,REGION III,NUEVA ECIJA ,RECOVERY OF IED,NOLCOM ,CN-2811-106-2011 ,28 Nov 2011,"On 270800 Nov 2011, Bgy Cpt Santos of  Brgy Caingin Tabing Ilog, Guimba, Nueva Ecija reported to Cpl Romero PA, intel operatives of 81IB regarding the vintage bomb discovered at said barangay upon receipt of information, said personnel proceeded at said place to confirm the veracity of the report. Upon confirmation, CPT SALVADOR PA, Bn S3 immeditely requested for EOD personnel, At about 1400H same day, one (1) KM450 Truck fetch 12EODT, EOBN, ASCOM, PA to recover said vintage bomb. Upon arrival at said barangay at about 1800H, said personnel made coordination to the Brgy Cpt and immediately proceeded to the area and recovered one (1) 3.2"" Rocket HE. At about 2000H same day, said personnel arrived at H81IB bringing along said item for safekeeping and proper disposal.",,,,,,,,
16172,NOLCOM ,REGION III,BATAAN ,ABDUCTION,NOLCOM ,CN-111-29-11-2011 ,29 Nov 2011,"On 290900 Nov 2011, a ceratin Mrs Erlinda Villaflores, married, 40 yrs old and a resident of Alejo Subdivivion, Brgy Poblacion, mariveles, Bataan was abducted by two 92) unidentified armed men believed to be RHB member of Bataan at Alejo Subdivision of said Brgy. The perpetrators carted away 47,000.00 cash money and the victim is still in the custody of the perpetrators. Other Details:",,,,,,,"The information received by LTC BENITO V DONIEGO JR (AGS) GSC PA, 7CMOBn thru telephone call from Brgy Captain Franklin Credo of Brgy Poblacion, Mariveles, Bataan.",The 7CMOBn Intel operatives made coordination to other agencies to follow-up said incident.
16035,SOLCOM ,REGION IVA,QUEZON ,ARREST,SOLCOM ,SLCOC-0211-911-11 ,02 Nov 2011,"On 301500 Oct 2011, joint elements of BCoy, 74IB, led by Sgt Sacayana PA and Buenavista MPS under P/INSP BALCEMINO JR PNP arreted and disarmed a certain Lito Gutierez y Andal @ITO while conducting joint operation at vic Sitio Kibkiban, Brgy Bagong Silang, Buenavista, Quezon.Firearms Gains:",,,,Confiscated 1 - Cal .45 pistol Noringco (sn: 305681),,1 - Magazine 7 - Ammo for Cal .45 pistol,,a. MPS Buenavista conducted interview and verification to the suspect on the legal document of the firearm. b. The suspects is now under the custody of Buenavista MPS for further invetigation and filling of cases.
16165,SOLCOM ,REGION IV-A,RIZAL ,RECOVERY,SOLCOM ,SLCOC-3011-943-11 ,30 Nov 2011,"On 291630 Nov 2011, one pltn (-) Scout/RSS of 16IB under 2LT AVANZADO PA while conducting combat operation recovered one upper receiver of Cal. 30M1 rifle bearing Serial Nr 4247582, 60 ammos, eight  magazines, one bandolier and two drums of rice grain (palay) at Sitio Paglitao Brgy Calawis, Antipolo City, Rizal.Firearms Gains:",,,,1 - Cal .30M1 rifle (sn: 4247582),,,,
16166,CENTCOM ,,NEGROS OCCIDENTAL ,DISCOVERY OF ENEMY CAMP,CENTCOM ,COC-2011-507 ,29 Nov 2011,"On 281100 Nov 2011, 1/1/C/11 led by 2LT PAMITTAN while scouring the encounter site at vicinity Sitio Tara, Brgy Carabalan, Himamaylan City. NOC discovered an abandoned enemy ambush position.Firearms Gains:",,,,1 - Homemade shotgun (sn: still being determined) 1 - Cal .45 pistol (sn: still being determined),,,,
EMC11023,EASTMINCOM ,REGION XII,NORTH COTABATO ,ABDUCTION,6ID ,6DTOC-1911-725-2011 ,19 Nov 2011,"On 190100 Nov 2011, a certain Mr Romy Cabaya, 23 yrs old single and a resident of Brgy San Mateo Aleosan Cotabato was forcibly taken by unidentified suspects and placed in Isuzu Fuego pick-up while traveling in a Habal-Habal motorcycle from Midsayap Cotabato at Crossing Dualing Aleosan Cotabato.Other Details:",,,,,,,"Said veh proceeded towards Brgy Tapodoc, Aleosan Cotabato. The said pick-up that was used by the kidnapers was later located at Sitio Resingan Brgy Dunguan Cotabato however said pick up was already razed by fire upon the arrival of troops thereat.  ","One (1) Pltn of 40IB, 6ID, PA lead by 2LT SAPALARAN is now conducting pursuit opns towards Brgy Dungguan. Aleosan Cotabato to track down the suspects while detachments within the area were already alerted. The incident was already relayed to 7IB, 6ID PA and PNP Aleosan and nearby municipalities.  "
EMC11025,EASTMINCOM ,REGION XII,SCOT ,RECOVERY,NFEM ,CDO 1111-008 ,19 Nov 2011,"On 181600 Nov 2011, a suspected IED was intercepted by Joint Elems of RIU-12, 12GSC and SAF who conducted checkpoint Along Nat’l Highway, Brgy Apopong, infront of Iglesia- ni Kristo Church/Chapel, Gensan City. The IED was bordered on a husky Bus with body Nr 3488 with plate Nr LBX-662 from Koronadal City bound for GSC. At about 1620H same day, the EOT team of GSCPO examined the bag thru bomb sniffing dog and they found/recovered IEDs Items.Items Recovered / Loss: ",,,,,,3 - RPG ammos 1 - Blasting cap with red wirings 1  - Eveready batt 1 - Circuit board 1 - Switch 1 - Bottle with still unk components 2 - Tubes believed to be RPG tube,,Investigation is still ongoing.
EMC11077,EASTMINCOM ,REGION X,BUKIDNON ,BURNING,4ID ,OPNS–2411 – 1979 – 2011 ,24 Nov 2011,"On 240330 Nov 2011, One (1) unit of grader (Volvo) rented by Mount Litanglad Agri Ventures Incorporation (MKAVI) owned by a certain Nemesio Rivas of Brgy Balila, Lnatapan, Bukidnon burned by unidentified armed men at vic Brgy Alanib, Lantapan, Bukidnon causing medium damage to the machinery. Afterwhich, the perpetrators fled towards unknown direction. ",,,,,,,,"PNP Lantapan, Bukidnon and operatives of 8th IB proceeded towards the area for further investigation to determine the identity of the said perpetrators and motive of the incident"
EMC11097,EASTMINCOM ,REGION XII,SOUTH COTABATO ,DISARMING (EN INTD,10ID ,10ID3-TOC-27-11-600-11 ,28 Nov 2011,"On 270840 Nov 2011, Saguitarious Mining Inc. (SMI) West C12 D7 Rig located at vic 51N YH 30068 14858 Upper Tukaymal, Brgy Tablu, Tampakan, South Cotabato was disarmed by MOL 20 unidentified armed men. After the incident the perpetrators withdrew towards the direction of Sitio Bongmal, Brgy Kimlawis, Kiblawan, Davao del Sur. Result: the perpetrators carted the following:",,,,,,,,"Commander, 27IB with Scout Pltn/27IB; Pltn (-) B/27IB, Pltn (-) A/27IB and CAA unit are now conducting pursuit operation."
EMC11173,EASTMINCOM ,REGION XII,COTABATO ,STRAFING,6ID ,6DTOC-0111-668-2011 ,02 Nov 2011,"On 012030 Nov 2011, the PNP patrol car was strafed by unidentified gunmen at vic crossing Lower Ladtingan, Pikit, Cotabato.Government Side:",,WIA PO3  Basiao  PNP,,,,,"Wounded victim was brought to Cruzado Hospital in Pikit Cotabato for medical treatment. Clearing operation is being undertaken by HSC and Charlie, 7IB. ",
EMC11175,EASTMINCOM ,REGION13 (CARAGA,AGUSAN DEL SUR ,BURNING,4ID ,0211 – 1798– 2011. ,02 Nov 2011,"On 010800 Nov 2011, one (1) Section 6SRC, 2nd SRB, FSRR, (OPCON 401Bde) under CPT EDWARD R ESTONINA (INF) PA while traversing towards their next objective  discovered a burned SADAM type truck at GC 52P AQ 818 092 Road 8M, Bunawan Brook, Bunawan, ADS . Said vehicle was believed burned about two (2) days ago. Action Taken:",,,,,,,,Troops still scouring the area to track the possible withdrawal of the perpetrators of the said incident. 
EMC11206,EASTMINCOM ,REGION13 (CARAGA,SURIGAO DEL SUR ,SHOOTING,4ID ,OPNS 0411-1822-2011           ,05 Nov 2011,"On 021900 Nov 2011, CAA Robert Daging SS-G09-00027 assigned at 20th Surigao del Sur CAA Company, Delta Company 23IB, Brgy Pantukan, Carrascal, Surigao del Sur while visiting the cemetery at GC 51P ZL 204196, vicinity Brgy Hinapuyan, Carmen, Surigao del Sur was shot by three (3) unidentified gunmen. CAA Daging suffered gunshot wound at his left arm and left side of his body and was immediately brought to Madrid district Hospital for medical treatment while the assailant managed to escape after the incident. ",,,,,,,,Wounded CAA Daging was brought to Madrid District Hospital for medical treatment.  
EMC11277,EASTMINCOM ,REGION XII, ,APPREHENSION,10ID ,10ID3-TOC-1111-573-11 ,11 Nov 2011,"On 110915 Nov 2011, Abi Sauman Salman @ Sauman Usman was arrested by Joint elements of JTF Gensan, 12ISU, 11ISU, 12RCIDU, R2 of PRO 12, 6MIB of 6ID, NICA 12, MIG 12 at Brgy Tambler, General Santos City.   ", Apprehended  Abi Sauman  Salman  @Sauman Usman,,,,,,"a. Recommend that the arrest be kept under wraps from the media due to thè ongoing follow up operations against Salman's colleagues. b. Said arrest was made by virtue of a Warrant of Arrest with CC 55201-2007 issued by Kidapawan City RTC, North Cotabato for the Kidapawan City bombings in 2007. Accordingly, Salman is the nephew of Basit Usman as well as the close in security and trusted man of Basit. Furthermore, He was also allegedly involved in Kidapawan bombing last Aug 2011, the recent twin bombings in Kabacan and Isulan on 08 Nov 11, and Gensan bombings in early 2000. ",
EMC11295,EASTMINCOM ,REGION XII,COTABATO ,EXPLOSION (GENERAL,NFEM ,CDO-1111-097 ,12 Nov 2011,"On 122125 Nov 2011, While ""BANDIGMAAN"" is performing at Cotabato City Plaza, an Improvised Explosive Device (IED) exploded that caused the scampering of people at said areaOther Details:",,,,,,,"Immediately, all avail personnel of 7th Marine Coy together with EOD and K9 unit proceeded at the area and cordoned the said place for invest. Initial investigation revealed that bomb was placed inside an unserviceable comfort room beside Cotabato City stage. EOD recovered fragments of 60mm mortar round believed to be the one used for the said explosion. No casualty was reported.",
EMC11299,EASTMINCOM ,REGION XII,SCOT ,SHOOTING,10ID ,10ID3 -TOC-1211-576-2011 ,13 Nov 2011,"Progress Report from Journal Nr. Progress Report NORE CNR EMCOC – 1211 – 284 – 11 dtd 11/13/2011On 111900 Nov 2011, re shooting incident transpired at  SUMIFRO Plantation at vic So Lacag (51NYG 967 780), Brgy Laconon, T’boli, SC on 111900 Nov 11 wherein a certain Lyndon Pasilan, a SUMIFRO worker and former rebel (NPA) who voluntarily surrender to 27IB last 28 January 2007 was shot to death by MOL ten (10) armed men. Prior to the incident, on 1800H same day, MOL six (6) men armed with pistol forcibly entered SUMIFRO Plantation introducing themselves as NPA members disarmed Eliseo Masula who was  detailed as security guard that time and shot Lyndon Pasilan, 27 yrs old and resident of Brgy Magsaysay, Polomolok, SC. The victim sustained gunshot wounds causing his instantaneous death. Furthermore, one (1) civilian identified as Jane Man also worker of said plantation was also wounded during the incident. After the incident, the said perpetrators withdrew towards Sitio Lacag Proper of same brgy carted away one (1) 12 gauge Shotgun.",,,,,,,,"a.       Said wounded person was immediately brought to T’boli Municipal Center for medical treatment while the cadaver of said victim was brought to Palmes Funeral Homes, T’boli, SC for proper disposition. b. Two (2) pltns/27IB are now conducting pursuit operations against the perpetrators. c. Local PNP are now investigating the incident.     "
EMC11309,EASTMINCOM ,REGION XII,COTABATO ,EXPLOSION (GENERAL,NFEM ,CNR CDO 1111-108  ,14 Nov 2011,"Progress Report to Journal Nr. EMCOC – 1211 – 295 – 11 dtd 11/14/2011, re- Improvised Explosive Device (IED) exploded at Cotabato City Plaza on 122145H Nov 2011.Other Details:",,,,,,,a. Post blast invest conducted revealed that the IED created a crater MOL twenty four (24) inches in diameter and ten (10) inches deep at the urinal basin of said comfort room where the IED was placed.  b. Recovered near the blast site were several fragments of 60MM ctg HE and one (1) piece partially burned cloth.  c. It could be conclude that the IED was initiated by time delay fuse or flammable material to ignite the non electric detonator (blasting cap).  d. The recovered cloth could be mixed by a flash power commonly used on firecrackers to ignite the detonator of the IED.,
EMC11321,EASTMINCOM ,REGION13 (CARAGA,AGUSAN DEL NORTE ,RECOVERY,403IBDE ,OPNS-1411-1912-2011 ,14 Nov 2011,"On 140850 Nov 2011, A Platoon of ""C"" Coy 30IB (OPCON JTF TAGANITO) led by 1LT RAMIL R ESPARAGOZA (INF) PA while on pursuit operation recovered communication equipment and cooking materials at Sitio Taiwan, Brgy Bangayan, Kitcharao, Agusan del Norte. Items Recovered / Loss: ",,,,,,4 - MEGA PHONE 1 - GAS STOVE 4 - Curtan (Trapal),,Operating troops are still scouring the area
16063,WESTMINCOM ,ARMM,BASILAN ,EXPLOSION (GENERAL,WESTMINCOM ,WMC-0711-05 ,07 Nov 2011,"On 070800 Nov 2011, opertaing troops of 10SRC,4SRBN composed of two (2) Officers and fifty four (54) EP under CPT RODRIGO A BABARAN PA while enroute to objective at Abong-abong Peak, Sumisip, Basilan Province were hit by IED blast.Government Side:",,WIA Cpl Jonathan J Candias 837975 PA Pfc John Mark Cae 868193 PA Pfc Domingo T Lungao 868364 PA Pfc Jesus Dacutanan 868410 PA Pfc Garry T Soriano 879052 PA Pfc Wenefredo G Cornelio 868497 PA,,,,,,"At about 0905H same day, two (2) UH-1H heli with complete S7 team departed EAAB, Zamboanga City for Basilan to pick up the said wounded personnel.Likewise, two (2) MG 520 helis stationed at EAAB, Zamboang City were alerted on call fpr possible CAS to the operating troops."
16098,WESTMINCOM ,ARMM,LANAO DEL SUR ,HARASSMENT,WESTMINCOM ,WMC-1511-02 ,15 Nov 2011,"On 140730 Nov 2011, One (1) Squad, ACoy, 65IB led by Cpl Felix S Tomoy (Inf) PA was harassed by MOL fifteen (15) heavily armed group allegedly led by a certain Seba Ditucalan while conducting area security at NIA Irrigation Project at vic Brgy Pantar, Bubong, LDS. The troops returned fire that lasted for about 20 minutes. No casualty reported on both sides.Other Details:",,,,,,,"The harassment was allegedly initiated by the group of a certain Seba Ditucalan, a former Brgy Chairman of the said Brgy. Motive is still unknown.","On 140900H Nov 2011, One 91) Pltn, 65IB under LTC SEIGREG J ESPINA INF (GSC) PA, CO together with 1LT RANILO T MICARANDAYO (INF) PA, Bn S3 on board two (2) KM450 proceeded to the area to reinforce the engaged troops."
16101,WESTMINCOM ,REGION IX,ZAMBOANGA DEL SUR ,RECOVERY OF IED,"1ID,PA        ",1DC-1511-3532-2011 ,15 Nov 2011,"On 150815 Nov 2011, 35EODTm lead by SSgt Arnel S Agustin (OS) PA, with AFP K9 left station and proceeded to Poblacion, Mahayag, ZDS to conduct Bomb Threat Responese (BTR) to the suspected item in front of Gymnasium.Items Recovered / Loss: ",,,,,,Recovered 2 - Double A battery (Eveready 1.5 volts) (12)color red 1 - Christmas light wire MOL 12 inches 1 - Rubber band 2 - Janise garter colored red & yellow 1 - 20 pesos money 75 grams - Flash powder,"a. At about 0915H same day, the team coordinating with PSI HOMER TRAGICO, COP of Mahayag, ZDS on the situation, EODTm proceeded in front of gymnasium to evaluate the suspected items and was found positive. b. At about 0930H same day, the EOD team led by Sgt Floro M Calasang Jr (OS) PA rendered safe procedure by disrupting the IED using a bowl disruptor.",35EODTm and PNP Mahayag continue monitoring in the area.
16102,WESTMINCOM ,ARMM,BASILAN ,APPREHENSION,"1ID, PA ",1DC-1511-3534-2011 ,15 Nov 2011,"On 150610 Nov 2011, On 150610 Nov 11, operating elements of 4SRBn, FSRR composed of SRC Class 180-11, 11SRC & 12SRC, captured three (3) ASG/LLE while conducting combat operation against ASG/LLE under ABDULBAKI  ISMANUL at vic Brgy Tongsengal, Sumisip, Basilan Province.Enemy Side:", Apprehended  ASG/LE names not reported  ,,,Confiscated 2 - M16 rifles (sn: Not reported) 1 - M14 rifle (sn: Not reported),,Confiscated 1 - ICOM radio 1 - Bandoleer with seven (7) mags for M14 with ammo 5 - mags (long) for M16 with ammo,,
