Journal Code,Unified Command,Region,Province,Type of Engagement,Reference,Report RN,Date,Summary Report,Enemy Side,Government Side,Civilian Side,Firearms Gained,Firearms Losses,Items Recovered / Loss,Other Details,Action Taken
EMC03244,EASTMINCOM ,REGION XI,COMPOSTELA VALLEY PROV ,DRUG OPERATION,10ID ,10ID3-TOC-0703-41-12 ,07 Mar 2012,"On 061700 Mar 2012, Belated Report: On 061700 March 2012, a certain BENERITO MABANDING @ ANGKOL big time marijuana source/supplier was intercepted and apprehended by the joint Teams of AFP – PNP from Nabunturan Police Stn led by PCI HECTOR U GRIJALDO JR, Intel Section, CVPPO led by PCI NOE SOBRETODO, 1st Maneuvering CVPPSC led by PI SANTI MENDOZA, 66IB, 10ID, PA led by 1LT JOSE Y REYES JR (INF) PA and New Bataan Police Station led by PSI FREDERICK DELES during the conducted buy bust operations at Brgy Andap, New Bataan, Comval Province.  Accordingly, during the operations, the suspect drew his bolo that was tucked in his waistline and attacked the PCI GRIJALDO who posed as buyer prompting to shoot him hitting the left shoulder, right leg and buttock. ",,,,,,,,": Said subject was immediately brought to Compostela Valley District Hospital, Montevista, CVP for medication and subsequently referred to Davao Regional Hospital, Tagum City.  For info and reference."
EMC03307,EASTMINCOM ,ARMM,MAGUINDANAO ,OTHERS,6ID ,6DTOC-1503-170-12 ,16 Mar 2012,"On 151610 Mar 2012, burst of automatic gun fires believed to be coming from M16 rifles was heard from 240 degrees SouthWest direction with approximate distance of four hundred (400) meters from the Quarry Patrol Base at vicinity 51NXH 572634, Brgy Iginagampong, Datu Unsay, Maguindanao.Action Taken:",,,,,,,,Troops of 45IB led by Cpl Cabigas (TL) conducted perimeter defense to secure the area while Intel operatives of 45IB was deployed in the area to conduct investigation regarding the said incident. 
EMC03334,EASTMINCOM ,XII,SULTAN KUDARAT ,HARASSMENT,6ID ,6DTOC-1903-185-12 ,19 Mar 2012,"On 191130 Mar 2012, A group of civilian from Brgy Bagumbayan, President Quirino, Sultan Kudarat while cultivating their farm at boundary of Brgy Tungol, SK Pendatun, Maguindanao and Brgy Bagumbayan, PQ, SK were strafed by armed group under certain Zukarno.                     ",,,,,,,,"At about 1120H same day, one (1) section from Bagumbayan Det led by Sgt Canto PA of 38IB augmented with CVO proceeded  to the area to reinforce the harassed civilian but were also subjected by enemy gun fires. Troops returned fire to preempt the enemy plan."
EMC03346,EASTMINCOM ,REGION 12,SULTAN KUDARAT & MAGUINDANAO ,HARASSMENT,6ID ,6DTOC-2003-186-12 ,20 Mar 2012,"Progress Report from Journal Nr. EMCOC – 1903 – 334– 12   OOA 111000H Mar 12, a group of civilian from  Brgy Bagumbayan, President Quirino, Sultan Kudarat while cultivating their farm land at vic 51N XH 892504 boundary of Brgy Tungol, SKP, Maguindanao and Brgy Bagumbayan, President Quirino, SK  were strafed by armed lawless group under a certain  Sik Zukarno. Immediately AA 1120H same day, one (1) section fm Bagumbayan Det led by Sgt Canto (Inf) PA augmented with CVO under Brgy Kag Erese, Kag Garcia and Kag Corpuz JO fm their detachment 51NXH 883500 while proceeded to the area were also subjected by enemy fire.   Troops returned fire to preempt the enemy plan. Sporadic exchanges of fire lasted for one hour and thirty minutes.Enemy Side:",Killed LE Kuranding  Akil  Wounded LE Watari  Mamaluba  LE Kautin  Abedin ,,,,,,"OOA 191500H Mar 12, LTC JOSE R TIANGCO CO, 33IB, 6ID, PA with SPO1 Rufino President Quirino PNP onboard civilian vehicle and KM450 arrived at said Brgy while one (1) squad led by 1LT SANTIG arrived at the encounter site to assess the situation and conducted investigation. Troops returned at Bagumbayan Det AA 1645H same day. Negative casualty on the government side while a certain Kuranding Akil of So Gantong, Brgy Kulasi, SKP was killed and  a ctn Watari Mamaluba of Brgy Tungol, SKP and Kautin Abedin of So Gantong, Bgry Kulasi, SKP were wounded from the enemy side as per info from Municipal Kag Fahad Pendatun of SKP Mag.",
EMC03386,EASTMINCOM ,REGION 12,SULTAN KUDARAT ,RECOVERY,6ID ,6DTOC-2503-198-12 ,25 Mar 2012,"On 251710 Mar 2012, On or about  251710 Mar 12, An IED was disrupted inside a restroom of Seaoil Gas Station owned by Mr Roger Tabat located at So Crismore, Brgy Biwang, Bagumbayan, Sultan Kudarat. Accordingly, said IED was reported thru text by a concerned citizen to the elements of the PNP. Immediately the EOD Tm led by SPO4 Ferdinand Dela Cruz from SKPPO responded and disrupted the IED successfully AA 1850H of the same day. Found components are:  one unit (1) cell phone; fragments of RPG Ammunition; and an electronic circuit. Motive - Cannot be ascertained as of this report.  Prog asob.",,,,,,,,
EMC03425,EASTMINCOM ,XIII (CARAGA,SURIGAO DEL SUR ,HARASSMENT,4ID ,OPNS 2803-540-12 ,28 Mar 2012,"On 280315 Mar 2012, 15th SDS CAA Coy, Pandanon PB, Delta Coy, 23IB stationed at Brgy Pandanon, Tandag, Surigao Del Sur under SSg Ricardo A Palma (Inf) PA was harassed by more or less 30 armed CNNs believed to be members of GF-30, NEMRC. Other Details:",,,,,,,"Troops immediately occupied their respective running trenches and returned fire towards enemy position. Firefight lasted for about five (5) minutes,afterwhich the enemy withdrew towards Brgy Maitom of same municipality.  Result: Gov’t side – negative casualty  Enemy side – Undetermined Ammo Expenditures: 7.62mm Ctgs M14 – 15 rds, Garand – 32 rds, Carbine – 15 rds and M203 GL – 1 round. ",Intel operatives were task to monitor the enemy route of withdrawal.  
16640,WESTMINCOM ,REGION XI,MARAWI CITY ,APPREHENSION,1ID ,1DC 0103 -0679-2012 ,02 Mar 2012,"On 011200 Mar 2012, One (1) SQD of Hqs Co, 65IB led by CPT NASHIER D ISMAEL (INF) PA with LTFRB-ARMM personnel, while conducting joint checkpoint operations at vicinity ICOM Terminal, Brgy Moncado Kadingilan, Marawi City apprehended a certain Jama Macairing Deriposun, 37 years old, a resident of Brgy Bubong-Madanding, Marantao, LDS riding on Mitsubishi Jeepney vehicle with plate number MBE-242. One (1) cal. 380 bearing serial number 81299 was recovered in the possession of said person without pertinent documents. Subject person was brought to the Bn Hqs of 65IB for investigation and further filing of appropriate charges in the Civil Court.Firearms Gains:",,,,Confiscated 1 - Cal .38 revolver (sn:  81299),,Confiscated 1 - Mitsubishi Jeepney,,Subject person was brought to Bn Hqs of 65IB for investigation and further filing of appropriate charges in the Civil Court
16654,WESTMINCOM ,REGION IX,ZAMBOANGA DEL NORTE ,ENCOUNTER,WESTMINCOM ,WMC- 0203-10 ,02 Mar 2012,"On 291900 Feb 2012, joint elements of 16SFC and one (1) team of PNP from MPS  Lapuyan led by  PSI MARK GERON P NEBRIA, COP with  four (4) other policemen and Sgt Lira (Inf) PA, composed of three (3) EP on board condor 25 (SF Speedboat) conducting sea blockade at vicinity So Mapao, Brgy Gusom, Kumalarang, ZDS encountered MOL Five (5) LLES led by Amih Andih @ Boboy and Fahad Andih on board two color white and blue bote-bote type motor boats.  Fire fight lasted five (5) minutes and the enemies escaped towards NE direction. No casualty on government side while undetermined on the enemy side.Action Taken:",,,,,,,,53IB coordinated with PPO-ZSP to conduct checkpoint operation for possible interception of the enemy. The troops of 53IB and 16SFC are still in the area.
16655,WESTMINCOM ,REGION IX,ZAMBOANGA DEL SUR ,ENCOUNTER,WESTMINCOM ,WMC-0203-01 ,02 Mar 2012,"On 010500 Mar 2012, joit elements of 16SFC and one (1) team of PNP from MPS Lapuyan led by PSI MARK GERIN P NEBIA,COP with four (4) other policemen and Sgt Lira PA, composed of  three (3) EP encountered MOL five (5) LLEs led by Amih Andih @ Boboy and Fahad Andih while on board condor 25 (SF Speedboat) conducted sea blockade at vic Brgy Gusom, Kumalarang, ZDS. Firefight lasted for five (5) minutes and the enemies withdrew towards NE direction.Action Taken:",,,,,,,,53IB coordinated with PPO-ZSP to conduct checkpoint operation for possible interception of the enemy. 
16660,WESTMINCOM ,REGION XI,MARAWI CITY ,APPREHENSION,WESTMINCOM ,WMC-0303-03 ,03 Mar 2012,"On 022200 Mar 2012, one (1) squad from Hqs Coy, 65IB led by 2LT PARALE PA while conducting checkpoint operations along the vic of  Brgy Pumping, Marawi City, intercepted a Mitsubishi Lancer color black bearing plate number TRH 530. Upon conducting visual search, the troops noticed in plain view two (2) Cal. 45 pistols which resulted to the apprehension of five (5) personalities.Enemy Side:",Apprehended  Abdul Wahed Ano   Mohaimen Mangondaya   Jacob Maorak   Casan Lao Macarambon   Parok Paralo Marohom ,,,Confiscated 1 - Cal .45 pistol (sn: 1098855) 1 - Cal .45 pistol (sn: 2103120),,Confiscated 1 - Mitsubishi Lancer 2 - Magazines 10 - ammonitions,"Accordingly, said personalities are alleged members of a Kidnap for Ransom Group and car jacking syndicate operating in Marawi City and other parts of Lanao del Sur.",Apprehended personalities were brought to H65IB for proper disposition and further filing of appropriate charges while confiscated items were deposited at H65IB supply room for safekeeping.
16661,WESTMINCOM ,ARMM,SULU ,EXPLOSION (GENERAL,WESTMINCOM ,WMC- 0403-02 ,04 Mar 2012,"Progress Report to Journal Nr. 16656  dtd 03 Mar 12, re Explosion at Cleopatra Comercial Store, Serantes St, Jolo, SuluCivilian Side:",,,Killed  Sindao Magilala  Deonilla Undog Asiri Wounded  Hji Sapiya Aminan  Ferzia Aradji  Jumadil Ajulijan  Virginia Kissae  Arhamin Aplak  Karmina Addukahil  Alvarez Halipa  Abdul Aziz Tutuh  Rufaida Tutuh,,,,,"a.  The MNLF since the result of their meeting ended on 03 March 2012 at Indonesia with the GRP did not materialized and possibly, the bombing in Cleopatra Commercial Store is related to Cotabato Bombing. b.  The Cleopatra commercial Store is owned by Tausog Chinese business identified as Nickson, Dickson and Herickson all last name Ong.  The said store is frequented by the AFP personnel as regular customer during marketing and since then, they had been threatened to blow up/bombed by the suspected ASG."
16662,WESTMINCOM ,REGION IX,BASILAN ,HARASSMENT,1ID ,1DC 0403 –0702-2012 ,04 Mar 2012,"On 031730 Mar 2012, seven (7) rounds of M14 Rifle single shot were fired for almost fifteen (15) minutes at the location of the troops SF Team 1705, SF Team 1702 at vic 51N VH 095205 Hill 187 Brgy Macalang, Albarka, BP. SF Team 1705 under SSg Fedelito L Muyrong (Inf) PA retaliated fired of five (5) rounds of M16 Rifle to the enemy location at vic 51N VH 093206 Hill 185, Brgy Macalang, Albarka, BP. Afterwhich,  said enemy scattered in different direction. The bullet shots from the enemy are hitting the bunkers of troops that means they are not accurate with their targets.Action Taken:",,,,,,,,"The troops of SF Team 1705 immediately occupied defensive position at the perimeter of the said Patrol Base and subsequently established contact with CPT RICHARD P VILLAFLOR (INF) PA, Coy commander, 17SFC, 4SFB  at the Advance Operation Base (AOB) 51N VH 106212 Bgy Buhe Lebong, Tipo Tipo, BP."
16666,WESTMINCOM ,REGION IX,BASILAN ,HARASSMENT,1ID ,1DC 0503-0705-2012 ,05 Mar 2012,"On 050618 Mar 2012, Composite troops from 32IB, 12SRC, 4SRBN and Lamitan CAA stationed at Mount Cubong Repeater Station, Brgy Parang Basak, Lamitan, BP were harassed by MOL ten (10) fully armed men believed to be Lawless Elements. Firefight lasted for about ten (10) minutes after which the enemy withdrew east direction. Negative casualty on the gov't side while undet on the enemy side.Other Details:",,,,,,,"a. At about 0812H same day, 2LT GARCIA PA linked-up with the troops at Mount Cubong Repeater. Said troops secured the area and conducted pursuit operation at the enemy route of withdrawal (SE direction) but resulted to negative enemy contact.b. The parabolic dish of the Smart Tower was slightly hit but still functional/operational.The harassment was conducted by Lawless Elements trying to extort money from Smart Telecommunication Company as indicated by the direction of fires of the perpetrators wherein they targeted the Smart Tower instead of the troops thereat.","Troops under 1LT LECHUGAS (INF) PA, immediately jumped off Coy CP, Sitio Punoh Mellec, Bgy Bohe Bessey, Lamitan, BP (51N VH 069250) to conduct pursuit operation and still on progress."
16695,WESTMINCOM ,ARMM,SULU ,STRAFING,WESTMINCOM ,WMC-1103-01 ,11 Mar 2012,"On 110900 Mar 2012, two (2) helos with tail nrs 416 and 503 took off HLZ, KHTB, Bus-bus, Jolo, Sulu to provide Close Air Support/Aerial Photo coverage to SOP MBLT 11 conducting field training exercise at vic Camp Baladad, Tubig Magluh, Brgy Panglayahan, patikul, Sulu. After an hour airborne, the helos were strafed from the ground estimated GS 51NTG 8868. The helos touched down at HLZ, KHTB at about 1015H. TOG 9 pers inspected the aircraft's but no damage have been found.Other Details:",,,,,,,"Comments: Based on the target intel package prepared by the JTF Sulu on Patikul threat group, it was assessed through terrain analysis that the abovementioned ground/area where the fires came from is where the stronghold of the group of Radulan Sahiron is situated.",
16696,WESTMINCOM ,REGION XI,MARAWI CITY ,RAID,WESTMINCOM ,wmc-1203-02 ,13 Mar 2012,"On 091030 Mar 2012, one (1) platoon of H65IB, 9ID led by CPT LACEDA  PA and 2LT PARALE PA conducted  raid operations  to the suspected  drug haven  and illegall operations  of video karera gaming machines at vicinity  Brgy  Sabala, Manao , Marawi city. Aforesaid operations resulted to the confiscation of  (28)  video karera gaming machines while the players of those machines scampered and abandoned the place upon sensing the arrival of the operating troops.Items Recovered / Loss: ",,,,,,Confiscated 28 - video karera ,,"Result: Confiscation of (28) video karera gaming machines.Action Taken: The confiscated items were brought to H65IB, 9ID, PA for proper disposition."
