Journal Code,Unified Command,Region,Province,Type of Engagement,Reference,Report RN,Date,Summary Report,Enemy Side,Government Side,Civilian Side,Firearms Gained,Firearms Losses,Items Recovered / Loss,Other Details,Action Taken
00777,EASTMINCOM ,CARAGA,SURIGAO DEL NORTE ,HARASSMENT,4ID ,REF NR: OPN 0105 – 923 – 10  ,02 May 2010,"On 302400 Apr 2010, UNDETERMINED NUMBER OF CTS HARASSED THE COMPOUND/RESIDENCE OF HON TEODORO FORTICH SINACA, MUNICIPAL MAYOR OF MALIMONO, SURIGAO DEL NORTE AT VICINITY BRGY BINOKARAN, 51P YL 635643, MALIMONO, SURIGAO DEL NORTE. CIVILIAN GUARDS OF SAID COMPOUND RETALIATED FIRE TO THE ENEMY POSITION AND FIREFIGHT ENSUED FOR ALMOST THIRTY (30) MINUTES. AFTERWHICH, THE CTS WITHDREW TOWARDS DIFFERENT DIRECTIONS.Other Details:",,,,,,,"THREE (3) CIVILIAN GUARDS WERE SLIGHTLY WOUNDED NAMELY: CRISPENIANO SAJUR, JUNCER PALEN, AND RODOLFO EMAQUIL./FOR INFORMATION AND REFERENCE","ALL PATROL BASES WAS ALERTED AND COORDINATED WITH PNP MALIMONO, SURIGAO DEL NORTE TO PREEMPT OTHER POSSIBLE ENEMY ACTIONS.               "
00778,EASTMINCOM ,CARAGA,SURIGAO DEL NORTE ,HARASSMENT,4ID ,REF NR: OPN 0105 – 924 – 10  ,02 May 2010,"On 010100 May 2010, CAGTENAE PATROL BASE LOCATED AT BRGY CAGTENAE 632674, MALIMONO, SURIGAO DEL NORTE WAS FIRED UPON BY MORE OR LESS SIX (6) CTS BELIEVED TO BE MEMBERS OF GF 16B, NEMRC. THE TROOPS IMMEDIATELY RETALIATED WITH INTERMITTENT FIRES TO THE ENEMY AND FIREFIGHT LASTED FOR ABOUT FIFTEEN (15) MINUTES. ESTIMATED DISTANCE OF ENEMY POSITION WAS 500 METERS AWAY, AFTERWHICH, THE CTS WITHDREW TOWARDS UNKNOWN DIRECTION.Other Details:",,,,,,,RESULT:GOVERNMENT SIDE - NEGATIVE CASUALTY; ENEMY SIDE  - UNDETERMINED/PROGRESS REPORT TO FOLLOW.,"ALL PATROL BASES WERE ALERTED AND COOORDINATED WITH PNP MALIMONO, SURIGAO DEL NORTE TO PREEMPT OTHER POSSIBLE ENEMY ACTIONS. 00778- EASTMINCOM (REGION XI) DAVAO ORIENTAL (RECOVERY OF IED) Ref: 10ID Report RN: 10ID3 TOC-0205-195-2010  dtd 03 May 2010 RE RECOVERY OF IED ATBRGY KAUSWAGAN, BANAYBANAY, DOR ON 021330 MAY 10 On 021330 May 2010, RE RECOVERY OF IED BY THE ELEMENTS OF “C” COY, 28TH IB AT BRGY KAUSWAGAN, BANAY-BANAY, DOR (52N AN 704768) ON 021330H MAY 10. RBIT THE IED WAS RECOVERED AT AN ABANDONED ENEMY ENCAMPMENT. DURING THE COURSE OF CLEARING, TROOPS WERE ABLE TO CAPTURE TWO SUSPICIOUS PERSON NAMELY: ANAQUE LILIBIOS AND EDWIN MAGALLANES BOTH RESIDENTS OF BRGY KAUSWAGAN, BANAYBANAY, DOR WHILE ANOTHER UNIDENTIFIED PERSON WAS ABLE TO ESCAPE THE PURSUING TROOPS. DURING THE INITIAL INVESTIGATION 2LT GALANIDA RELEASED EDWIN MAGALLANES AFTER PRESENTING A DOCUMENT PROVING HE IS A SURRENDEREE. Other Details: ANAQUE LILIBIOS AND THE RECOVERED IED WERE BROUGHT TO H28TH IB FOR PROPER DISPOSITION. PROGRESS REPORT TO FOLLOW."
00779,EASTMINCOM ,CARAGA,AGUSAN DEL SUR ,HARASSMENT,4ID ,REF NR: OPN 3004 - 921 – 10  ,02 May 2010,"On 292045 Apr 2010, SINUBONG PATROL BASE LOCATED AT BRGY SINUBONG 51N ZJ 223814, VERUELA, AGUSAN DEL SUR WAS FIRED UPON BY MORE OR LESS TEN (10) CTS UNDER UNKNOWN LEADER BELIEVED TO MEMBER OF SECOM 2, GF 3, SMRC. THE CTS POSITIONED THEMSELVES AT BRGY CEMETERY ABOUT 500 METERS NORTH AND 200 METERS SOUTHWEST OF THE PATROL BASE. SAID INCIDENT LASTED ABOUT 5 MINUTES. AFTERWHICH, THE CTS WITHDREW TOWARDS NORTH AND SOUTHWEST DIRECTION. MOTIVE OF THE INCIDENT WAS HARASSMENT PRIOR TO POLITICAL RALLY AT BRGY SINUBONG, VERUELA, AGUSAN DEL SUR.Other Details:",,,,,,,GOVERNMENT SIDE - NEGATIVE CASUALTY/ENEMY SIDE      - UNDETERMINED/FOR INFORMATION AND REFERENCE,"ONE (1) SECTION CHARLIE COY, 26TH IB UNDER 1LT ARIEL J CORPUZ O-15024 (OS) PA CONDUCTED CLEARING OPERATIONS ALONG THE PERIPHERY OF SINUBONG PATROL BASE"
00780,EASTMINCOM ,REGION XI,DAVAO ORIENTAL ,SHOOTING,10ID ,10ID3 – 0205 – 194 – 2010 ,02 May 2010,"On 010900 May 2010, A CERTAIN DENETRIO ABIDINAS, 54 YEARS OLD, A FORMER CAA AND A RESIDENTS OF SITIO QUARRY, BRGY MAPUTI, BANAY-BANAY, DOR WAS SHOT TO DEATH BY FOUR (4) UNIDENTIFIED GUNMEN BELIEVED TO BE CTS AT VIC (51N AN 727 743) SITIO CREEK 2, BRGY PINTATAGAN OF SAME MUNICIPALITY. THE VICTIM SUSTAINED GUNSHOT WOUND ON HIS HEAD CAUSING TO HIS INSTANTANEOUS DEATH. Other Details:",,,,,,,FOR INFORMATION.,"AT ABOUT 1830H SAME DAY, FAMILY AND-BRGY OFFICIAL OF BRGY MAPUTI RECOVERED THE CADAVER OF THE VICTIM AND BROUGHT TO HIS RESIDENCE FOR PROPER DISPOSITION."
00785,EASTMINCOM ,REGION XII,NORTH COTABATO ,AMBUSH,6ID ,6DTOC-0205-08-2010  ,02 May 2010,"On 021530 May 2010, 1LT SERNA INF PA, CO, “C” COY WITH ESCORT ONBOARD TROOPS CARRIER VEHS TOGETHER WITH 1LT DACOCO INF PA, CO “A” COY ON CONVOY WHILE TRAVERSING ALONG ARAKAN, COT ROAD WERE AMBUSHED AT VIC 51N YJ 289108 BRGY NAJE, ARAKAN, COT BY UNDET NR OF CTS. TROOPS IMMEDIATELY DISEMBARKED AND RETURNED FIRE TOWARDS THE ENEMY POSITION. FIREFIGHT ENSUED FOR ABOUT THIRTY (30) MINUTES. AFTERWHICH, THE ENEMY DISENGAGED AND WITHDREW TOWARDS NORTH DIRECTION.Other Details:",,,,,,,"THREE (3) WIA ON GOVT SIDE NAMELY: 1LT JAIME C SERNA JR (INF) PA, 2LT ROMMEL B AGUILAR INF PA AND PFC AARON D BAGATSING (INF) PA WHILE UNDET CASUALTY ON THE ENEMY SIDE. WIAS WERE INITIALLY BROUGHT TO ANTIPAS MEDICAL SPECIALIST /PROGRESS REPORT TO FOLLOW.","IMMEDIATELY TROOPS UNDER 1LT DACOCO INF PA CONDUCTED PURSUIT OPERATION TO WITHDRAWING ENEMIES. LIKEWISE, AA 1655H SD, ONE (1) HUEY HELI AND ONE (1) MG TOOK-OFF HQS TOG11 TO PICK-UP WIA AT VIC 51N YJ 265015 POBLACION, ANTIPAS, COTABATO AND ARRIVED THEREAT AT ABOUT 1721H SD"
00786,EASTMINCOM ,CARAGA,SURIGAO DEL NORTE ,HARASSMENT,4ID ,OPN 0105 – 923 – 10  ,02 May 2010,"RE HARASSMENT AT HOUSE OF HON MAYOR TEODORO FORTICH SINACA ON 302400 APR 10On 302400 Apr 2010, RE HARASSMENT OF RESIDENCE OF HON TEODORO FORTICH SINACA, MUNICIPAL MAYOR OF MALIMONO, SURIGAO DEL NORTE AT VICINITY BRGY BINOKARAN, 51P YL 635643, MALIMONO, SURIGAO DEL NORTE ON OR ABOUT 302400 APRIL 2010 BY MORE OR LESS THIRTY (30) CTS.",,,,,,,"THREE (3) CIVILIAN GUARDS WERE SLIGHTLY WOUNDED NAMELY: CRISPENIANO SAJUR, JUNCER PALEN, AND RODOLFO EMAQUIL./RECOVERED: FOUR (4) MAGAZINES FOR M16 RIFLE ONE (1) HAND GUARD FOR M16 RIFLE ONE (1) RIFLE GRENADE PROPELLER/A.THE DETAILED PNP SECURITY OF MAYOR SINACA RETURNED FIRE AND FIREFIGHT LASTED FOR ABOUT ONE (1) HOUR AND TWENTY (20) MINUTES./B.THE CTS WITHDREW TOWARDS MOUNTAINOUS PART OF BRGY TINAGO, MALIMONO, SURIGAO DEL NORTE AND SOME WITHDREW TOWARDS WEST DIRECTION UTILIZING BANCAS (BOAT)./C.A  DUMMY LANDMINE WAS ALSO RECOVERED IN THE STEEL BRIDGE NEAR THE HOUSE OF  MAYOR SINACA./D.THE ATTACK WAS PERPETRATED DURING POWER OUTAGE IN THE SAID BARANGAY AT  ABOUT 2400H./E.THE ATTACKERS ALLEGEDLY WEARING BDA UNIFORMS AND INTRODUCED THEMSELVE AS MEMBERS OF 30IB TROOPS AND DEMANDED TO ENTER THE HOUSE OF MAYOR SINACA HOWEVER, THE DETAILED GUARD REFUSED TO OPEN THE GATE THAT TRIGGERED THE FIREFIGHT./F.WHILE THE FIREFIGHT WAS ENSUING, THE ATTACKERS USED MEGAPHONE TO DEMORALIZE THE PERSONNEL INSIDE THE HOUSE BY ANNOUNCING TO SURRENDER BECAUSE THEY WERE SURROUNDED.","PNP TROOPS OF MALIMONO, SURIGAO DEL NORTE IMMEDIATELY REINFORCED TO THE ENGAGED TROOPS."
00791,EASTMINCOM ,CARAGA,AGUSAN DEL SUR ,HARASSMENT,4ID ,OPN 0305 – 943 – 10  ,04 May 2010,"On 012050 May 2010, SINUBONG PATROL BASE LOCATED AT BRGY SINUBONG (51N ZJ 223814) VERUELA, AGUSAN DEL SUR WAS FIRED UPON BY UNDETERMINED NUMBER OF CTS UNDER UNKNOWN LEADER BELIEVED TO MEMBERS OF GF 3, SMRC. THE CTS POSITIONED THEMSELVES EAST OF THE PB ABOUT 600 METERS TROOPS RETURNED FIRE TO THE ENEMY POSITION AND FIREFIGHT LASTED FOR 2 MINUTES. AFTEMHICH THE CTS WITHDREW TO STA EMILIA, VERUELA, ADS.RESULT:  GOV’T SIDE NEGATIVE CASUALTY & ENEMY SIDE - UNDET",,,,,,,FOR INFORMATION AND REFERENCE,ONE (1) SQUAD FROM 6TH CAA COY LED BY CPI BASHER A TOMAROMPONG 813189 (INF) PA CONDUCTED PURSUIT OPERATIONS AND SCOURED THE AREA AND RECOVERED ASSORTED EMPTY SHELLS OF DIFFERENT CALIBER. TROOPS RETURNED STATION AT ABOUT 0620H WITH NO UNTOWARD INCIDENT.
00794,EASTMINCOM ,REGION XII,NORTH COTABATO ,AMBUSH,6ID ,"TXT MSG FM CHIEF, EMCOC DTD 051500 MAY 2010 ",05 May 2010,"On 021530 May 2010, THE CHIEF, SECURITY OF SCAA DETAILED AT RDEX CORP WAS AMBUSHED BY FIVE (5) UNIDENTIFIED MEN WHILE TRAVERSING THE ROAD OF RDEX COMPOUND, BRGY ALIP, DATU PAGLAS, MAGUINDANAO.Other Details:",,,,,,,PROGRESS REPORT TO FOLLOW,"ELEMENTS FROM “B” COY, 33IB, 104BDE IMMEDIATELY PROCEEDED TO THE AREA & RESCUED THE VICTIMS AND BROUGHT THE VICTIMS TO QUIJANO HOSPITAL, TACURONG CITY FOR TREATMENT. THE INCIDENT RESULTED TO THE (3) WOUNDED.  "
00795,EASTMINCOM ,CARAGA,SURIGAO DEL SUR ,AMBUSH,4ID ,OPN 0505 – 942 – 10  ,05 May 2010,"On 031400 May 2010, MORE OR LESS TEN (10) FULLY ARMED CTS WITH UNKNOWN LEADER FLAGGED DOWN CAA FERSINIFLES P MAYORDOMO SS-G07-000081, CAA F/SGT OF GREENFIELD PB AND HIS FAMILY WHILE ON THEIR WAY HOME RIDING A MOTORCYCLE AT VICINITY 52P BQ 012111, ROAD 41, SITIO BAGONG SILANG, BRGY SAN ROQUE, BISLIG CITY. THE CTS TRIED TO STOP BY PUTTING ROUND LOG ACROSS THE ROAD BUT CAA REYNANTE S MAYORDOMO (THE DRIVER) MANAGED TO CROSS THE ROAD BLOCK BUT WERE STILL FIRED UPON THAT CAUSED THE INSTANTANEOUS DEATH OF CAA FERSINIFLES P MAYORDOMO AND HIS WIFE ANITA AND THE WOUNDING HIS SON CAA REYNANTE S MAYORDOMO SS-G07-0000B0 AND DAUGHTER GEMMA S MAYORDOMO. CAA REYNANTE S MAYORDOMO SUFFERED MINOR WOUND AT HIS LEFT LEG AND ARM WHILE GEMMA S MAYORDOMO SUFFERED GUN SHOT WOUND AT HER FOREARM. THE TWO MANAGED TO ESCAPE HEADING TOWARDS BINGCONGAN, BIGAAN, MINATUAN, SURIGAO DEL SUR AND BOARDED A PASSENGER JEEP TOWARDS BINGCONGAN PATROL BASE.Other Details:",,,,,,,"A.ACCORDING TO CAA REYNANTE S MAYORDOMO, AT ABOUT 0500H SAMEDAY THEY LEFT THEIR HOME AT SITIO GREENFIELD, BRGY SANTA JUANA, TAGBINA, SURIGAO DEL SUR AND PROCEEDED TOWARDS BRGY HALL OF ABOVE MENTIONED BARANGAY FOR CAA FERSINIFLES P MAYORDOMO ATTENDED A BRGY SESSION AS HE WAS THE SITIO CHAIRMAN OF SITIO GREENFIELD,/B.AT ABOUT 1230H SAME DAY, THE FAMILY WENT HOME ON BOARD SAME/MOTORCYCLE AND AT ABOUT 1400H WHILE AT THE FORESTED AREA OF VIE ROAD 41, SITIO BAGONG SILANG, BRGY SAN ROQUE, BISLIG CITY, FOUR (4) ARMED MEN CAME OUT AND PUT ROUND LOGS AS ROAD BLOCK./PROGRESS REPORT TO FOLLOW.","A.CAA REYNANTE S MAYORDOMO WAS BROUGHT BY SGT MAIIEL B FELIPE 786988 (SC) PA, PATROL BASE COMMANDER OF BINGCONGAN PB TO CP C COY, 23IB CAMP JAIME N FERRER SR, MAHARIIKA, BISLIG CITY SAFELY.  B.THE TWO (2) WOUNDED WERE CONFINED AT BISLIG CITY DISTRICT HOSPITAL. C.SAID INCIDENT WAS ALREADY COORDINATED TO 58IB AND BISLIG CITY PNP FORPOSSIBLE RECOVERY OF THE TWO (2) CADAVERS."
00798,EASTMINCOM ,REGION XI,DAVAO DEL SUR ,HARASSMENT,10ID ,10ID3 TOC-0505-198-2010  ,05 May 2010,"On 042210 May 2010, UNDET NUMBER OF CTS HARASSED KAPATAGAN PB LOCATED AT SITIO MAINIT, BRGY KAPATAGAN, DIGOS CITY ( 51N YH 529 674), AFTER TWO MINUTES OF SPORADIC FIRES, ENEMY WITHDREW TOWARDS SOUTHWEST DIRECTION. SAID PB IS UNDER ECHO COY/72IB AND BEING SUPERVISED BY SGT REY E MEDROZO (INF) PA.Other Details:",,,,,,,NO CASUALTY WAS REPORTED DURING THE SAID INCIDENT WHILE UNDETERMINED ON THE ENEMY SIDE.PROGRESS REPORT TO FOLLOW,
00799,EASTMINCOM ,REGION XI,DAVAO DEL SUR ,EXPLOSION (GENERAL,10ID ,10ID3-TOC-0505-201-10 ,05 May 2010,"On 040300 May 2010, AN IMPROVISED EXPLOSIVE DEVICE (IED) EXPLODED AT A DAY CARE CENTER OF BRGY DOMINGA, CALINAN, DISTRICT, DAVAO CITY.RESULT NO CASUALTY WAS REPORTED ON THE INCIDENT BUT THE DAY CARE CENTER WAS PARTIALLY DAMAGED.Other Details:",,,,,,,PROGRESS REPORT TO FOLLOW.,
00800,EASTMINCOM ,REGION XI,COMPOSTELA VALLEY PROVINCE ,ABDUCTION,10ID ,10ID3 TOC-0505-199 -2010  ,05 May 2010,"On 050600 May 2010, MOL 30 FULLY ARMED CTS UNDER @DARYL, CO, SDG 20, GF 20, SMRC ABDUCTED MAYOR JIMMY LUNA, MUNICIPAL MAYOR OF LINGIG, SURIGAO DEL SUR AND HIS SECURITY ESCORT AT BOUNDARY OF BRGY LANGKILAAN, TRENTO, AGUSAN DEL SUR AND BRGY PASIAN, MONKAYO, CVP.ACCORDINGLY, THE MAYOR TOGETHER WITH HIS ESCORTS COMPOSED OF TWO (2) EPS FROM 58IB, 4ID, PA NAMELY: PFC ARNET DIXON 859544 AND PFC JOHN REY ABAO 831893; AND P02 BOY DE CASTRO AND PO3 ALAN DAPITANUN OF LINGIG PNP ARMED WITH M16 RIFLES ARE TRAVELLING THE NATIONAL HIGHWAY ON THE AFOREMENTIONED AREA ONBOARD A NAVARA AND HILUX PICK-UP WHEN THEY WERE STOPPED AND HOSTAGE BY THE SUSPECTED CTS. THE CTS WITHDREW TOWARDS UNKNOWN DIRECTION BRINGING ALONG WITH THEM THE MAYOR AND HIS PARTY.",,,,,,,PROGRESS REPORT TO FOLLOW.,
00804,EASTMINCOM ,REGION XII,NORTH COTABATO ,HARASSMENT,6ID ,6DTOC - 0505-17-10 ,06 May 2010,"On 052000 May 2010, CVO OF SITIO MAKLANG BULOL, BRAY BACUNG TULUNAN COTABATO WAS HARASSED BY MOL 30 CT's LED BY EMMANUEL FERNANDEZ CO, MOC, FSMR. FIREFIGHT STILL ONGOING. Other Details:",,,,,,,PROGRESS REPORT TO FOLLOW.,
00812,EASTMINCOM ,REGION XI,COMPOSTELA VALLEY PROVINCE ,ENCOUNTER,10ID ,10ID3 TOC-0605-205 -2010  ,06 May 2010,"On 060800 May 2010, SCOUT PLTN UNDER 2LT SORIÑO. WHILE ON CBT PATROL ENCOUNTERED UNDET NUMBER OF CTS AT VIC PUROK 1, BRGY PANANSALAN, COMPOSTELA, COMPOSTELA VALLEY (52N BP 003 442). FIREFIGHT LASTED FOR ABOUT 20 MINUTES. AFTERWHICH, THE ENEMY WITHDREW TOWARDS NE DIRECTION.RESULT: 1.GOVT SIDE - ONE (1) WIA CPL CLINT L CONILAS 799687 (OS) PA (GUNSHOT WOUND ON HIS RIGHT LEG) 2.ENEMY - SIDE - UNDETERMINED",,,,,,,PROGRESS REPORT TO FOLLOW.,"OOA 1000H SAME DAY, ONE (1) ISUZU VEHICLE W/ESCORT LED BY SGT MATURAN (INF) PA JUMP OFF H25IB PROCEEDED TOWARDS BRGY MAMBUSAO TO PICK-UP THE WIA. AT ABOUT 1510H SAME DAY, 2 UH 1H TOOK OFF HTOG 11 PURPOSELY TO CONDUCT CASEVAC."
00813,EASTMINCOM ,REGION XI,COMPOSTELA VALLEY PROVINCE ,HARASSMENT,10ID ,10ID3 TOC-0605-206 -2010  ,06 May 2010,"On 061500 May 2010, UNDET CTS UNDER UNKNOWN CTL HARASSED DATU AMPUNAN PB/D/72IB BASED.AT BRGY DATU AMPUNAN, LAAK CVP (51N YJ 969 769) UNDER SGT ASCALUL.NEGATIVE CASUALTY ON THE GOV'T SIDE WHILE UNDET ON THE ENEMY SIDE.",,,,,,,PROGRESS REPORT TO FOLLOW.,TROOPS OF 10SFC UNDER CPT PACHECO IS ON ITS WAY TO REINFORCE THE SAID PB. 
00814,EASTMINCOM ,REGION XI,COMPOSTELA VALLEY PROVINCE ,ABDUCTION,10 ,10ID3 TOC-0605-204 -2010  ,06 May 2010,"RE ABDUCTION INCIDENT AT BRGY LANGKILAAN, TRENTO,ADS ON 050600 MAY 2010On 050600 May 2010, RE ABDUCTION OF MAYOR, JIMMY LUNA, MUNICIPAL MAYOR OF LINGIG, SURIGAO DEL SUR AND HIS FOUR (4) SECURITY ESCORTS AT BOUNDARY OF BRGY LANGKILAAN, TRENTO, AGUSAN DEL SUR AND BRGY PASIAN, MONKAYO, CVP.",,,,,,,PROGRESS REPORT TO FOLLOW.,"ONE (1) PLTN OF “A” COY, 25TH IB LED BY 1LT SULANA, ON BOARD ONE (1) M35 TRUCK AND ONE (1) KM450 WITH ONE (1) SIMBA ARMOURED VEHICLE JUMP OFF H25IB TO FURTHER CLEAR THE ,MSR AND TO PROCEED TO THE SCENE OF THE INCIDENT AND CLEAR ITS VICINITY, AND CONDUCT PURSUIT/RESCUE OPERATION THEREAT."
00816,EASTMINCOM ,REGION XI,COMPOSTELA VALLEY PROVINCE ,HIJACKING,10ID ,10ID3 TOC-0605-207 -2010  ,06 May 2010,"On 061320 May 2010, UNDETERMINED NUMBER OF CTS BLVD TO BE MEMBERS OF PBC-5 SMRC COMMANDEER ONE (1) FORWARD HAULER TRUCK (COLORED YELLOW) OWNED BY CERTAIN ADOLFO ANG AT VIC SITIO SPUR 2, BRGY PANANSALAN, COMPSTELA, CVP (52N AP 924500) FOR UNKNOWN PURPOSE.ACCORDINGLY THE SAID TRUCK WAS SCHEDULED AND ON THE WAY TO PICK-UP PARTICIPANTS TO ATTEND POLITICAL RALLY AT POBLACION COMPOSTELA, CVP.",,,,,,,SAID TRUCK IS STILL IN THE POSSESSION OF CTS AS OF THIS REPORT. PROGRESS REPORT TO FOLLOW.,
00818,EASTMINCOM ,REGION XI,COMPOSTELA VALLEY PROVINCE ,ABDUCTION,4ID ,OPN 0605 – 963 – 10  ,07 May 2010,"On 050400 May 2010, A CONVOY OF THREE (3) CIVILIAN VEHICLES OF MAYOR JIMMY LUNA OF LINGIG, SURIGAO DEL SUR WITH FOUR (4) ESCORTS IDENTIFIED AS P02 BOY DE CASTRO AND P03 ALAN DAPITANUN OF LINGIG PNP AND PFC JOHNREY G ABAO 831893 (AGS) PA AND PFC ARNEL E DIZON 859544 (INF) PA OF 58IB WERE FLAGGED DOWN BY MOL 30 CTs UNDER @ GLEN AND @ WILLY OF GF 20, SMRC AT PUROK 7, BRGY PASIAN, MONKAYO, CVP (52N AP 781784). THE CTS CARTED AWAY TWO (2) M16 RIFLES, TWO (2) AR 18 AND ONE (1) AK-47 RIFLE FROM THE ESCORTS. AFTERWHICH, THE CTS WITHDREW TOWARDS EAST DIRECTION BRINGING ALONG MAYOR JIMMY LUNA AND FOUR (4) ESCORTS.RESULT: THE CTS ABDUCTED MAYOR JIMMY LUNA OF LINGIG, SURIGAO DEL SUR AND 4 SECURITY/ESCORTS:",,,,,,,MAYOR JIMMY LUNA AND FOUR (4) ESCORTS WERE STILL HELD CAPTIVES AS OF THIS PERIOD./PROGRESS REPORT TO FOLLOW.,"A.ONE (1) PLATOON “A” COY, 58TH IB UNDER 2LT EDWIN R FUERTES SR O- 138891 (INF) PA CONDUCTED PURSUIT OPNS WHILE INTEL OPERATIVES ARE MONITORING ENEMY ACTIVITIES AND MOVEMENT. B.SCOUT PLATOON, 58TH IB UNDER 2LT CHARLIE Q VALDEZ Q-15653 (INF) PA WILL CONDUCT PURSUIT OPNS TONIGHT 06 MAY 2010."
00819,EASTMINCOM ,CARAGA,SURIGAO DEL SUR ,HARASSMENT,4ID ,OPN 0605 – 962 – 10  ,07 May 2010,"On 050700 May 2010, SCAA OUTPOST OF SUDECOR SITIO PLACA, BRGY HINAPUYAN, CARMEN, SDS (51P ZL 156153) WAS FIRED UPON BY UNDETERMINED NUMBER OF CTS UNDER UNKNOWN LEADER. THE CTs FIRED M203 GRENADE LAUNCHER THAT HIT A TRACTOR NEAR THE OUTPOST WHICH RESULTED DAMAGE OF THE TRACTOR. TROOPS RETURNED FIRE TO THE ENEMY POSITION AND FIREFIGHT LASTED FOR 2 MINUTES. AFTERWHICH THE CTS WITHDREW TOWARDS UNKNOWN DIRECTION.Other Details:",,,,,,,GOVERNMENT SIDE - NEGATIVE CASUALTY ./ENEMY SIDE - UNDETERMINED/SLIGHTLY DAMAGED - ONE (1) TRACTOR OF SUDECOR ;,OOA 05 0710H MAY 2010. ONE (1) SQUAD OF “B” COY 36TH IB LED BY SSG JUANITO C RAMOS 780783 (INF) PA WITH TWO (2) ARMORED VEHICLE AND SCAA OF SUDECOR JUMPED OFF FROM TOGOPON PATROL BASE AND CONDUCTED REINFORCEMENT.
00823,EASTMINCOM ,REGION XII,NORTH COTABATO ,AMBUSH,6ID ,6DTOC-0705-22-2010  ,07 May 2010,"RE AMBUSHED AT BRGY NAJE, ARAKAN, NCOT.Other Details:",,,,,,,FOR INFORMATION AND REFERENCE,"RE VEHICULAR AMBUSHED. ADDENDUM ON WIA: PFC ROLLY S RODRIGUEZ 872544 (INF) PA SUFFERED GUNSHOT WOUND ON HIS RIGHT ANKLE AND EVACUATED AT ANTIPAS MEDICAL SPECIALIST HOSPITAL, ANTIPAS, COTABATO"
00828,EASTMINCOM ,REGION XI,DAVAO DEL SUR ,CAPTURED,10ID ,10ID3-TOC-0705-209-10 ,07 May 2010,"On 061945 May 2010, A CERTAIN SERAFIN TABABA EMBATE  @ LOTLOT/LOLOY, SECRETARY, GF 72 AND CONCURRENT REGIONAL MEDICAL STAFF, FSMR WAS APPREHENDED IN A CHECK POINT OPERATION AT POBLACION, MAGSAYSAY, DAVAO DEL SUR.REPORT HAS IT THAT JOINT ELEMENTS OF “A” COY, 39TH IB, LED BY 2LT ALDRIN S MORAL (INF) PA, ELEMENTS OF MAGSAYSAY, DDS PNP LED BY P/1NSP EDISON G FIESTA AND PERSONNEL FROM ISU 12 ISG IN COORDINATION WITH COMELEC APPREHENDED THE SUBJECT IN A SET UP CHECK POINT AT POBLACION, MAGSAYSAY DAVAO DEL SUR.",,,,,,,"ACCORDINGLY, THE APPREHENDED CTL HAS A STANDING WARRANT OF ARREST IN A CRIMINAL CASE # 568-2007 FOR THE OFFENSE OF ""ROBBERY WITH VIOLENCE AGAINST OR INTIMIDATION OF PERSONS"" ISSUED BY JUDGE ROGELIO R NARISMA ON 23 JANUARY 2008. FURTHERMORE, @ LOTLOT LED THE RAID OF LUZ VILLAGE, MLANG, NCOT CAA DETACHMENT ON 29 MARCH 2010. FOUND IN HIS POSSESSION ARE THE FOLLOWING: ONE (1) FRAGMENTATION GRENADE, ONE (1) HOME-MADE (MAGNUM) CAL 357 WITH SN 227581, SIX (6) ROUNDS OF AMMO, (1) IMPROVISE LANDMINE, (1) ONE ROLL (21 METERS) YELLOW DETONATING CORD, VARIOUS OFFICIAL RECEIPTS, RECORD OF EXPENSES, AND THREE (3) CELLULAR PHONES (NOKIA 2626, NOKIA 7360 AND MOTOROLA W156). IMBATE @ LOTLOT WAS BROUGHT TO HQ 39TH IB AT BRGY TUBAN, STA CRUZ, DAVAO DEL SUR FOR CUSTODIAL DEBRIEFING AND PROPER DISPOSITION. FOR INFORMATION AND REFERENCE",
00829,EASTMINCOM ,REGION XI,DAVAO ORIENTAL ,HARASSMENT,10ID ,10ID3-TOC 0705-210/211/214-10.  ,07 May 2010,"RE HARASSMENT AT BRGY TAGUIBO, MATI CITY.On 071030 May 2010, RE HARASSMENT BY MOL 15 CTs UNDER @ BENJIE OF GF 18, SMRC HARASSED TROOPS OF “A” COY, 28TH IB LED CPL BUCARI PRESENTLY SECURING PCOS MACHINE AT THE POLLING PLACE IN BRGY TAGUIBO, MATI CITY, DAVO ORIENTAL (51N AN 914784).",,,,,,,BIT OOA 1100H SAME DAYPVT JOJN GLENN H ANIASCO 869972 (INF) PA WAS DECLARED DEAD ON ARRIVAL BY ATTENDING PHYSICIAN OF MATI PROVINCIAL HOSPITAL./PROGRESS REPORT TO FOLLOW,"BIT PFC JULIETO U DOMINGO JR 846010 (INF) PA WAS TREATED AT BRGY TAGUIBO HEALTH CENTER FOR SLIGHT GUNSHOT WOUND. ON THE OTHER HAND, PVT ADBULGANI M PAGUILIDAN 877434 (INF) PAA WAS EVACUATED TO DAVAO MEDICAL CENTER AFTER BEING TREATED AT MATI PROV’L HOSPITAL."
